"","ObservedDate","State","Year","DOY","FirstiNatReport","FirstInvasion","iNatSince","SinceOfficialInvasion","Count2"
"1029","8/26/2018","PA",2018,238,"11/7/2015","9/22/2014",1023,1434,4
"1030","8/27/2018","PA",2018,239,"11/7/2015","9/22/2014",1024,1435,2
"1031","8/28/2018","PA",2018,240,"11/7/2015","9/22/2014",1025,1436,2
"1032","8/29/2018","PA",2018,241,"11/7/2015","9/22/2014",1026,1437,2
"1033","8/30/2018","PA",2018,242,"11/7/2015","9/22/2014",1027,1438,3
"1034","8/31/2018","PA",2018,243,"11/7/2015","9/22/2014",1028,1439,1
"1035","9/1/2018","PA",2018,244,"11/7/2015","9/22/2014",1029,1440,6
"1036","9/2/2018","PA",2018,245,"11/7/2015","9/22/2014",1030,1441,2
"1037","9/3/2018","PA",2018,246,"11/7/2015","9/22/2014",1031,1442,4
"1038","9/4/2018","PA",2018,247,"11/7/2015","9/22/2014",1032,1443,1
"1039","9/5/2018","PA",2018,248,"11/7/2015","9/22/2014",1033,1444,2
"1040","9/6/2018","PA",2018,249,"11/7/2015","9/22/2014",1034,1445,1
"1041","9/7/2018","PA",2018,250,"11/7/2015","9/22/2014",1035,1446,4
"1042","9/8/2018","PA",2018,251,"11/7/2015","9/22/2014",1036,1447,9
"1043","9/11/2018","PA",2018,254,"11/7/2015","9/22/2014",1039,1450,1
"1044","9/12/2018","PA",2018,255,"11/7/2015","9/22/2014",1040,1451,1
"1045","9/13/2018","PA",2018,256,"11/7/2015","9/22/2014",1041,1452,4
"1046","9/14/2018","PA",2018,257,"11/7/2015","9/22/2014",1042,1453,2
"1047","9/15/2018","PA",2018,258,"11/7/2015","9/22/2014",1043,1454,8
"1048","9/16/2018","PA",2018,259,"11/7/2015","9/22/2014",1044,1455,7
"1049","9/17/2018","PA",2018,260,"11/7/2015","9/22/2014",1045,1456,3
"1050","9/18/2018","PA",2018,261,"11/7/2015","9/22/2014",1046,1457,3
"1051","9/19/2018","PA",2018,262,"11/7/2015","9/22/2014",1047,1458,6
"1052","9/20/2018","PA",2018,263,"11/7/2015","9/22/2014",1048,1459,19
"1053","9/21/2018","PA",2018,264,"11/7/2015","9/22/2014",1049,1460,19
"1054","9/22/2018","PA",2018,265,"11/7/2015","9/22/2014",1050,1461,3
"1055","9/23/2018","PA",2018,266,"11/7/2015","9/22/2014",1051,1462,3
"1056","9/24/2018","PA",2018,267,"11/7/2015","9/22/2014",1052,1463,2
"1057","9/25/2018","PA",2018,268,"11/7/2015","9/22/2014",1053,1464,1
"1058","9/26/2018","PA",2018,269,"11/7/2015","9/22/2014",1054,1465,7
"1059","9/27/2018","PA",2018,270,"11/7/2015","9/22/2014",1055,1466,2
"1060","9/28/2018","PA",2018,271,"11/7/2015","9/22/2014",1056,1467,2
"1061","9/29/2018","PA",2018,272,"11/7/2015","9/22/2014",1057,1468,11
"1062","9/30/2018","PA",2018,273,"11/7/2015","9/22/2014",1058,1469,8
"1063","10/1/2018","PA",2018,274,"11/7/2015","9/22/2014",1059,1470,2
"1064","10/2/2018","PA",2018,275,"11/7/2015","9/22/2014",1060,1471,5
"1065","10/3/2018","PA",2018,276,"11/7/2015","9/22/2014",1061,1472,5
"1066","10/4/2018","PA",2018,277,"11/7/2015","9/22/2014",1062,1473,5
"1067","10/5/2018","PA",2018,278,"11/7/2015","9/22/2014",1063,1474,1
"1068","10/6/2018","PA",2018,279,"11/7/2015","9/22/2014",1064,1475,1
"1069","10/7/2018","PA",2018,280,"11/7/2015","9/22/2014",1065,1476,4
"1070","10/8/2018","PA",2018,281,"11/7/2015","9/22/2014",1066,1477,4
"1071","10/9/2018","PA",2018,282,"11/7/2015","9/22/2014",1067,1478,9
"1072","10/10/2018","PA",2018,283,"11/7/2015","9/22/2014",1068,1479,1
"1073","10/11/2018","PA",2018,284,"11/7/2015","9/22/2014",1069,1480,1
"1074","10/12/2018","PA",2018,285,"11/7/2015","9/22/2014",1070,1481,3
"1075","10/13/2018","PA",2018,286,"11/7/2015","9/22/2014",1071,1482,3
"1076","10/16/2018","PA",2018,289,"11/7/2015","9/22/2014",1074,1485,4
"1077","10/19/2018","PA",2018,292,"11/7/2015","9/22/2014",1077,1488,1
"1078","10/20/2018","PA",2018,293,"11/7/2015","9/22/2014",1078,1489,2
"1079","10/21/2018","PA",2018,294,"11/7/2015","9/22/2014",1079,1490,3
"1080","10/23/2018","PA",2018,296,"11/7/2015","9/22/2014",1081,1492,1
"1081","10/24/2018","PA",2018,297,"11/7/2015","9/22/2014",1082,1493,3
"1082","10/25/2018","PA",2018,298,"11/7/2015","9/22/2014",1083,1494,2
"1083","10/26/2018","PA",2018,299,"11/7/2015","9/22/2014",1084,1495,1
"1084","10/29/2018","PA",2018,302,"11/7/2015","9/22/2014",1087,1498,1
"1085","10/30/2018","PA",2018,303,"11/7/2015","9/22/2014",1088,1499,3
"1086","10/31/2018","PA",2018,304,"11/7/2015","9/22/2014",1089,1500,1
"1087","11/1/2018","PA",2018,305,"11/7/2015","9/22/2014",1090,1501,4
"1088","11/2/2018","PA",2018,306,"11/7/2015","9/22/2014",1091,1502,3
"1089","11/3/2018","PA",2018,307,"11/7/2015","9/22/2014",1092,1503,3
"1090","11/4/2018","PA",2018,308,"11/7/2015","9/22/2014",1093,1504,1
"1091","11/12/2018","PA",2018,316,"11/7/2015","9/22/2014",1101,1512,1
"1092","11/13/2018","PA",2018,317,"11/7/2015","9/22/2014",1102,1513,1
"1093","11/24/2018","PA",2018,328,"11/7/2015","9/22/2014",1113,1524,4
"1094","12/23/2018","PA",2018,357,"11/7/2015","9/22/2014",1142,1553,1
"1095","12/29/2018","PA",2018,363,"11/7/2015","9/22/2014",1148,1559,1
"1096","1/16/2019","PA",2019,16,"11/7/2015","9/22/2014",1166,1577,1
"1097","3/23/2019","PA",2019,82,"11/7/2015","9/22/2014",1232,1643,8
"1098","3/29/2019","PA",2019,88,"11/7/2015","9/22/2014",1238,1649,1
"1099","4/6/2019","PA",2019,96,"11/7/2015","9/22/2014",1246,1657,1
"1100","4/13/2019","PA",2019,103,"11/7/2015","9/22/2014",1253,1664,1
"1101","4/14/2019","PA",2019,104,"11/7/2015","9/22/2014",1254,1665,3
"1102","4/23/2019","PA",2019,113,"11/7/2015","9/22/2014",1263,1674,2
"1103","5/16/2019","PA",2019,136,"11/7/2015","9/22/2014",1286,1697,2
"1104","5/18/2019","PA",2019,138,"11/7/2015","9/22/2014",1288,1699,1
"1105","5/19/2019","PA",2019,139,"11/7/2015","9/22/2014",1289,1700,3
"1106","5/20/2019","PA",2019,140,"11/7/2015","9/22/2014",1290,1701,1
"1107","5/22/2019","PA",2019,142,"11/7/2015","9/22/2014",1292,1703,3
"1108","5/23/2019","PA",2019,143,"11/7/2015","9/22/2014",1293,1704,3
"1109","5/24/2019","PA",2019,144,"11/7/2015","9/22/2014",1294,1705,2
"1110","5/25/2019","PA",2019,145,"11/7/2015","9/22/2014",1295,1706,5
"1111","5/26/2019","PA",2019,146,"11/7/2015","9/22/2014",1296,1707,2
"1112","5/27/2019","PA",2019,147,"11/7/2015","9/22/2014",1297,1708,2
"1113","5/28/2019","PA",2019,148,"11/7/2015","9/22/2014",1298,1709,1
"1114","5/29/2019","PA",2019,149,"11/7/2015","9/22/2014",1299,1710,1
"1115","5/30/2019","PA",2019,150,"11/7/2015","9/22/2014",1300,1711,1
"1116","5/31/2019","PA",2019,151,"11/7/2015","9/22/2014",1301,1712,1
"1117","6/1/2019","PA",2019,152,"11/7/2015","9/22/2014",1302,1713,11
"1118","6/2/2019","PA",2019,153,"11/7/2015","9/22/2014",1303,1714,1
"1119","6/3/2019","PA",2019,154,"11/7/2015","9/22/2014",1304,1715,5
"1120","6/4/2019","PA",2019,155,"11/7/2015","9/22/2014",1305,1716,2
"1121","6/5/2019","PA",2019,156,"11/7/2015","9/22/2014",1306,1717,9
"1122","6/6/2019","PA",2019,157,"11/7/2015","9/22/2014",1307,1718,2
"1123","6/7/2019","PA",2019,158,"11/7/2015","9/22/2014",1308,1719,4
"1124","6/8/2019","PA",2019,159,"11/7/2015","9/22/2014",1309,1720,10
"1125","6/9/2019","PA",2019,160,"11/7/2015","9/22/2014",1310,1721,7
"1126","6/10/2019","PA",2019,161,"11/7/2015","9/22/2014",1311,1722,1
"1127","6/11/2019","PA",2019,162,"11/7/2015","9/22/2014",1312,1723,6
"1128","6/12/2019","PA",2019,163,"11/7/2015","9/22/2014",1313,1724,4
"1129","6/13/2019","PA",2019,164,"11/7/2015","9/22/2014",1314,1725,1
"1130","6/14/2019","PA",2019,165,"11/7/2015","9/22/2014",1315,1726,5
"1131","6/15/2019","PA",2019,166,"11/7/2015","9/22/2014",1316,1727,5
"1132","6/16/2019","PA",2019,167,"11/7/2015","9/22/2014",1317,1728,12
"1133","6/17/2019","PA",2019,168,"11/7/2015","9/22/2014",1318,1729,2
"1134","6/18/2019","PA",2019,169,"11/7/2015","9/22/2014",1319,1730,1
"1135","6/20/2019","PA",2019,171,"11/7/2015","9/22/2014",1321,1732,4
"1136","6/21/2019","PA",2019,172,"11/7/2015","9/22/2014",1322,1733,2
"1137","6/22/2019","PA",2019,173,"11/7/2015","9/22/2014",1323,1734,4
"1138","6/23/2019","PA",2019,174,"11/7/2015","9/22/2014",1324,1735,8
"1139","6/24/2019","PA",2019,175,"11/7/2015","9/22/2014",1325,1736,2
"1140","6/25/2019","PA",2019,176,"11/7/2015","9/22/2014",1326,1737,5
"1141","6/26/2019","PA",2019,177,"11/7/2015","9/22/2014",1327,1738,2
"1142","6/27/2019","PA",2019,178,"11/7/2015","9/22/2014",1328,1739,7
"1143","6/28/2019","PA",2019,179,"11/7/2015","9/22/2014",1329,1740,5
"1144","6/29/2019","PA",2019,180,"11/7/2015","9/22/2014",1330,1741,2
"1145","6/30/2019","PA",2019,181,"11/7/2015","9/22/2014",1331,1742,6
"1146","7/1/2019","PA",2019,182,"11/7/2015","9/22/2014",1332,1743,2
"1147","7/2/2019","PA",2019,183,"11/7/2015","9/22/2014",1333,1744,4
"1148","7/3/2019","PA",2019,184,"11/7/2015","9/22/2014",1334,1745,5
"1149","7/4/2019","PA",2019,185,"11/7/2015","9/22/2014",1335,1746,2
"1150","7/5/2019","PA",2019,186,"11/7/2015","9/22/2014",1336,1747,6
"1151","7/6/2019","PA",2019,187,"11/7/2015","9/22/2014",1337,1748,8
"1152","7/7/2019","PA",2019,188,"11/7/2015","9/22/2014",1338,1749,11
"1153","7/8/2019","PA",2019,189,"11/7/2015","9/22/2014",1339,1750,3
"1154","7/9/2019","PA",2019,190,"11/7/2015","9/22/2014",1340,1751,2
"1155","7/10/2019","PA",2019,191,"11/7/2015","9/22/2014",1341,1752,11
"1156","7/11/2019","PA",2019,192,"11/7/2015","9/22/2014",1342,1753,4
"1157","7/12/2019","PA",2019,193,"11/7/2015","9/22/2014",1343,1754,2
"1158","7/13/2019","PA",2019,194,"11/7/2015","9/22/2014",1344,1755,14
"1159","7/14/2019","PA",2019,195,"11/7/2015","9/22/2014",1345,1756,12
"1160","7/15/2019","PA",2019,196,"11/7/2015","9/22/2014",1346,1757,2
"1161","7/16/2019","PA",2019,197,"11/7/2015","9/22/2014",1347,1758,2
"1162","7/17/2019","PA",2019,198,"11/7/2015","9/22/2014",1348,1759,1
"1163","7/18/2019","PA",2019,199,"11/7/2015","9/22/2014",1349,1760,3
"1164","7/19/2019","PA",2019,200,"11/7/2015","9/22/2014",1350,1761,3
"1165","7/20/2019","PA",2019,201,"11/7/2015","9/22/2014",1351,1762,6
"1166","7/21/2019","PA",2019,202,"11/7/2015","9/22/2014",1352,1763,5
"1167","7/22/2019","PA",2019,203,"11/7/2015","9/22/2014",1353,1764,4
"1168","7/23/2019","PA",2019,204,"11/7/2015","9/22/2014",1354,1765,8
"1169","7/24/2019","PA",2019,205,"11/7/2015","9/22/2014",1355,1766,7
"1170","7/25/2019","PA",2019,206,"11/7/2015","9/22/2014",1356,1767,8
"1171","7/26/2019","PA",2019,207,"11/7/2015","9/22/2014",1357,1768,2
"1172","7/27/2019","PA",2019,208,"11/7/2015","9/22/2014",1358,1769,8
"1173","7/28/2019","PA",2019,209,"11/7/2015","9/22/2014",1359,1770,5
"1174","7/29/2019","PA",2019,210,"11/7/2015","9/22/2014",1360,1771,11
"1175","7/30/2019","PA",2019,211,"11/7/2015","9/22/2014",1361,1772,7
"1176","7/31/2019","PA",2019,212,"11/7/2015","9/22/2014",1362,1773,5
"1177","8/1/2019","PA",2019,213,"11/7/2015","9/22/2014",1363,1774,6
"1178","8/2/2019","PA",2019,214,"11/7/2015","9/22/2014",1364,1775,10
"1179","8/3/2019","PA",2019,215,"11/7/2015","9/22/2014",1365,1776,15
"1180","8/4/2019","PA",2019,216,"11/7/2015","9/22/2014",1366,1777,3
"1181","8/5/2019","PA",2019,217,"11/7/2015","9/22/2014",1367,1778,10
"1182","8/6/2019","PA",2019,218,"11/7/2015","9/22/2014",1368,1779,10
"1183","8/7/2019","PA",2019,219,"11/7/2015","9/22/2014",1369,1780,4
"1184","8/8/2019","PA",2019,220,"11/7/2015","9/22/2014",1370,1781,16
"1185","8/9/2019","PA",2019,221,"11/7/2015","9/22/2014",1371,1782,7
"1186","8/10/2019","PA",2019,222,"11/7/2015","9/22/2014",1372,1783,13
"1187","8/11/2019","PA",2019,223,"11/7/2015","9/22/2014",1373,1784,8
"1188","8/12/2019","PA",2019,224,"11/7/2015","9/22/2014",1374,1785,7
"1189","8/14/2019","PA",2019,226,"11/7/2015","9/22/2014",1376,1787,8
"1190","8/15/2019","PA",2019,227,"11/7/2015","9/22/2014",1377,1788,11
"1191","8/16/2019","PA",2019,228,"11/7/2015","9/22/2014",1378,1789,2
"1192","8/17/2019","PA",2019,229,"11/7/2015","9/22/2014",1379,1790,18
"1193","8/18/2019","PA",2019,230,"11/7/2015","9/22/2014",1380,1791,3
"1194","8/19/2019","PA",2019,231,"11/7/2015","9/22/2014",1381,1792,7
"1195","8/20/2019","PA",2019,232,"11/7/2015","9/22/2014",1382,1793,2
"1196","8/22/2019","PA",2019,234,"11/7/2015","9/22/2014",1384,1795,3
"1197","8/23/2019","PA",2019,235,"11/7/2015","9/22/2014",1385,1796,4
"1198","8/24/2019","PA",2019,236,"11/7/2015","9/22/2014",1386,1797,11
"1199","8/25/2019","PA",2019,237,"11/7/2015","9/22/2014",1387,1798,15
"1200","8/26/2019","PA",2019,238,"11/7/2015","9/22/2014",1388,1799,12
"1201","8/27/2019","PA",2019,239,"11/7/2015","9/22/2014",1389,1800,8
"1202","8/28/2019","PA",2019,240,"11/7/2015","9/22/2014",1390,1801,12
"1203","8/29/2019","PA",2019,241,"11/7/2015","9/22/2014",1391,1802,6
"1204","8/30/2019","PA",2019,242,"11/7/2015","9/22/2014",1392,1803,9
"1205","8/31/2019","PA",2019,243,"11/7/2015","9/22/2014",1393,1804,15
"1206","9/1/2019","PA",2019,244,"11/7/2015","9/22/2014",1394,1805,9
"1207","9/2/2019","PA",2019,245,"11/7/2015","9/22/2014",1395,1806,3
"1208","9/3/2019","PA",2019,246,"11/7/2015","9/22/2014",1396,1807,11
"1209","9/4/2019","PA",2019,247,"11/7/2015","9/22/2014",1397,1808,6
"1210","9/5/2019","PA",2019,248,"11/7/2015","9/22/2014",1398,1809,10
"1211","9/6/2019","PA",2019,249,"11/7/2015","9/22/2014",1399,1810,8
"1212","9/7/2019","PA",2019,250,"11/7/2015","9/22/2014",1400,1811,13
"1213","9/8/2019","PA",2019,251,"11/7/2015","9/22/2014",1401,1812,19
"1214","9/9/2019","PA",2019,252,"11/7/2015","9/22/2014",1402,1813,23
"1215","9/10/2019","PA",2019,253,"11/7/2015","9/22/2014",1403,1814,14
"1216","9/11/2019","PA",2019,254,"11/7/2015","9/22/2014",1404,1815,8
"1217","9/12/2019","PA",2019,255,"11/7/2015","9/22/2014",1405,1816,7
"1218","9/13/2019","PA",2019,256,"11/7/2015","9/22/2014",1406,1817,10
"1219","9/14/2019","PA",2019,257,"11/7/2015","9/22/2014",1407,1818,9
"1220","9/15/2019","PA",2019,258,"11/7/2015","9/22/2014",1408,1819,20
"1221","9/16/2019","PA",2019,259,"11/7/2015","9/22/2014",1409,1820,14
"1222","9/17/2019","PA",2019,260,"11/7/2015","9/22/2014",1410,1821,12
"1223","9/18/2019","PA",2019,261,"11/7/2015","9/22/2014",1411,1822,10
"1224","9/19/2019","PA",2019,262,"11/7/2015","9/22/2014",1412,1823,18
"1225","9/20/2019","PA",2019,263,"11/7/2015","9/22/2014",1413,1824,23
"1226","9/21/2019","PA",2019,264,"11/7/2015","9/22/2014",1414,1825,22
"1227","9/22/2019","PA",2019,265,"11/7/2015","9/22/2014",1415,1826,12
"1228","9/23/2019","PA",2019,266,"11/7/2015","9/22/2014",1416,1827,26
"1229","9/24/2019","PA",2019,267,"11/7/2015","9/22/2014",1417,1828,18
"1230","9/25/2019","PA",2019,268,"11/7/2015","9/22/2014",1418,1829,19
"1231","9/26/2019","PA",2019,269,"11/7/2015","9/22/2014",1419,1830,14
"1232","9/27/2019","PA",2019,270,"11/7/2015","9/22/2014",1420,1831,10
"1233","9/28/2019","PA",2019,271,"11/7/2015","9/22/2014",1421,1832,13
"1234","9/29/2019","PA",2019,272,"11/7/2015","9/22/2014",1422,1833,21
"1235","9/30/2019","PA",2019,273,"11/7/2015","9/22/2014",1423,1834,13
"1236","10/1/2019","PA",2019,274,"11/7/2015","9/22/2014",1424,1835,9
"1237","10/2/2019","PA",2019,275,"11/7/2015","9/22/2014",1425,1836,8
"1238","10/3/2019","PA",2019,276,"11/7/2015","9/22/2014",1426,1837,2
"1239","10/4/2019","PA",2019,277,"11/7/2015","9/22/2014",1427,1838,10
"1240","10/5/2019","PA",2019,278,"11/7/2015","9/22/2014",1428,1839,4
"1241","10/6/2019","PA",2019,279,"11/7/2015","9/22/2014",1429,1840,7
"1242","10/7/2019","PA",2019,280,"11/7/2015","9/22/2014",1430,1841,11
"1243","10/8/2019","PA",2019,281,"11/7/2015","9/22/2014",1431,1842,6
"1244","10/9/2019","PA",2019,282,"11/7/2015","9/22/2014",1432,1843,6
"1245","10/10/2019","PA",2019,283,"11/7/2015","9/22/2014",1433,1844,10
"1246","10/11/2019","PA",2019,284,"11/7/2015","9/22/2014",1434,1845,1
"1247","10/12/2019","PA",2019,285,"11/7/2015","9/22/2014",1435,1846,20
"1248","10/13/2019","PA",2019,286,"11/7/2015","9/22/2014",1436,1847,9
"1249","10/14/2019","PA",2019,287,"11/7/2015","9/22/2014",1437,1848,14
"1250","10/15/2019","PA",2019,288,"11/7/2015","9/22/2014",1438,1849,6
"1251","10/16/2019","PA",2019,289,"11/7/2015","9/22/2014",1439,1850,4
"1252","10/17/2019","PA",2019,290,"11/7/2015","9/22/2014",1440,1851,12
"1253","10/18/2019","PA",2019,291,"11/7/2015","9/22/2014",1441,1852,7
"1254","10/19/2019","PA",2019,292,"11/7/2015","9/22/2014",1442,1853,14
"1255","10/20/2019","PA",2019,293,"11/7/2015","9/22/2014",1443,1854,4
"1256","10/21/2019","PA",2019,294,"11/7/2015","9/22/2014",1444,1855,13
"1257","10/22/2019","PA",2019,295,"11/7/2015","9/22/2014",1445,1856,5
"1258","10/23/2019","PA",2019,296,"11/7/2015","9/22/2014",1446,1857,1
"1259","10/24/2019","PA",2019,297,"11/7/2015","9/22/2014",1447,1858,5
"1260","10/25/2019","PA",2019,298,"11/7/2015","9/22/2014",1448,1859,3
"1261","10/26/2019","PA",2019,299,"11/7/2015","9/22/2014",1449,1860,11
"1262","10/27/2019","PA",2019,300,"11/7/2015","9/22/2014",1450,1861,6
"1263","10/28/2019","PA",2019,301,"11/7/2015","9/22/2014",1451,1862,2
"1264","10/30/2019","PA",2019,303,"11/7/2015","9/22/2014",1453,1864,3
"1265","11/1/2019","PA",2019,305,"11/7/2015","9/22/2014",1455,1866,1
"1266","11/2/2019","PA",2019,306,"11/7/2015","9/22/2014",1456,1867,5
"1267","11/3/2019","PA",2019,307,"11/7/2015","9/22/2014",1457,1868,5
"1268","11/4/2019","PA",2019,308,"11/7/2015","9/22/2014",1458,1869,2
"1269","11/5/2019","PA",2019,309,"11/7/2015","9/22/2014",1459,1870,1
"1270","11/6/2019","PA",2019,310,"11/7/2015","9/22/2014",1460,1871,1
"1271","11/7/2019","PA",2019,311,"11/7/2015","9/22/2014",1461,1872,4
"1272","11/8/2019","PA",2019,312,"11/7/2015","9/22/2014",1462,1873,2
"1273","11/9/2019","PA",2019,313,"11/7/2015","9/22/2014",1463,1874,3
"1274","11/15/2019","PA",2019,319,"11/7/2015","9/22/2014",1469,1880,1
"1275","11/21/2019","PA",2019,325,"11/7/2015","9/22/2014",1475,1886,1
"1276","11/29/2019","PA",2019,333,"11/7/2015","9/22/2014",1483,1894,1
"1277","11/30/2019","PA",2019,334,"11/7/2015","9/22/2014",1484,1895,1
"1278","12/3/2019","PA",2019,337,"11/7/2015","9/22/2014",1487,1898,1
"1279","12/8/2019","PA",2019,342,"11/7/2015","9/22/2014",1492,1903,1
"1280","12/12/2019","PA",2019,346,"11/7/2015","9/22/2014",1496,1907,1
"1281","12/14/2019","PA",2019,348,"11/7/2015","9/22/2014",1498,1909,1
"1282","12/21/2019","PA",2019,355,"11/7/2015","9/22/2014",1505,1916,1
"1283","12/22/2019","PA",2019,356,"11/7/2015","9/22/2014",1506,1917,3
"1284","12/25/2019","PA",2019,359,"11/7/2015","9/22/2014",1509,1920,2
"1285","12/26/2019","PA",2019,360,"11/7/2015","9/22/2014",1510,1921,2
"1286","12/31/2019","PA",2019,365,"11/7/2015","9/22/2014",1515,1926,4
"1287","1/1/2020","PA",2020,1,"11/7/2015","9/22/2014",1516,1927,1
"1288","1/4/2020","PA",2020,4,"11/7/2015","9/22/2014",1519,1930,1
"1289","1/11/2020","PA",2020,11,"11/7/2015","9/22/2014",1526,1937,1
"1290","1/19/2020","PA",2020,19,"11/7/2015","9/22/2014",1534,1945,1
"1291","1/26/2020","PA",2020,26,"11/7/2015","9/22/2014",1541,1952,1
"1292","2/1/2020","PA",2020,32,"11/7/2015","9/22/2014",1547,1958,1
"1293","2/3/2020","PA",2020,34,"11/7/2015","9/22/2014",1549,1960,1
"1294","2/4/2020","PA",2020,35,"11/7/2015","9/22/2014",1550,1961,1
"1295","2/9/2020","PA",2020,40,"11/7/2015","9/22/2014",1555,1966,2
"1296","2/16/2020","PA",2020,47,"11/7/2015","9/22/2014",1562,1973,1
"1297","2/17/2020","PA",2020,48,"11/7/2015","9/22/2014",1563,1974,1
"1298","2/18/2020","PA",2020,49,"11/7/2015","9/22/2014",1564,1975,2
"1299","2/20/2020","PA",2020,51,"11/7/2015","9/22/2014",1566,1977,1
"1300","2/21/2020","PA",2020,52,"11/7/2015","9/22/2014",1567,1978,1
"1301","2/24/2020","PA",2020,55,"11/7/2015","9/22/2014",1570,1981,1
"1302","2/26/2020","PA",2020,57,"11/7/2015","9/22/2014",1572,1983,1
"1303","2/27/2020","PA",2020,58,"11/7/2015","9/22/2014",1573,1984,1
"1304","2/28/2020","PA",2020,59,"11/7/2015","9/22/2014",1574,1985,2
"1305","3/3/2020","PA",2020,63,"11/7/2015","9/22/2014",1578,1989,3
"1306","3/8/2020","PA",2020,68,"11/7/2015","9/22/2014",1583,1994,3
"1307","3/9/2020","PA",2020,69,"11/7/2015","9/22/2014",1584,1995,3
"1308","3/10/2020","PA",2020,70,"11/7/2015","9/22/2014",1585,1996,2
"1309","3/11/2020","PA",2020,71,"11/7/2015","9/22/2014",1586,1997,2
"1310","3/12/2020","PA",2020,72,"11/7/2015","9/22/2014",1587,1998,1
"1311","3/18/2020","PA",2020,78,"11/7/2015","9/22/2014",1593,2004,2
"1312","3/24/2020","PA",2020,84,"11/7/2015","9/22/2014",1599,2010,1
"1313","3/29/2020","PA",2020,89,"11/7/2015","9/22/2014",1604,2015,1
"1314","4/6/2020","PA",2020,97,"11/7/2015","9/22/2014",1612,2023,1
"1315","4/11/2020","PA",2020,102,"11/7/2015","9/22/2014",1617,2028,1
"1316","4/13/2020","PA",2020,104,"11/7/2015","9/22/2014",1619,2030,1
"1317","4/24/2020","PA",2020,115,"11/7/2015","9/22/2014",1630,2041,12
"1318","4/25/2020","PA",2020,116,"11/7/2015","9/22/2014",1631,2042,7
"1319","4/26/2020","PA",2020,117,"11/7/2015","9/22/2014",1632,2043,1
"1320","4/27/2020","PA",2020,118,"11/7/2015","9/22/2014",1633,2044,1
"1321","4/28/2020","PA",2020,119,"11/7/2015","9/22/2014",1634,2045,2
"1322","5/1/2020","PA",2020,122,"11/7/2015","9/22/2014",1637,2048,1
"1323","5/5/2020","PA",2020,126,"11/7/2015","9/22/2014",1641,2052,2
"1324","5/7/2020","PA",2020,128,"11/7/2015","9/22/2014",1643,2054,1
"1325","5/10/2020","PA",2020,131,"11/7/2015","9/22/2014",1646,2057,1
"1326","5/13/2020","PA",2020,134,"11/7/2015","9/22/2014",1649,2060,2
"1327","5/14/2020","PA",2020,135,"11/7/2015","9/22/2014",1650,2061,4
"1328","5/15/2020","PA",2020,136,"11/7/2015","9/22/2014",1651,2062,3
"1329","5/16/2020","PA",2020,137,"11/7/2015","9/22/2014",1652,2063,1
"1330","5/17/2020","PA",2020,138,"11/7/2015","9/22/2014",1653,2064,8
"1331","5/18/2020","PA",2020,139,"11/7/2015","9/22/2014",1654,2065,7
"1332","5/20/2020","PA",2020,141,"11/7/2015","9/22/2014",1656,2067,3
"1333","5/21/2020","PA",2020,142,"11/7/2015","9/22/2014",1657,2068,7
"1334","5/22/2020","PA",2020,143,"11/7/2015","9/22/2014",1658,2069,1
"1335","5/23/2020","PA",2020,144,"11/7/2015","9/22/2014",1659,2070,9
"1336","5/24/2020","PA",2020,145,"11/7/2015","9/22/2014",1660,2071,8
"1337","5/25/2020","PA",2020,146,"11/7/2015","9/22/2014",1661,2072,11
"1338","5/26/2020","PA",2020,147,"11/7/2015","9/22/2014",1662,2073,11
"1339","5/27/2020","PA",2020,148,"11/7/2015","9/22/2014",1663,2074,7
"1340","5/28/2020","PA",2020,149,"11/7/2015","9/22/2014",1664,2075,9
"1341","5/29/2020","PA",2020,150,"11/7/2015","9/22/2014",1665,2076,19
"1342","5/30/2020","PA",2020,151,"11/7/2015","9/22/2014",1666,2077,16
"1343","5/31/2020","PA",2020,152,"11/7/2015","9/22/2014",1667,2078,22
"1344","6/1/2020","PA",2020,153,"11/7/2015","9/22/2014",1668,2079,6
"1345","6/2/2020","PA",2020,154,"11/7/2015","9/22/2014",1669,2080,9
"1346","6/3/2020","PA",2020,155,"11/7/2015","9/22/2014",1670,2081,11
"1347","6/4/2020","PA",2020,156,"11/7/2015","9/22/2014",1671,2082,18
"1348","6/5/2020","PA",2020,157,"11/7/2015","9/22/2014",1672,2083,4
"1349","6/6/2020","PA",2020,158,"11/7/2015","9/22/2014",1673,2084,9
"1350","6/7/2020","PA",2020,159,"11/7/2015","9/22/2014",1674,2085,16
"1351","6/8/2020","PA",2020,160,"11/7/2015","9/22/2014",1675,2086,3
"1352","6/9/2020","PA",2020,161,"11/7/2015","9/22/2014",1676,2087,3
"1353","6/10/2020","PA",2020,162,"11/7/2015","9/22/2014",1677,2088,11
"1354","6/11/2020","PA",2020,163,"11/7/2015","9/22/2014",1678,2089,8
"1355","6/12/2020","PA",2020,164,"11/7/2015","9/22/2014",1679,2090,29
"1356","6/13/2020","PA",2020,165,"11/7/2015","9/22/2014",1680,2091,11
"1357","6/14/2020","PA",2020,166,"11/7/2015","9/22/2014",1681,2092,17
"1358","6/15/2020","PA",2020,167,"11/7/2015","9/22/2014",1682,2093,11
"1359","6/16/2020","PA",2020,168,"11/7/2015","9/22/2014",1683,2094,11
