"","ObservedDate","County","State","Year","DOY","FirstiNatReport","FirstInvasion","iNatSince","SinceOfficialInvasion","Count2"
"5677","8/29/2020","Berks","PA",2020,242,"11/7/2015","9/22/2014",1757,2168,2
"5678","8/29/2020","Bucks","PA",2020,242,"11/7/2015","9/22/2014",1757,2168,1
"5679","8/29/2020","Chester","PA",2020,242,"11/7/2015","9/22/2014",1757,2168,1
"5680","8/29/2020","Hunterdon","NJ",2020,242,"7/18/2018","7/17/2018",773,774,2
"5681","8/29/2020","Lebanon","PA",2020,242,"11/7/2015","9/22/2014",1757,2168,2
"5682","8/29/2020","Mercer","NJ",2020,242,"7/18/2018","7/17/2018",773,774,2
"5683","8/29/2020","Middlesex","NJ",2020,242,"7/18/2018","7/17/2018",773,774,1
"5684","8/29/2020","Monroe","PA",2020,242,"11/7/2015","9/22/2014",1757,2168,1
"5685","8/29/2020","Montgomery","PA",2020,242,"11/7/2015","9/22/2014",1757,2168,1
"5686","8/29/2020","NY","NY",2020,242,"9/5/2019","8/14/2020",359,15,1
"5687","8/29/2020","Philadelphia","PA",2020,242,"11/7/2015","9/22/2014",1757,2168,4
"5688","8/29/2020","Somerset","NJ",2020,242,"7/18/2018","7/17/2018",773,774,1
"5689","8/29/2021","Allegheny","PA",2021,241,"11/7/2015","9/22/2014",2122,2533,3
"5690","8/29/2021","Berks","PA",2021,241,"11/7/2015","9/22/2014",2122,2533,1
"5691","8/29/2021","Burlington","NJ",2021,241,"7/18/2018","7/17/2018",1138,1139,2
"5692","8/29/2021","Dauphin","PA",2021,241,"11/7/2015","9/22/2014",2122,2533,2
"5693","8/29/2021","Essex","NJ",2021,241,"7/18/2018","7/17/2018",1138,1139,1
"5694","8/29/2021","Kings","NY",2021,241,"9/5/2019","8/14/2020",724,380,6
"5695","8/29/2021","Lancaster","PA",2021,241,"11/7/2015","9/22/2014",2122,2533,1
"5696","8/29/2021","Lebanon","PA",2021,241,"11/7/2015","9/22/2014",2122,2533,1
"5697","8/29/2021","Mercer","NJ",2021,241,"7/18/2018","7/17/2018",1138,1139,3
"5698","8/29/2021","Middlesex","NJ",2021,241,"7/18/2018","7/17/2018",1138,1139,6
"5699","8/29/2021","Montgomery","PA",2021,241,"11/7/2015","9/22/2014",2122,2533,2
"5700","8/29/2021","Morris","NJ",2021,241,"7/18/2018","7/17/2018",1138,1139,1
"5701","8/29/2021","NY","NY",2021,241,"9/5/2019","8/14/2020",724,380,7
"5702","8/29/2021","Philadelphia","PA",2021,241,"11/7/2015","9/22/2014",2122,2533,7
"5703","8/29/2021","Queens","NY",2021,241,"9/5/2019","8/14/2020",724,380,2
"5704","8/29/2021","Richmond","NY",2021,241,"9/5/2019","8/14/2020",724,380,4
"5705","8/29/2021","Schuylkill","PA",2021,241,"11/7/2015","9/22/2014",2122,2533,1
"5706","8/29/2021","Sussex","NJ",2021,241,"7/18/2018","7/17/2018",1138,1139,1
"5707","8/29/2021","Union","NJ",2021,241,"7/18/2018","7/17/2018",1138,1139,1
"5708","8/29/2022","Allegheny","PA",2022,241,"11/7/2015","9/22/2014",2487,2898,4
"5709","8/29/2022","Bergen","NJ",2022,241,"7/18/2018","7/17/2018",1503,1504,1
"5710","8/29/2022","Blair","PA",2022,241,"11/7/2015","9/22/2014",2487,2898,1
"5711","8/29/2022","Camden","NJ",2022,241,"7/18/2018","7/17/2018",1503,1504,1
"5712","8/29/2022","Chester","PA",2022,241,"11/7/2015","9/22/2014",2487,2898,5
"5713","8/29/2022","Kings","NY",2022,241,"9/5/2019","8/14/2020",1089,745,1
"5714","8/29/2022","Lackawanna","PA",2022,241,"11/7/2015","9/22/2014",2487,2898,1
"5715","8/29/2022","Lancaster","PA",2022,241,"11/7/2015","9/22/2014",2487,2898,2
"5716","8/29/2022","Middlesex","NJ",2022,241,"7/18/2018","7/17/2018",1503,1504,1
"5717","8/29/2022","Monmouth","NJ",2022,241,"7/18/2018","7/17/2018",1503,1504,1
"5718","8/29/2022","Morris","NJ",2022,241,"7/18/2018","7/17/2018",1503,1504,9
"5719","8/29/2022","NY","NY",2022,241,"9/5/2019","8/14/2020",1089,745,6
"5720","8/29/2022","Philadelphia","PA",2022,241,"11/7/2015","9/22/2014",2487,2898,3
"5721","8/29/2022","Queens","NY",2022,241,"9/5/2019","8/14/2020",1089,745,1
"5722","8/29/2022","Richmond","NY",2022,241,"9/5/2019","8/14/2020",1089,745,1
"5723","8/29/2022","Schuylkill","PA",2022,241,"11/7/2015","9/22/2014",2487,2898,2
"5724","8/29/2022","Somerset","NJ",2022,241,"7/18/2018","7/17/2018",1503,1504,1
"5725","8/29/2022","Union","NJ",2022,241,"7/18/2018","7/17/2018",1503,1504,1
"5726","8/29/2022","Westchester","NY",2022,241,"9/5/2019","8/14/2020",1089,745,2
"5727","8/3/2018","Chester","PA",2018,215,"11/7/2015","9/22/2014",1000,1411,1
"5728","8/3/2019","Chester","PA",2019,215,"11/7/2015","9/22/2014",1365,1776,4
"5729","8/3/2019","Delaware","PA",2019,215,"11/7/2015","9/22/2014",1365,1776,1
"5730","8/3/2019","Lehigh","PA",2019,215,"11/7/2015","9/22/2014",1365,1776,2
"5731","8/3/2019","Montgomery","PA",2019,215,"11/7/2015","9/22/2014",1365,1776,2
"5732","8/3/2019","Northampton","PA",2019,215,"11/7/2015","9/22/2014",1365,1776,3
"5733","8/3/2019","Philadelphia","PA",2019,215,"11/7/2015","9/22/2014",1365,1776,3
"5734","8/3/2020","Bucks","PA",2020,216,"11/7/2015","9/22/2014",1731,2142,1
"5735","8/3/2020","Camden","NJ",2020,216,"7/18/2018","7/17/2018",747,748,4
"5736","8/3/2020","Delaware","PA",2020,216,"11/7/2015","9/22/2014",1731,2142,3
"5737","8/3/2020","Hunterdon","NJ",2020,216,"7/18/2018","7/17/2018",747,748,1
"5738","8/3/2020","Mercer","NJ",2020,216,"7/18/2018","7/17/2018",747,748,3
"5739","8/3/2020","Montgomery","PA",2020,216,"11/7/2015","9/22/2014",1731,2142,4
"5740","8/3/2020","Philadelphia","PA",2020,216,"11/7/2015","9/22/2014",1731,2142,3
"5741","8/3/2020","Richmond","NY",2020,216,"9/5/2019","8/14/2020",333,-11,1
"5742","8/3/2020","Salem","NJ",2020,216,"7/18/2018","7/17/2018",747,748,1
"5743","8/3/2020","Somerset","NJ",2020,216,"7/18/2018","7/17/2018",747,748,1
"5744","8/3/2020","Warren","NJ",2020,216,"7/18/2018","7/17/2018",747,748,1
"5745","8/3/2021","Allegheny","PA",2021,215,"11/7/2015","9/22/2014",2096,2507,1
"5746","8/3/2021","Bergen","NJ",2021,215,"7/18/2018","7/17/2018",1112,1113,1
"5747","8/3/2021","Burlington","NJ",2021,215,"7/18/2018","7/17/2018",1112,1113,2
"5748","8/3/2021","Camden","NJ",2021,215,"7/18/2018","7/17/2018",1112,1113,1
"5749","8/3/2021","Carbon","PA",2021,215,"11/7/2015","9/22/2014",2096,2507,1
"5750","8/3/2021","Kings","NY",2021,215,"9/5/2019","8/14/2020",698,354,2
"5751","8/3/2021","Mercer","NJ",2021,215,"7/18/2018","7/17/2018",1112,1113,3
"5752","8/3/2021","Middlesex","NJ",2021,215,"7/18/2018","7/17/2018",1112,1113,6
"5753","8/3/2021","Monmouth","NJ",2021,215,"7/18/2018","7/17/2018",1112,1113,1
"5754","8/3/2021","Monroe","PA",2021,215,"11/7/2015","9/22/2014",2096,2507,1
"5755","8/3/2021","Montgomery","PA",2021,215,"11/7/2015","9/22/2014",2096,2507,1
"5756","8/3/2021","Morris","NJ",2021,215,"7/18/2018","7/17/2018",1112,1113,2
"5757","8/3/2021","Northampton","PA",2021,215,"11/7/2015","9/22/2014",2096,2507,2
"5758","8/3/2021","NY","NY",2021,215,"9/5/2019","8/14/2020",698,354,2
"5759","8/3/2021","Philadelphia","PA",2021,215,"11/7/2015","9/22/2014",2096,2507,3
"5760","8/3/2021","Queens","NY",2021,215,"9/5/2019","8/14/2020",698,354,1
"5761","8/3/2021","Richmond","NY",2021,215,"9/5/2019","8/14/2020",698,354,1
"5762","8/3/2021","Somerset","NJ",2021,215,"7/18/2018","7/17/2018",1112,1113,7
"5763","8/3/2021","Union","NJ",2021,215,"7/18/2018","7/17/2018",1112,1113,2
"5764","8/3/2021","Warren","NJ",2021,215,"7/18/2018","7/17/2018",1112,1113,1
"5765","8/3/2022","Allegheny","PA",2022,215,"11/7/2015","9/22/2014",2461,2872,16
"5766","8/3/2022","Atlantic","NJ",2022,215,"7/18/2018","7/17/2018",1477,1478,1
"5767","8/3/2022","Bergen","NJ",2022,215,"7/18/2018","7/17/2018",1477,1478,1
"5768","8/3/2022","Bronx","NY",2022,215,"9/5/2019","8/14/2020",1063,719,2
"5769","8/3/2022","Burlington","NJ",2022,215,"7/18/2018","7/17/2018",1477,1478,2
"5770","8/3/2022","Camden","NJ",2022,215,"7/18/2018","7/17/2018",1477,1478,1
"5771","8/3/2022","Chester","PA",2022,215,"11/7/2015","9/22/2014",2461,2872,1
"5772","8/3/2022","Dauphin","PA",2022,215,"11/7/2015","9/22/2014",2461,2872,1
"5773","8/3/2022","Essex","NJ",2022,215,"7/18/2018","7/17/2018",1477,1478,3
"5774","8/3/2022","Franklin","PA",2022,215,"11/7/2015","9/22/2014",2461,2872,2
"5775","8/3/2022","Gloucester","NJ",2022,215,"7/18/2018","7/17/2018",1477,1478,1
"5776","8/3/2022","Kings","NY",2022,215,"9/5/2019","8/14/2020",1063,719,7
"5777","8/3/2022","Mercer","NJ",2022,215,"7/18/2018","7/17/2018",1477,1478,2
"5778","8/3/2022","Monmouth","NJ",2022,215,"7/18/2018","7/17/2018",1477,1478,3
"5779","8/3/2022","Monroe","PA",2022,215,"11/7/2015","9/22/2014",2461,2872,1
"5780","8/3/2022","Morris","NJ",2022,215,"7/18/2018","7/17/2018",1477,1478,1
"5781","8/3/2022","Northampton","PA",2022,215,"11/7/2015","9/22/2014",2461,2872,1
"5782","8/3/2022","NY","NY",2022,215,"9/5/2019","8/14/2020",1063,719,44
"5783","8/3/2022","Philadelphia","PA",2022,215,"11/7/2015","9/22/2014",2461,2872,3
"5784","8/3/2022","Queens","NY",2022,215,"9/5/2019","8/14/2020",1063,719,4
"5785","8/3/2022","Richmond","NY",2022,215,"9/5/2019","8/14/2020",1063,719,4
"5786","8/3/2022","Somerset","NJ",2022,215,"7/18/2018","7/17/2018",1477,1478,1
"5787","8/3/2022","Suffolk","NY",2022,215,"9/5/2019","8/14/2020",1063,719,1
"5788","8/3/2022","Westchester","NY",2022,215,"9/5/2019","8/14/2020",1063,719,2
"5789","8/3/2022","York","PA",2022,215,"11/7/2015","9/22/2014",2461,2872,1
"5790","8/30/2018","Lehigh","PA",2018,242,"11/7/2015","9/22/2014",1027,1438,1
"5791","8/30/2018","Northampton","PA",2018,242,"11/7/2015","9/22/2014",1027,1438,2
"5792","8/30/2019","Bucks","PA",2019,242,"11/7/2015","9/22/2014",1392,1803,1
"5793","8/30/2019","Chester","PA",2019,242,"11/7/2015","9/22/2014",1392,1803,1
"5794","8/30/2019","Lancaster","PA",2019,242,"11/7/2015","9/22/2014",1392,1803,1
"5795","8/30/2019","Lebanon","PA",2019,242,"11/7/2015","9/22/2014",1392,1803,1
"5796","8/30/2019","Montgomery","PA",2019,242,"11/7/2015","9/22/2014",1392,1803,5
"5797","8/30/2020","Berks","PA",2020,243,"11/7/2015","9/22/2014",1758,2169,2
"5798","8/30/2020","Burlington","NJ",2020,243,"7/18/2018","7/17/2018",774,775,2
"5799","8/30/2020","Camden","NJ",2020,243,"7/18/2018","7/17/2018",774,775,3
"5800","8/30/2020","Chester","PA",2020,243,"11/7/2015","9/22/2014",1758,2169,3
"5801","8/30/2020","Delaware","PA",2020,243,"11/7/2015","9/22/2014",1758,2169,3
"5802","8/30/2020","Hunterdon","NJ",2020,243,"7/18/2018","7/17/2018",774,775,1
"5803","8/30/2020","Lehigh","PA",2020,243,"11/7/2015","9/22/2014",1758,2169,2
"5804","8/30/2020","Mercer","NJ",2020,243,"7/18/2018","7/17/2018",774,775,2
"5805","8/30/2020","Middlesex","NJ",2020,243,"7/18/2018","7/17/2018",774,775,1
"5806","8/30/2020","Montgomery","PA",2020,243,"11/7/2015","9/22/2014",1758,2169,1
"5807","8/30/2020","Northampton","PA",2020,243,"11/7/2015","9/22/2014",1758,2169,3
"5808","8/30/2020","Philadelphia","PA",2020,243,"11/7/2015","9/22/2014",1758,2169,3
"5809","8/30/2020","Schuylkill","PA",2020,243,"11/7/2015","9/22/2014",1758,2169,1
"5810","8/30/2020","Somerset","NJ",2020,243,"7/18/2018","7/17/2018",774,775,4
"5811","8/30/2020","Union","NJ",2020,243,"7/18/2018","7/17/2018",774,775,1
"5812","8/30/2020","Warren","NJ",2020,243,"7/18/2018","7/17/2018",774,775,3
"5813","8/30/2021","Chester","PA",2021,242,"11/7/2015","9/22/2014",2123,2534,1
"5814","8/30/2021","Dauphin","PA",2021,242,"11/7/2015","9/22/2014",2123,2534,2
"5815","8/30/2021","Essex","NJ",2021,242,"7/18/2018","7/17/2018",1139,1140,2
"5816","8/30/2021","Kings","NY",2021,242,"9/5/2019","8/14/2020",725,381,2
"5817","8/30/2021","Luzerne","PA",2021,242,"11/7/2015","9/22/2014",2123,2534,1
"5818","8/30/2021","Mercer","NJ",2021,242,"7/18/2018","7/17/2018",1139,1140,4
"5819","8/30/2021","Middlesex","NJ",2021,242,"7/18/2018","7/17/2018",1139,1140,5
"5820","8/30/2021","Monroe","PA",2021,242,"11/7/2015","9/22/2014",2123,2534,3
"5821","8/30/2021","NY","NY",2021,242,"9/5/2019","8/14/2020",725,381,7
"5822","8/30/2021","Philadelphia","PA",2021,242,"11/7/2015","9/22/2014",2123,2534,19
"5823","8/30/2021","Queens","NY",2021,242,"9/5/2019","8/14/2020",725,381,2
"5824","8/30/2021","Richmond","NY",2021,242,"9/5/2019","8/14/2020",725,381,3
"5825","8/30/2021","Schuylkill","PA",2021,242,"11/7/2015","9/22/2014",2123,2534,1
"5826","8/30/2022","Allegheny","PA",2022,242,"11/7/2015","9/22/2014",2488,2899,1
"5827","8/30/2022","Bergen","NJ",2022,242,"7/18/2018","7/17/2018",1504,1505,4
"5828","8/30/2022","Berks","PA",2022,242,"11/7/2015","9/22/2014",2488,2899,1
"5829","8/30/2022","Bronx","NY",2022,242,"9/5/2019","8/14/2020",1090,746,1
"5830","8/30/2022","Chester","PA",2022,242,"11/7/2015","9/22/2014",2488,2899,12
"5831","8/30/2022","Dauphin","PA",2022,242,"11/7/2015","9/22/2014",2488,2899,2
"5832","8/30/2022","Hudson","NJ",2022,242,"7/18/2018","7/17/2018",1504,1505,1
"5833","8/30/2022","Middlesex","NJ",2022,242,"7/18/2018","7/17/2018",1504,1505,1
"5834","8/30/2022","Morris","NJ",2022,242,"7/18/2018","7/17/2018",1504,1505,3
"5835","8/30/2022","Northampton","PA",2022,242,"11/7/2015","9/22/2014",2488,2899,1
"5836","8/30/2022","NY","NY",2022,242,"9/5/2019","8/14/2020",1090,746,3
"5837","8/30/2022","Queens","NY",2022,242,"9/5/2019","8/14/2020",1090,746,4
"5838","8/30/2022","Schuylkill","PA",2022,242,"11/7/2015","9/22/2014",2488,2899,1
"5839","8/30/2022","Somerset","NJ",2022,242,"7/18/2018","7/17/2018",1504,1505,2
"5840","8/30/2022","Sullivan","PA",2022,242,"11/7/2015","9/22/2014",2488,2899,1
"5841","8/30/2022","Union","NJ",2022,242,"7/18/2018","7/17/2018",1504,1505,1
"5842","8/31/2018","Northampton","PA",2018,243,"11/7/2015","9/22/2014",1028,1439,1
"5843","8/31/2019","Berks","PA",2019,243,"11/7/2015","9/22/2014",1393,1804,3
"5844","8/31/2019","Chester","PA",2019,243,"11/7/2015","9/22/2014",1393,1804,2
"5845","8/31/2019","Delaware","PA",2019,243,"11/7/2015","9/22/2014",1393,1804,1
"5846","8/31/2019","Lancaster","PA",2019,243,"11/7/2015","9/22/2014",1393,1804,1
"5847","8/31/2019","Montgomery","PA",2019,243,"11/7/2015","9/22/2014",1393,1804,3
"5848","8/31/2019","Northampton","PA",2019,243,"11/7/2015","9/22/2014",1393,1804,2
"5849","8/31/2019","Philadelphia","PA",2019,243,"11/7/2015","9/22/2014",1393,1804,3
"5850","8/31/2020","Berks","PA",2020,244,"11/7/2015","9/22/2014",1759,2170,1
"5851","8/31/2020","Camden","NJ",2020,244,"7/18/2018","7/17/2018",775,776,1
"5852","8/31/2020","Carbon","PA",2020,244,"11/7/2015","9/22/2014",1759,2170,1
"5853","8/31/2020","Chester","PA",2020,244,"11/7/2015","9/22/2014",1759,2170,4
"5854","8/31/2020","Hunterdon","NJ",2020,244,"7/18/2018","7/17/2018",775,776,2
"5855","8/31/2020","Lehigh","PA",2020,244,"11/7/2015","9/22/2014",1759,2170,1
"5856","8/31/2020","Mercer","NJ",2020,244,"7/18/2018","7/17/2018",775,776,1
"5857","8/31/2020","Morris","NJ",2020,244,"7/18/2018","7/17/2018",775,776,1
"5858","8/31/2020","Nassau","NY",2020,244,"9/5/2019","8/14/2020",361,17,1
"5859","8/31/2020","Northampton","PA",2020,244,"11/7/2015","9/22/2014",1759,2170,1
"5860","8/31/2020","Somerset","NJ",2020,244,"7/18/2018","7/17/2018",775,776,2
"5861","8/31/2020","Warren","NJ",2020,244,"7/18/2018","7/17/2018",775,776,1
"5862","8/31/2021","Delaware","PA",2021,243,"11/7/2015","9/22/2014",2124,2535,1
"5863","8/31/2021","Essex","NJ",2021,243,"7/18/2018","7/17/2018",1140,1141,1
"5864","8/31/2021","Hunterdon","NJ",2021,243,"7/18/2018","7/17/2018",1140,1141,1
"5865","8/31/2021","Kings","NY",2021,243,"9/5/2019","8/14/2020",726,382,6
"5866","8/31/2021","Lancaster","PA",2021,243,"11/7/2015","9/22/2014",2124,2535,2
"5867","8/31/2021","Mercer","NJ",2021,243,"7/18/2018","7/17/2018",1140,1141,4
"5868","8/31/2021","Middlesex","NJ",2021,243,"7/18/2018","7/17/2018",1140,1141,4
"5869","8/31/2021","Monmouth","NJ",2021,243,"7/18/2018","7/17/2018",1140,1141,1
"5870","8/31/2021","Monroe","PA",2021,243,"11/7/2015","9/22/2014",2124,2535,1
"5871","8/31/2021","Morris","NJ",2021,243,"7/18/2018","7/17/2018",1140,1141,2
"5872","8/31/2021","NY","NY",2021,243,"9/5/2019","8/14/2020",726,382,17
"5873","8/31/2021","Ocean","NJ",2021,243,"7/18/2018","7/17/2018",1140,1141,2
"5874","8/31/2021","Philadelphia","PA",2021,243,"11/7/2015","9/22/2014",2124,2535,1
"5875","8/31/2021","Richmond","NY",2021,243,"9/5/2019","8/14/2020",726,382,3
"5876","8/31/2021","Schuylkill","PA",2021,243,"11/7/2015","9/22/2014",2124,2535,2
"5877","8/31/2021","Somerset","NJ",2021,243,"7/18/2018","7/17/2018",1140,1141,1
"5878","8/31/2021","Sussex","NJ",2021,243,"7/18/2018","7/17/2018",1140,1141,2
"5879","8/31/2022","Allegheny","PA",2022,243,"11/7/2015","9/22/2014",2489,2900,3
"5880","8/31/2022","Blair","PA",2022,243,"11/7/2015","9/22/2014",2489,2900,2
"5881","8/31/2022","Bronx","NY",2022,243,"9/5/2019","8/14/2020",1091,747,1
"5882","8/31/2022","Chester","PA",2022,243,"11/7/2015","9/22/2014",2489,2900,4
"5883","8/31/2022","Columbiana","OH",2022,243,"7/13/2022","8/26/2021",49,370,1
"5884","8/31/2022","Delaware","PA",2022,243,"11/7/2015","9/22/2014",2489,2900,1
"5885","8/31/2022","Luzerne","PA",2022,243,"11/7/2015","9/22/2014",2489,2900,1
"5886","8/31/2022","Middlesex","NJ",2022,243,"7/18/2018","7/17/2018",1505,1506,1
"5887","8/31/2022","Monmouth","NJ",2022,243,"7/18/2018","7/17/2018",1505,1506,4
"5888","8/31/2022","Morris","NJ",2022,243,"7/18/2018","7/17/2018",1505,1506,2
"5889","8/31/2022","NY","NY",2022,243,"9/5/2019","8/14/2020",1091,747,11
"5890","8/31/2022","Passaic","NJ",2022,243,"7/18/2018","7/17/2018",1505,1506,1
"5891","8/31/2022","Philadelphia","PA",2022,243,"11/7/2015","9/22/2014",2489,2900,2
"5892","8/31/2022","Queens","NY",2022,243,"9/5/2019","8/14/2020",1091,747,2
"5893","8/31/2022","Somerset","NJ",2022,243,"7/18/2018","7/17/2018",1505,1506,8
"5894","8/31/2022","Ulster","NY",2022,243,"9/5/2019","8/14/2020",1091,747,1
"5895","8/4/2018","Berks","PA",2018,216,"11/7/2015","9/22/2014",1001,1412,1
"5896","8/4/2018","Chester","PA",2018,216,"11/7/2015","9/22/2014",1001,1412,1
"5897","8/4/2019","Chester","PA",2019,216,"11/7/2015","9/22/2014",1366,1777,1
"5898","8/4/2019","Mercer","NJ",2019,216,"7/18/2018","7/17/2018",382,383,1
"5899","8/4/2019","Northampton","PA",2019,216,"11/7/2015","9/22/2014",1366,1777,1
"5900","8/4/2019","Philadelphia","PA",2019,216,"11/7/2015","9/22/2014",1366,1777,1
"5901","8/4/2020","Bucks","PA",2020,217,"11/7/2015","9/22/2014",1732,2143,9
"5902","8/4/2020","Camden","NJ",2020,217,"7/18/2018","7/17/2018",748,749,2
"5903","8/4/2020","Carbon","PA",2020,217,"11/7/2015","9/22/2014",1732,2143,1
"5904","8/4/2020","Chester","PA",2020,217,"11/7/2015","9/22/2014",1732,2143,3
"5905","8/4/2020","Delaware","PA",2020,217,"11/7/2015","9/22/2014",1732,2143,1
"5906","8/4/2020","Lehigh","PA",2020,217,"11/7/2015","9/22/2014",1732,2143,1
"5907","8/4/2020","Lycoming","PA",2020,217,"11/7/2015","9/22/2014",1732,2143,1
"5908","8/4/2020","Montgomery","PA",2020,217,"11/7/2015","9/22/2014",1732,2143,1
"5909","8/4/2020","Northampton","PA",2020,217,"11/7/2015","9/22/2014",1732,2143,1
"5910","8/4/2020","Philadelphia","PA",2020,217,"11/7/2015","9/22/2014",1732,2143,6
"5911","8/4/2020","Somerset","NJ",2020,217,"7/18/2018","7/17/2018",748,749,2
"5912","8/4/2020","Union","NJ",2020,217,"7/18/2018","7/17/2018",748,749,1
"5913","8/4/2021","Berks","PA",2021,216,"11/7/2015","9/22/2014",2097,2508,1
"5914","8/4/2021","Bucks","PA",2021,216,"11/7/2015","9/22/2014",2097,2508,1
"5915","8/4/2021","Burlington","NJ",2021,216,"7/18/2018","7/17/2018",1113,1114,2
"5916","8/4/2021","Camden","NJ",2021,216,"7/18/2018","7/17/2018",1113,1114,1
"5917","8/4/2021","Carbon","PA",2021,216,"11/7/2015","9/22/2014",2097,2508,2
"5918","8/4/2021","Chester","PA",2021,216,"11/7/2015","9/22/2014",2097,2508,1
"5919","8/4/2021","Dauphin","PA",2021,216,"11/7/2015","9/22/2014",2097,2508,2
"5920","8/4/2021","Essex","NJ",2021,216,"7/18/2018","7/17/2018",1113,1114,1
"5921","8/4/2021","Lancaster","PA",2021,216,"11/7/2015","9/22/2014",2097,2508,1
"5922","8/4/2021","Mercer","NJ",2021,216,"7/18/2018","7/17/2018",1113,1114,2
"5923","8/4/2021","Middlesex","NJ",2021,216,"7/18/2018","7/17/2018",1113,1114,6
"5924","8/4/2021","Monmouth","NJ",2021,216,"7/18/2018","7/17/2018",1113,1114,1
"5925","8/4/2021","Montgomery","PA",2021,216,"11/7/2015","9/22/2014",2097,2508,2
"5926","8/4/2021","NY","NY",2021,216,"9/5/2019","8/14/2020",699,355,3
"5927","8/4/2021","Philadelphia","PA",2021,216,"11/7/2015","9/22/2014",2097,2508,3
"5928","8/4/2021","Richmond","NY",2021,216,"9/5/2019","8/14/2020",699,355,2
"5929","8/4/2021","Somerset","NJ",2021,216,"7/18/2018","7/17/2018",1113,1114,2
"5930","8/4/2021","Union","NJ",2021,216,"7/18/2018","7/17/2018",1113,1114,1
"5931","8/4/2021","York","PA",2021,216,"11/7/2015","9/22/2014",2097,2508,2
"5932","8/4/2022","Allegheny","PA",2022,216,"11/7/2015","9/22/2014",2462,2873,7
"5933","8/4/2022","Bergen","NJ",2022,216,"7/18/2018","7/17/2018",1478,1479,1
"5934","8/4/2022","Bronx","NY",2022,216,"9/5/2019","8/14/2020",1064,720,5
"5935","8/4/2022","Camden","NJ",2022,216,"7/18/2018","7/17/2018",1478,1479,1
"5936","8/4/2022","Chester","PA",2022,216,"11/7/2015","9/22/2014",2462,2873,1
"5937","8/4/2022","Erie","PA",2022,216,"11/7/2015","9/22/2014",2462,2873,1
"5938","8/4/2022","Essex","NJ",2022,216,"7/18/2018","7/17/2018",1478,1479,2
"5939","8/4/2022","Franklin","PA",2022,216,"11/7/2015","9/22/2014",2462,2873,3
"5940","8/4/2022","Kings","NY",2022,216,"9/5/2019","8/14/2020",1064,720,6
"5941","8/4/2022","Middlesex","NJ",2022,216,"7/18/2018","7/17/2018",1478,1479,1
"5942","8/4/2022","Monmouth","NJ",2022,216,"7/18/2018","7/17/2018",1478,1479,1
"5943","8/4/2022","Monroe","PA",2022,216,"11/7/2015","9/22/2014",2462,2873,1
"5944","8/4/2022","Montgomery","PA",2022,216,"11/7/2015","9/22/2014",2462,2873,1
"5945","8/4/2022","Morris","NJ",2022,216,"7/18/2018","7/17/2018",1478,1479,1
"5946","8/4/2022","Northampton","PA",2022,216,"11/7/2015","9/22/2014",2462,2873,2
"5947","8/4/2022","NY","NY",2022,216,"9/5/2019","8/14/2020",1064,720,24
"5948","8/4/2022","Ocean","NJ",2022,216,"7/18/2018","7/17/2018",1478,1479,1
"5949","8/4/2022","Philadelphia","PA",2022,216,"11/7/2015","9/22/2014",2462,2873,2
"5950","8/4/2022","Queens","NY",2022,216,"9/5/2019","8/14/2020",1064,720,4
"5951","8/4/2022","Warren","NJ",2022,216,"7/18/2018","7/17/2018",1478,1479,1
"5952","8/4/2022","Westchester","NY",2022,216,"9/5/2019","8/14/2020",1064,720,3
"5953","8/5/2017","Berks","PA",2017,217,"11/7/2015","9/22/2014",637,1048,2
"5954","8/5/2017","Montgomery","PA",2017,217,"11/7/2015","9/22/2014",637,1048,1
"5955","8/5/2018","Bucks","PA",2018,217,"11/7/2015","9/22/2014",1002,1413,1
"5956","8/5/2019","Berks","PA",2019,217,"11/7/2015","9/22/2014",1367,1778,1
"5957","8/5/2019","Bucks","PA",2019,217,"11/7/2015","9/22/2014",1367,1778,1
"5958","8/5/2019","Chester","PA",2019,217,"11/7/2015","9/22/2014",1367,1778,3
"5959","8/5/2019","Delaware","PA",2019,217,"11/7/2015","9/22/2014",1367,1778,1
"5960","8/5/2019","Hudson","NJ",2019,217,"7/18/2018","7/17/2018",383,384,1
"5961","8/5/2019","Lancaster","PA",2019,217,"11/7/2015","9/22/2014",1367,1778,1
"5962","8/5/2019","Montgomery","PA",2019,217,"11/7/2015","9/22/2014",1367,1778,2
"5963","8/5/2019","Philadelphia","PA",2019,217,"11/7/2015","9/22/2014",1367,1778,1
"5964","8/5/2020","Burlington","NJ",2020,218,"7/18/2018","7/17/2018",749,750,4
"5965","8/5/2020","Chester","PA",2020,218,"11/7/2015","9/22/2014",1733,2144,2
"5966","8/5/2020","Dauphin","PA",2020,218,"11/7/2015","9/22/2014",1733,2144,1
"5967","8/5/2020","Delaware","PA",2020,218,"11/7/2015","9/22/2014",1733,2144,2
"5968","8/5/2020","Hunterdon","NJ",2020,218,"7/18/2018","7/17/2018",749,750,2
"5969","8/5/2020","Lancaster","PA",2020,218,"11/7/2015","9/22/2014",1733,2144,2
"5970","8/5/2020","Lehigh","PA",2020,218,"11/7/2015","9/22/2014",1733,2144,2
"5971","8/5/2020","Montgomery","PA",2020,218,"11/7/2015","9/22/2014",1733,2144,3
"5972","8/5/2020","Philadelphia","PA",2020,218,"11/7/2015","9/22/2014",1733,2144,6
