State,County,Date,Count,Population,PerCapitaPop,LogPerCapita,Year,DOY,DaysSinceFirstSight,DateBeg,DateEnd,FirstInvasion
NJ,Middlesex,2/19/2022 - 2/25/2022,1,873822,1.1444E-06,-5.941422975,2022,50,1312,2/19/2022, 2/25/2022,
NJ,Middlesex,2/26/2022 - 3/4/2022,2,873822,2.2888E-06,-5.640392979,2022,57,1319,2/26/2022, 3/4/2022,
NJ,Middlesex,3/19/2022 - 3/25/2022,2,873822,2.2888E-06,-5.640392979,2022,78,1340,3/19/2022, 3/25/2022,
NJ,Middlesex,3/26/2022 - 4/1/2022,1,873822,1.1444E-06,-5.941422975,2022,85,1347,3/26/2022, 4/1/2022,
NJ,Middlesex,4/9/2022 - 4/15/2022,1,873822,1.1444E-06,-5.941422975,2022,99,1361,4/9/2022, 4/15/2022,
NJ,Middlesex,4/23/2022 - 4/29/2022,1,873822,1.1444E-06,-5.941422975,2022,113,1375,4/23/2022, 4/29/2022,
NJ,Middlesex,5/7/2022 - 5/13/2022,1,873822,1.1444E-06,-5.941422975,2022,127,1389,5/7/2022, 5/13/2022,
NJ,Middlesex,5/14/2022 - 5/20/2022,12,873822,1.37328E-05,-4.862241729,2022,134,1396,5/14/2022, 5/20/2022,
NJ,Middlesex,5/21/2022 - 5/27/2022,12,873822,1.37328E-05,-4.862241729,2022,141,1403,5/21/2022, 5/27/2022,
NJ,Middlesex,5/28/2022 - 6/3/2022,9,873822,1.02996E-05,-4.987180465,2022,148,1410,5/28/2022, 6/3/2022,
NJ,Middlesex,6/4/2022 - 6/10/2022,13,873822,1.48772E-05,-4.827479622,2022,155,1417,6/4/2022, 6/10/2022,
NJ,Middlesex,6/11/2022 - 6/17/2022,9,873822,1.02996E-05,-4.987180465,2022,162,1424,6/11/2022, 6/17/2022,
NJ,Middlesex,6/18/2022 - 6/24/2022,4,873822,4.57759E-06,-5.339362983,2022,169,1431,6/18/2022, 6/24/2022,
NJ,Middlesex,6/25/2022 - 7/1/2022,12,873822,1.37328E-05,-4.862241729,2022,176,1438,6/25/2022, 7/1/2022,
NJ,Middlesex,7/2/2022 - 7/8/2022,20,873822,2.2888E-05,-4.640392979,2022,183,1445,7/2/2022, 7/8/2022,
NJ,Middlesex,7/9/2022 - 7/15/2022,14,873822,1.60216E-05,-4.795294939,2022,190,1452,7/9/2022, 7/15/2022,
NJ,Middlesex,7/16/2022 - 7/22/2022,5,873822,5.72199E-06,-5.24245297,2022,197,1459,7/16/2022, 7/22/2022,
NJ,Middlesex,7/23/2022 - 7/29/2022,11,873822,1.25884E-05,-4.900030289,2022,204,1466,7/23/2022, 7/29/2022,
NJ,Middlesex,7/30/2022 - 8/5/2022,8,873822,9.15518E-06,-5.038332988,2022,211,1473,7/30/2022, 8/5/2022,
NJ,Middlesex,8/6/2022 - 8/12/2022,4,873822,4.57759E-06,-5.339362983,2022,218,1480,8/6/2022, 8/12/2022,
NJ,Middlesex,8/13/2022 - 8/19/2022,13,873822,1.48772E-05,-4.827479622,2022,225,1487,8/13/2022, 8/19/2022,
NJ,Middlesex,8/20/2022 - 8/26/2022,6,873822,6.86639E-06,-5.163271724,2022,232,1494,8/20/2022, 8/26/2022,
NJ,Middlesex,8/27/2022 - 9/2/2022,4,873822,4.57759E-06,-5.339362983,2022,239,1501,8/27/2022, 9/2/2022,
NJ,Middlesex,9/3/2022 - 9/9/2022,5,873822,5.72199E-06,-5.24245297,2022,246,1508,9/3/2022, 9/9/2022,
NJ,Monmouth,6/13/2020 - 6/19/2020,1,646263,1.54736E-06,-5.810409292,2020,165,696,6/13/2020, 6/19/2020,
NJ,Monmouth,8/8/2020 - 8/14/2020,1,646263,1.54736E-06,-5.810409292,2020,221,752,8/8/2020, 8/14/2020,
NJ,Monmouth,8/29/2020 - 9/4/2020,1,646263,1.54736E-06,-5.810409292,2020,242,773,8/29/2020, 9/4/2020,
NJ,Monmouth,10/24/2020 - 10/30/2020,1,646263,1.54736E-06,-5.810409292,2020,298,829,10/24/2020, 10/30/2020,
NJ,Monmouth,5/22/2021 - 5/28/2021,1,646263,1.54736E-06,-5.810409292,2021,142,1039,5/22/2021, 5/28/2021,
NJ,Monmouth,5/29/2021 - 6/4/2021,1,646263,1.54736E-06,-5.810409292,2021,149,1046,5/29/2021, 6/4/2021,
NJ,Monmouth,6/26/2021 - 7/2/2021,2,646263,3.09472E-06,-5.509379297,2021,177,1074,6/26/2021, 7/2/2021,
NJ,Monmouth,7/10/2021 - 7/16/2021,1,646263,1.54736E-06,-5.810409292,2021,191,1088,7/10/2021, 7/16/2021,
NJ,Monmouth,7/24/2021 - 7/30/2021,1,646263,1.54736E-06,-5.810409292,2021,205,1102,7/24/2021, 7/30/2021,
NJ,Monmouth,7/31/2021 - 8/6/2021,5,646263,7.73679E-06,-5.111439288,2021,212,1109,7/31/2021, 8/6/2021,
NJ,Monmouth,8/7/2021 - 8/13/2021,6,646263,9.28415E-06,-5.032258042,2021,219,1116,8/7/2021, 8/13/2021,
NJ,Monmouth,8/14/2021 - 8/20/2021,2,646263,3.09472E-06,-5.509379297,2021,226,1123,8/14/2021, 8/20/2021,
NJ,Monmouth,8/21/2021 - 8/27/2021,11,646263,1.70209E-05,-4.769016607,2021,233,1130,8/21/2021, 8/27/2021,
NJ,Monmouth,8/28/2021 - 9/3/2021,3,646263,4.64207E-06,-5.333288038,2021,240,1137,8/28/2021, 9/3/2021,
NJ,Monmouth,9/4/2021 - 9/10/2021,2,646263,3.09472E-06,-5.509379297,2021,247,1144,9/4/2021, 9/10/2021,
NJ,Monmouth,9/11/2021 - 9/17/2021,17,646263,2.63051E-05,-4.579960371,2021,254,1151,9/11/2021, 9/17/2021,
NJ,Monmouth,9/18/2021 - 9/24/2021,6,646263,9.28415E-06,-5.032258042,2021,261,1158,9/18/2021, 9/24/2021,
NJ,Monmouth,9/25/2021 - 10/1/2021,1,646263,1.54736E-06,-5.810409292,2021,268,1165,9/25/2021, 10/1/2021,
NJ,Monmouth,10/2/2021 - 10/8/2021,10,646263,1.54736E-05,-4.810409292,2021,275,1172,10/2/2021, 10/8/2021,
NJ,Monmouth,10/9/2021 - 10/15/2021,3,646263,4.64207E-06,-5.333288038,2021,282,1179,10/9/2021, 10/15/2021,
NJ,Monmouth,10/16/2021 - 10/22/2021,1,646263,1.54736E-06,-5.810409292,2021,289,1186,10/16/2021, 10/22/2021,
NJ,Monmouth,10/23/2021 - 10/29/2021,1,646263,1.54736E-06,-5.810409292,2021,296,1193,10/23/2021, 10/29/2021,
NJ,Monmouth,4/30/2022 - 5/6/2022,1,646263,1.54736E-06,-5.810409292,2022,120,1382,4/30/2022, 5/6/2022,
NJ,Monmouth,5/7/2022 - 5/13/2022,1,646263,1.54736E-06,-5.810409292,2022,127,1389,5/7/2022, 5/13/2022,
NJ,Monmouth,5/21/2022 - 5/27/2022,4,646263,6.18943E-06,-5.208349301,2022,141,1403,5/21/2022, 5/27/2022,
NJ,Monmouth,5/28/2022 - 6/3/2022,5,646263,7.73679E-06,-5.111439288,2022,148,1410,5/28/2022, 6/3/2022,
NJ,Monmouth,6/4/2022 - 6/10/2022,1,646263,1.54736E-06,-5.810409292,2022,155,1417,6/4/2022, 6/10/2022,
NJ,Monmouth,6/11/2022 - 6/17/2022,3,646263,4.64207E-06,-5.333288038,2022,162,1424,6/11/2022, 6/17/2022,
NJ,Monmouth,6/18/2022 - 6/24/2022,3,646263,4.64207E-06,-5.333288038,2022,169,1431,6/18/2022, 6/24/2022,
NJ,Monmouth,6/25/2022 - 7/1/2022,7,646263,1.08315E-05,-4.965311252,2022,176,1438,6/25/2022, 7/1/2022,
NJ,Monmouth,7/2/2022 - 7/8/2022,8,646263,1.23789E-05,-4.907319305,2022,183,1445,7/2/2022, 7/8/2022,
NJ,Monmouth,7/9/2022 - 7/15/2022,8,646263,1.23789E-05,-4.907319305,2022,190,1452,7/9/2022, 7/15/2022,
NJ,Monmouth,7/16/2022 - 7/22/2022,8,646263,1.23789E-05,-4.907319305,2022,197,1459,7/16/2022, 7/22/2022,
NJ,Monmouth,7/23/2022 - 7/29/2022,8,646263,1.23789E-05,-4.907319305,2022,204,1466,7/23/2022, 7/29/2022,
NJ,Monmouth,7/30/2022 - 8/5/2022,15,646263,2.32104E-05,-4.634318033,2022,211,1473,7/30/2022, 8/5/2022,
NJ,Monmouth,8/6/2022 - 8/12/2022,7,646263,1.08315E-05,-4.965311252,2022,218,1480,8/6/2022, 8/12/2022,
NJ,Monmouth,8/13/2022 - 8/19/2022,5,646263,7.73679E-06,-5.111439288,2022,225,1487,8/13/2022, 8/19/2022,
NJ,Monmouth,8/20/2022 - 8/26/2022,4,646263,6.18943E-06,-5.208349301,2022,232,1494,8/20/2022, 8/26/2022,
NJ,Monmouth,8/27/2022 - 9/2/2022,5,646263,7.73679E-06,-5.111439288,2022,239,1501,8/27/2022, 9/2/2022,
NJ,Monmouth,9/3/2022 - 9/9/2022,3,646263,4.64207E-06,-5.333288038,2022,246,1508,9/3/2022, 9/9/2022,
NJ,Morris,9/28/2019 - 10/4/2019,1,512687,1.95051E-06,-5.709852305,2019,271,437,9/28/2019, 10/4/2019,
NJ,Morris,11/2/2019 - 11/8/2019,1,512687,1.95051E-06,-5.709852305,2019,306,472,11/2/2019, 11/8/2019,
NJ,Morris,7/18/2020 - 7/24/2020,1,512687,1.95051E-06,-5.709852305,2020,200,731,7/18/2020, 7/24/2020,
NJ,Morris,8/8/2020 - 8/14/2020,1,512687,1.95051E-06,-5.709852305,2020,221,752,8/8/2020, 8/14/2020,
NJ,Morris,8/15/2020 - 8/21/2020,4,512687,7.80203E-06,-5.107792314,2020,228,759,8/15/2020, 8/21/2020,
NJ,Morris,8/22/2020 - 8/28/2020,3,512687,5.85152E-06,-5.232731051,2020,235,766,8/22/2020, 8/28/2020,
NJ,Morris,8/29/2020 - 9/4/2020,2,512687,3.90102E-06,-5.40882231,2020,242,773,8/29/2020, 9/4/2020,
NJ,Morris,9/5/2020 - 9/11/2020,4,512687,7.80203E-06,-5.107792314,2020,249,780,9/5/2020, 9/11/2020,
NJ,Morris,9/12/2020 - 9/18/2020,12,512687,2.34061E-05,-4.630671059,2020,256,787,9/12/2020, 9/18/2020,
NJ,Morris,9/19/2020 - 9/25/2020,19,512687,3.70596E-05,-4.431098704,2020,263,794,9/19/2020, 9/25/2020,
NJ,Morris,9/26/2020 - 10/2/2020,12,512687,2.34061E-05,-4.630671059,2020,270,801,9/26/2020, 10/2/2020,
NJ,Morris,10/3/2020 - 10/9/2020,6,512687,1.1703E-05,-4.931701055,2020,277,808,10/3/2020, 10/9/2020,
NJ,Morris,10/10/2020 - 10/16/2020,7,512687,1.36536E-05,-4.864754265,2020,284,815,10/10/2020, 10/16/2020,
NJ,Morris,10/17/2020 - 10/23/2020,5,512687,9.75254E-06,-5.010882301,2020,291,822,10/17/2020, 10/23/2020,
NJ,Morris,10/24/2020 - 10/30/2020,5,512687,9.75254E-06,-5.010882301,2020,298,829,10/24/2020, 10/30/2020,
NJ,Morris,4/10/2021 - 4/16/2021,1,512687,1.95051E-06,-5.709852305,2021,100,997,4/10/2021, 4/16/2021,
NJ,Morris,5/15/2021 - 5/21/2021,1,512687,1.95051E-06,-5.709852305,2021,135,1032,5/15/2021, 5/21/2021,
NJ,Morris,5/22/2021 - 5/28/2021,1,512687,1.95051E-06,-5.709852305,2021,142,1039,5/22/2021, 5/28/2021,
NJ,Morris,5/29/2021 - 6/4/2021,2,512687,3.90102E-06,-5.40882231,2021,149,1046,5/29/2021, 6/4/2021,
NJ,Morris,6/5/2021 - 6/11/2021,3,512687,5.85152E-06,-5.232731051,2021,156,1053,6/5/2021, 6/11/2021,
NJ,Morris,6/12/2021 - 6/18/2021,4,512687,7.80203E-06,-5.107792314,2021,163,1060,6/12/2021, 6/18/2021,
NJ,Morris,6/19/2021 - 6/25/2021,6,512687,1.1703E-05,-4.931701055,2021,170,1067,6/19/2021, 6/25/2021,
NJ,Morris,6/26/2021 - 7/2/2021,3,512687,5.85152E-06,-5.232731051,2021,177,1074,6/26/2021, 7/2/2021,
NJ,Morris,7/3/2021 - 7/9/2021,9,512687,1.75546E-05,-4.755609796,2021,184,1081,7/3/2021, 7/9/2021,
NJ,Morris,7/10/2021 - 7/16/2021,5,512687,9.75254E-06,-5.010882301,2021,191,1088,7/10/2021, 7/16/2021,
NJ,Morris,7/17/2021 - 7/23/2021,5,512687,9.75254E-06,-5.010882301,2021,198,1095,7/17/2021, 7/23/2021,
NJ,Morris,7/24/2021 - 7/30/2021,1,512687,1.95051E-06,-5.709852305,2021,205,1102,7/24/2021, 7/30/2021,
NJ,Morris,7/31/2021 - 8/6/2021,13,512687,2.53566E-05,-4.595908953,2021,212,1109,7/31/2021, 8/6/2021,
NJ,Morris,8/7/2021 - 8/13/2021,24,512687,4.68122E-05,-4.329641064,2021,219,1116,8/7/2021, 8/13/2021,
NJ,Morris,8/14/2021 - 8/20/2021,27,512687,5.26637E-05,-4.278488541,2021,226,1123,8/14/2021, 8/20/2021,
NJ,Morris,8/21/2021 - 8/27/2021,20,512687,3.90102E-05,-4.40882231,2021,233,1130,8/21/2021, 8/27/2021,
NJ,Morris,8/28/2021 - 9/3/2021,15,512687,2.92576E-05,-4.533761046,2021,240,1137,8/28/2021, 9/3/2021,
NJ,Morris,9/4/2021 - 9/10/2021,24,512687,4.68122E-05,-4.329641064,2021,247,1144,9/4/2021, 9/10/2021,
NJ,Morris,9/11/2021 - 9/17/2021,66,512687,0.000128734,-3.89030837,2021,254,1151,9/11/2021, 9/17/2021,
NJ,Morris,9/18/2021 - 9/24/2021,20,512687,3.90102E-05,-4.40882231,2021,261,1158,9/18/2021, 9/24/2021,
NJ,Morris,9/25/2021 - 10/1/2021,26,512687,5.07132E-05,-4.294878957,2021,268,1165,9/25/2021, 10/1/2021,
NJ,Morris,10/2/2021 - 10/8/2021,33,512687,6.43668E-05,-4.191338365,2021,275,1172,10/2/2021, 10/8/2021,
NJ,Morris,10/9/2021 - 10/15/2021,27,512687,5.26637E-05,-4.278488541,2021,282,1179,10/9/2021, 10/15/2021,
NJ,Morris,10/16/2021 - 10/22/2021,41,512687,7.99708E-05,-4.097068449,2021,289,1186,10/16/2021, 10/22/2021,
NJ,Morris,10/23/2021 - 10/29/2021,92,512687,0.000179447,-3.746064478,2021,296,1193,10/23/2021, 10/29/2021,
NJ,Morris,10/30/2021 - 11/5/2021,24,512687,4.68122E-05,-4.329641064,2021,303,1200,10/30/2021, 11/5/2021,
NJ,Morris,11/6/2021 - 11/12/2021,6,512687,1.1703E-05,-4.931701055,2021,310,1207,11/6/2021, 11/12/2021,
NJ,Morris,11/20/2021 - 11/26/2021,1,512687,1.95051E-06,-5.709852305,2021,324,1221,11/20/2021, 11/26/2021,
NJ,Morris,12/25/2021 - 12/31/2021,1,512687,1.95051E-06,-5.709852305,2021,359,1256,12/25/2021, 12/31/2021,
NJ,Morris,1/1/2022 - 1/7/2022,2,512687,3.90102E-06,-5.40882231,2022,1,1263,1/1/2022, 1/7/2022,
NJ,Morris,5/21/2022 - 5/27/2022,4,512687,7.80203E-06,-5.107792314,2022,141,1403,5/21/2022, 5/27/2022,
NJ,Morris,5/28/2022 - 6/3/2022,1,512687,1.95051E-06,-5.709852305,2022,148,1410,5/28/2022, 6/3/2022,
NJ,Morris,6/4/2022 - 6/10/2022,7,512687,1.36536E-05,-4.864754265,2022,155,1417,6/4/2022, 6/10/2022,
NJ,Morris,6/11/2022 - 6/17/2022,6,512687,1.1703E-05,-4.931701055,2022,162,1424,6/11/2022, 6/17/2022,
NJ,Morris,6/18/2022 - 6/24/2022,10,512687,1.95051E-05,-4.709852305,2022,169,1431,6/18/2022, 6/24/2022,
NJ,Morris,6/25/2022 - 7/1/2022,3,512687,5.85152E-06,-5.232731051,2022,176,1438,6/25/2022, 7/1/2022,
NJ,Morris,7/2/2022 - 7/8/2022,20,512687,3.90102E-05,-4.40882231,2022,183,1445,7/2/2022, 7/8/2022,
NJ,Morris,7/9/2022 - 7/15/2022,20,512687,3.90102E-05,-4.40882231,2022,190,1452,7/9/2022, 7/15/2022,
NJ,Morris,7/16/2022 - 7/22/2022,17,512687,3.31586E-05,-4.479403384,2022,197,1459,7/16/2022, 7/22/2022,
NJ,Morris,7/23/2022 - 7/29/2022,14,512687,2.73071E-05,-4.56372427,2022,204,1466,7/23/2022, 7/29/2022,
NJ,Morris,7/30/2022 - 8/5/2022,7,512687,1.36536E-05,-4.864754265,2022,211,1473,7/30/2022, 8/5/2022,
NJ,Morris,8/6/2022 - 8/12/2022,19,512687,3.70596E-05,-4.431098704,2022,218,1480,8/6/2022, 8/12/2022,
NJ,Morris,8/13/2022 - 8/19/2022,11,512687,2.14556E-05,-4.66845962,2022,225,1487,8/13/2022, 8/19/2022,
NJ,Morris,8/20/2022 - 8/26/2022,12,512687,2.34061E-05,-4.630671059,2022,232,1494,8/20/2022, 8/26/2022,
NJ,Morris,8/27/2022 - 9/2/2022,40,512687,7.80203E-05,-4.107792314,2022,239,1501,8/27/2022, 9/2/2022,
NJ,Morris,9/3/2022 - 9/9/2022,36,512687,7.02183E-05,-4.153549805,2022,246,1508,9/3/2022, 9/9/2022,
NJ,Ocean,8/29/2020 - 9/4/2020,2,649361,3.07995E-06,-5.511456206,2020,242,773,8/29/2020, 9/4/2020,
NJ,Ocean,10/3/2020 - 10/9/2020,2,649361,3.07995E-06,-5.511456206,2020,277,808,10/3/2020, 10/9/2020,
NJ,Ocean,7/24/2021 - 7/30/2021,2,649361,3.07995E-06,-5.511456206,2021,205,1102,7/24/2021, 7/30/2021,
NJ,Ocean,8/7/2021 - 8/13/2021,3,649361,4.61993E-06,-5.335364947,2021,219,1116,8/7/2021, 8/13/2021,
NJ,Ocean,8/14/2021 - 8/20/2021,2,649361,3.07995E-06,-5.511456206,2021,226,1123,8/14/2021, 8/20/2021,
NJ,Ocean,8/21/2021 - 8/27/2021,7,649361,1.07798E-05,-4.967388162,2021,233,1130,8/21/2021, 8/27/2021,
NJ,Ocean,8/28/2021 - 9/3/2021,3,649361,4.61993E-06,-5.335364947,2021,240,1137,8/28/2021, 9/3/2021,
NJ,Ocean,9/4/2021 - 9/10/2021,6,649361,9.23985E-06,-5.034334951,2021,247,1144,9/4/2021, 9/10/2021,
NJ,Ocean,9/11/2021 - 9/17/2021,4,649361,6.1599E-06,-5.21042621,2021,254,1151,9/11/2021, 9/17/2021,
NJ,Ocean,9/18/2021 - 9/24/2021,4,649361,6.1599E-06,-5.21042621,2021,261,1158,9/18/2021, 9/24/2021,
NJ,Ocean,9/25/2021 - 10/1/2021,6,649361,9.23985E-06,-5.034334951,2021,268,1165,9/25/2021, 10/1/2021,
NJ,Ocean,10/2/2021 - 10/8/2021,6,649361,9.23985E-06,-5.034334951,2021,275,1172,10/2/2021, 10/8/2021,
NJ,Ocean,10/9/2021 - 10/15/2021,5,649361,7.69988E-06,-5.113516197,2021,282,1179,10/9/2021, 10/15/2021,
NJ,Ocean,10/16/2021 - 10/22/2021,5,649361,7.69988E-06,-5.113516197,2021,289,1186,10/16/2021, 10/22/2021,
NJ,Ocean,10/23/2021 - 10/29/2021,7,649361,1.07798E-05,-4.967388162,2021,296,1193,10/23/2021, 10/29/2021,
NJ,Ocean,10/30/2021 - 11/5/2021,1,649361,1.53998E-06,-5.812486202,2021,303,1200,10/30/2021, 11/5/2021,
NJ,Ocean,11/27/2021 - 12/3/2021,1,649361,1.53998E-06,-5.812486202,2021,331,1228,11/27/2021, 12/3/2021,
NJ,Ocean,5/21/2022 - 5/27/2022,4,649361,6.1599E-06,-5.21042621,2022,141,1403,5/21/2022, 5/27/2022,
NJ,Ocean,6/4/2022 - 6/10/2022,2,649361,3.07995E-06,-5.511456206,2022,155,1417,6/4/2022, 6/10/2022,
NJ,Ocean,6/11/2022 - 6/17/2022,5,649361,7.69988E-06,-5.113516197,2022,162,1424,6/11/2022, 6/17/2022,
NJ,Ocean,6/18/2022 - 6/24/2022,7,649361,1.07798E-05,-4.967388162,2022,169,1431,6/18/2022, 6/24/2022,
NJ,Ocean,6/25/2022 - 7/1/2022,5,649361,7.69988E-06,-5.113516197,2022,176,1438,6/25/2022, 7/1/2022,
NJ,Ocean,7/2/2022 - 7/8/2022,11,649361,1.69397E-05,-4.771093517,2022,183,1445,7/2/2022, 7/8/2022,
NJ,Ocean,7/9/2022 - 7/15/2022,9,649361,1.38598E-05,-4.858243692,2022,190,1452,7/9/2022, 7/15/2022,
NJ,Ocean,7/16/2022 - 7/22/2022,15,649361,2.30996E-05,-4.636394943,2022,197,1459,7/16/2022, 7/22/2022,
NJ,Ocean,7/23/2022 - 7/29/2022,5,649361,7.69988E-06,-5.113516197,2022,204,1466,7/23/2022, 7/29/2022,
NJ,Ocean,7/30/2022 - 8/5/2022,9,649361,1.38598E-05,-4.858243692,2022,211,1473,7/30/2022, 8/5/2022,
NJ,Ocean,8/6/2022 - 8/12/2022,4,649361,6.1599E-06,-5.21042621,2022,218,1480,8/6/2022, 8/12/2022,
NJ,Ocean,8/13/2022 - 8/19/2022,2,649361,3.07995E-06,-5.511456206,2022,225,1487,8/13/2022, 8/19/2022,
NJ,Ocean,8/20/2022 - 8/26/2022,6,649361,9.23985E-06,-5.034334951,2022,232,1494,8/20/2022, 8/26/2022,
NJ,Ocean,8/27/2022 - 9/2/2022,2,649361,3.07995E-06,-5.511456206,2022,239,1501,8/27/2022, 9/2/2022,
NJ,Ocean,9/3/2022 - 9/9/2022,5,649361,7.69988E-06,-5.113516197,2022,246,1508,9/3/2022, 9/9/2022,
NJ,Passaic,10/26/2019 - 11/1/2019,1,528696,1.89145E-06,-5.723206025,2019,299,465,10/26/2019, 11/1/2019,
NJ,Passaic,4/17/2021 - 4/23/2021,1,528696,1.89145E-06,-5.723206025,2021,107,1004,4/17/2021, 4/23/2021,
NJ,Passaic,8/7/2021 - 8/13/2021,2,528696,3.78289E-06,-5.422176029,2021,219,1116,8/7/2021, 8/13/2021,
NJ,Passaic,8/14/2021 - 8/20/2021,1,528696,1.89145E-06,-5.723206025,2021,226,1123,8/14/2021, 8/20/2021,
NJ,Passaic,8/21/2021 - 8/27/2021,1,528696,1.89145E-06,-5.723206025,2021,233,1130,8/21/2021, 8/27/2021,
NJ,Passaic,8/28/2021 - 9/3/2021,1,528696,1.89145E-06,-5.723206025,2021,240,1137,8/28/2021, 9/3/2021,
NJ,Passaic,9/4/2021 - 9/10/2021,3,528696,5.67434E-06,-5.24608477,2021,247,1144,9/4/2021, 9/10/2021,
NJ,Passaic,9/11/2021 - 9/17/2021,3,528696,5.67434E-06,-5.24608477,2021,254,1151,9/11/2021, 9/17/2021,
NJ,Passaic,9/18/2021 - 9/24/2021,5,528696,9.45723E-06,-5.02423602,2021,261,1158,9/18/2021, 9/24/2021,
NJ,Passaic,10/2/2021 - 10/8/2021,1,528696,1.89145E-06,-5.723206025,2021,275,1172,10/2/2021, 10/8/2021,
NJ,Passaic,10/16/2021 - 10/22/2021,1,528696,1.89145E-06,-5.723206025,2021,289,1186,10/16/2021, 10/22/2021,
NJ,Passaic,5/28/2022 - 6/3/2022,2,528696,3.78289E-06,-5.422176029,2022,148,1410,5/28/2022, 6/3/2022,
NJ,Passaic,6/4/2022 - 6/10/2022,1,528696,1.89145E-06,-5.723206025,2022,155,1417,6/4/2022, 6/10/2022,
NJ,Passaic,6/25/2022 - 7/1/2022,4,528696,7.56578E-06,-5.121146033,2022,176,1438,6/25/2022, 7/1/2022,
NJ,Passaic,7/2/2022 - 7/8/2022,3,528696,5.67434E-06,-5.24608477,2022,183,1445,7/2/2022, 7/8/2022,
NJ,Passaic,7/9/2022 - 7/15/2022,1,528696,1.89145E-06,-5.723206025,2022,190,1452,7/9/2022, 7/15/2022,
NJ,Passaic,7/16/2022 - 7/22/2022,3,528696,5.67434E-06,-5.24608477,2022,197,1459,7/16/2022, 7/22/2022,
NJ,Passaic,7/23/2022 - 7/29/2022,2,528696,3.78289E-06,-5.422176029,2022,204,1466,7/23/2022, 7/29/2022,
NJ,Passaic,7/30/2022 - 8/5/2022,2,528696,3.78289E-06,-5.422176029,2022,211,1473,7/30/2022, 8/5/2022,
NJ,Passaic,8/6/2022 - 8/12/2022,1,528696,1.89145E-06,-5.723206025,2022,218,1480,8/6/2022, 8/12/2022,
NJ,Passaic,8/20/2022 - 8/26/2022,5,528696,9.45723E-06,-5.02423602,2022,232,1494,8/20/2022, 8/26/2022,
NJ,Passaic,8/27/2022 - 9/2/2022,1,528696,1.89145E-06,-5.723206025,2022,239,1501,8/27/2022, 9/2/2022,
NJ,Passaic,9/3/2022 - 9/9/2022,6,528696,1.13487E-05,-4.945054774,2022,246,1508,9/3/2022, 9/9/2022,
NJ,Salem,7/4/2020 - 7/10/2020,1,64587,1.5483E-05,-4.810145112,2020,186,717,7/4/2020, 7/10/2020,
NJ,Salem,8/1/2020 - 8/7/2020,1,64587,1.5483E-05,-4.810145112,2020,214,745,8/1/2020, 8/7/2020,
NJ,Salem,9/19/2020 - 9/25/2020,1,64587,1.5483E-05,-4.810145112,2020,263,794,9/19/2020, 9/25/2020,
NJ,Salem,9/26/2020 - 10/2/2020,1,64587,1.5483E-05,-4.810145112,2020,270,801,9/26/2020, 10/2/2020,
NJ,Salem,10/17/2020 - 10/23/2020,1,64587,1.5483E-05,-4.810145112,2020,291,822,10/17/2020, 10/23/2020,
NJ,Salem,11/21/2020 - 11/27/2020,3,64587,4.6449E-05,-4.333023858,2020,326,857,11/21/2020, 11/27/2020,
NJ,Salem,5/22/2021 - 5/28/2021,3,64587,4.6449E-05,-4.333023858,2021,142,1039,5/22/2021, 5/28/2021,
NJ,Salem,5/29/2021 - 6/4/2021,1,64587,1.5483E-05,-4.810145112,2021,149,1046,5/29/2021, 6/4/2021,
NJ,Salem,6/12/2021 - 6/18/2021,1,64587,1.5483E-05,-4.810145112,2021,163,1060,6/12/2021, 6/18/2021,
NJ,Salem,6/26/2021 - 7/2/2021,1,64587,1.5483E-05,-4.810145112,2021,177,1074,6/26/2021, 7/2/2021,
NJ,Salem,7/3/2021 - 7/9/2021,1,64587,1.5483E-05,-4.810145112,2021,184,1081,7/3/2021, 7/9/2021,
NJ,Salem,7/17/2021 - 7/23/2021,2,64587,3.0966E-05,-4.509115117,2021,198,1095,7/17/2021, 7/23/2021,
NJ,Salem,7/24/2021 - 7/30/2021,2,64587,3.0966E-05,-4.509115117,2021,205,1102,7/24/2021, 7/30/2021,
NJ,Salem,7/31/2021 - 8/6/2021,2,64587,3.0966E-05,-4.509115117,2021,212,1109,7/31/2021, 8/6/2021,
NJ,Salem,8/7/2021 - 8/13/2021,1,64587,1.5483E-05,-4.810145112,2021,219,1116,8/7/2021, 8/13/2021,
NJ,Salem,8/14/2021 - 8/20/2021,1,64587,1.5483E-05,-4.810145112,2021,226,1123,8/14/2021, 8/20/2021,
NJ,Salem,8/21/2021 - 8/27/2021,1,64587,1.5483E-05,-4.810145112,2021,233,1130,8/21/2021, 8/27/2021,
NJ,Salem,9/11/2021 - 9/17/2021,1,64587,1.5483E-05,-4.810145112,2021,254,1151,9/11/2021, 9/17/2021,
NJ,Salem,9/18/2021 - 9/24/2021,1,64587,1.5483E-05,-4.810145112,2021,261,1158,9/18/2021, 9/24/2021,
NJ,Salem,10/2/2021 - 10/8/2021,1,64587,1.5483E-05,-4.810145112,2021,275,1172,10/2/2021, 10/8/2021,
NJ,Salem,10/16/2021 - 10/22/2021,1,64587,1.5483E-05,-4.810145112,2021,289,1186,10/16/2021, 10/22/2021,
NJ,Salem,10/23/2021 - 10/29/2021,1,64587,1.5483E-05,-4.810145112,2021,296,1193,10/23/2021, 10/29/2021,
