ObservedDate,County,State,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion,Count2
10/5/2021,Schuylkill,PA,2021,278,11/7/2017,9/22/2014,1428,2570,1
10/5/2021,Berks,PA,2021,278,11/7/2017,9/22/2014,1428,2570,2
10/5/2021,Bucks,PA,2021,278,11/7/2017,9/22/2014,1428,2570,2
10/6/2021,Allegheny,PA,2021,279,11/7/2017,9/22/2014,1429,2571,1
10/6/2021,Chester,PA,2021,279,11/7/2017,9/22/2014,1429,2571,1
10/6/2021,Dauphin,PA,2021,279,11/7/2017,9/22/2014,1429,2571,1
10/7/2021,Beaver,PA,2021,280,11/7/2017,9/22/2014,1430,2572,1
10/7/2021,Blair,PA,2021,280,11/7/2017,9/22/2014,1430,2572,1
10/7/2021,Montgomery,PA,2021,280,11/7/2017,9/22/2014,1430,2572,1
10/7/2021,Philadelphia,PA,2021,280,11/7/2017,9/22/2014,1430,2572,1
10/7/2021,Berks,PA,2021,280,11/7/2017,9/22/2014,1430,2572,2
10/7/2021,Lancaster,PA,2021,280,11/7/2017,9/22/2014,1430,2572,3
10/8/2021,Beaver,PA,2021,281,11/7/2017,9/22/2014,1431,2573,1
10/8/2021,Cumberland,PA,2021,281,11/7/2017,9/22/2014,1431,2573,1
10/8/2021,Lackawanna,PA,2021,281,11/7/2017,9/22/2014,1431,2573,1
10/8/2021,Lehigh,PA,2021,281,11/7/2017,9/22/2014,1431,2573,1
10/8/2021,Monroe,PA,2021,281,11/7/2017,9/22/2014,1431,2573,1
10/8/2021,Dauphin,PA,2021,281,11/7/2017,9/22/2014,1431,2573,2
10/8/2021,Lancaster,PA,2021,281,11/7/2017,9/22/2014,1431,2573,4
10/8/2021,Philadelphia,PA,2021,281,11/7/2017,9/22/2014,1431,2573,4
10/9/2021,Allegheny,PA,2021,282,11/7/2017,9/22/2014,1432,2574,1
10/9/2021,Berks,PA,2021,282,11/7/2017,9/22/2014,1432,2574,1
10/9/2021,Lackawanna,PA,2021,282,11/7/2017,9/22/2014,1432,2574,1
10/9/2021,Lancaster,PA,2021,282,11/7/2017,9/22/2014,1432,2574,1
10/9/2021,Lehigh,PA,2021,282,11/7/2017,9/22/2014,1432,2574,1
10/9/2021,Northampton,PA,2021,282,11/7/2017,9/22/2014,1432,2574,1
10/9/2021,Philadelphia,PA,2021,282,11/7/2017,9/22/2014,1432,2574,1
10/9/2021,Pike,PA,2021,282,11/7/2017,9/22/2014,1432,2574,1
10/9/2021,York,PA,2021,282,11/7/2017,9/22/2014,1432,2574,1
10/9/2021,Chester,PA,2021,282,11/7/2017,9/22/2014,1432,2574,2
10/9/2021,Dauphin,PA,2021,282,11/7/2017,9/22/2014,1432,2574,2
10/10/2021,Allegheny,PA,2021,283,11/7/2017,9/22/2014,1433,2575,1
10/10/2021,Philadelphia,PA,2021,283,11/7/2017,9/22/2014,1433,2575,1
10/10/2021,York,PA,2021,283,11/7/2017,9/22/2014,1433,2575,1
10/10/2021,Lancaster,PA,2021,283,11/7/2017,9/22/2014,1433,2575,2
10/11/2021,Delaware,PA,2021,284,11/7/2017,9/22/2014,1434,2576,1
10/11/2021,Monroe,PA,2021,284,11/7/2017,9/22/2014,1434,2576,1
10/11/2021,Schuylkill,PA,2021,284,11/7/2017,9/22/2014,1434,2576,1
10/11/2021,Chester,PA,2021,284,11/7/2017,9/22/2014,1434,2576,2
10/11/2021,Lancaster,PA,2021,284,11/7/2017,9/22/2014,1434,2576,2
10/11/2021,Berks,PA,2021,284,11/7/2017,9/22/2014,1434,2576,3
10/11/2021,Philadelphia,PA,2021,284,11/7/2017,9/22/2014,1434,2576,3
10/12/2021,Dauphin,PA,2021,285,11/7/2017,9/22/2014,1435,2577,1
10/12/2021,Lancaster,PA,2021,285,11/7/2017,9/22/2014,1435,2577,1
10/12/2021,Montgomery,PA,2021,285,11/7/2017,9/22/2014,1435,2577,1
10/12/2021,Philadelphia,PA,2021,285,11/7/2017,9/22/2014,1435,2577,2
10/13/2021,Beaver,PA,2021,286,11/7/2017,9/22/2014,1436,2578,1
10/13/2021,Blair,PA,2021,286,11/7/2017,9/22/2014,1436,2578,1
10/13/2021,Chester,PA,2021,286,11/7/2017,9/22/2014,1436,2578,1
10/13/2021,Dauphin,PA,2021,286,11/7/2017,9/22/2014,1436,2578,1
10/13/2021,Philadelphia,PA,2021,286,11/7/2017,9/22/2014,1436,2578,1
10/13/2021,York,PA,2021,286,11/7/2017,9/22/2014,1436,2578,1
10/13/2021,Allegheny,PA,2021,286,11/7/2017,9/22/2014,1436,2578,2
10/14/2021,Allegheny,PA,2021,287,11/7/2017,9/22/2014,1437,2579,1
10/14/2021,Bucks,PA,2021,287,11/7/2017,9/22/2014,1437,2579,1
10/14/2021,Lehigh,PA,2021,287,11/7/2017,9/22/2014,1437,2579,1
10/14/2021,Berks,PA,2021,287,11/7/2017,9/22/2014,1437,2579,2
10/14/2021,Dauphin,PA,2021,287,11/7/2017,9/22/2014,1437,2579,2
10/14/2021,Lancaster,PA,2021,287,11/7/2017,9/22/2014,1437,2579,2
10/14/2021,Philadelphia,PA,2021,287,11/7/2017,9/22/2014,1437,2579,2
10/15/2021,Dauphin,PA,2021,288,11/7/2017,9/22/2014,1438,2580,1
10/15/2021,Delaware,PA,2021,288,11/7/2017,9/22/2014,1438,2580,1
10/15/2021,Lackawanna,PA,2021,288,11/7/2017,9/22/2014,1438,2580,1
10/15/2021,Lancaster,PA,2021,288,11/7/2017,9/22/2014,1438,2580,1
10/15/2021,Lehigh,PA,2021,288,11/7/2017,9/22/2014,1438,2580,1
10/15/2021,Montgomery,PA,2021,288,11/7/2017,9/22/2014,1438,2580,1
10/15/2021,York,PA,2021,288,11/7/2017,9/22/2014,1438,2580,1
10/15/2021,Chester,PA,2021,288,11/7/2017,9/22/2014,1438,2580,2
10/15/2021,Philadelphia,PA,2021,288,11/7/2017,9/22/2014,1438,2580,7
10/15/2021,Berks,PA,2021,288,11/7/2017,9/22/2014,1438,2580,15
10/16/2021,Berks,PA,2021,289,11/7/2017,9/22/2014,1439,2581,1
10/16/2021,Cumberland,PA,2021,289,11/7/2017,9/22/2014,1439,2581,1
10/16/2021,Northampton,PA,2021,289,11/7/2017,9/22/2014,1439,2581,1
10/16/2021,Lancaster,PA,2021,289,11/7/2017,9/22/2014,1439,2581,2
10/17/2021,Blair,PA,2021,290,11/7/2017,9/22/2014,1440,2582,1
10/17/2021,Bucks,PA,2021,290,11/7/2017,9/22/2014,1440,2582,1
10/17/2021,Perry,PA,2021,290,11/7/2017,9/22/2014,1440,2582,1
10/17/2021,York,PA,2021,290,11/7/2017,9/22/2014,1440,2582,1
10/17/2021,Dauphin,PA,2021,290,11/7/2017,9/22/2014,1440,2582,2
10/18/2021,Bucks,PA,2021,291,11/7/2017,9/22/2014,1441,2583,1
10/18/2021,Monroe,PA,2021,291,11/7/2017,9/22/2014,1441,2583,1
10/18/2021,Berks,PA,2021,291,11/7/2017,9/22/2014,1441,2583,29
10/19/2021,Lancaster,PA,2021,292,11/7/2017,9/22/2014,1442,2584,1
10/19/2021,Philadelphia,PA,2021,292,11/7/2017,9/22/2014,1442,2584,1
10/19/2021,Schuylkill,PA,2021,292,11/7/2017,9/22/2014,1442,2584,1
10/19/2021,Berks,PA,2021,292,11/7/2017,9/22/2014,1442,2584,3
10/20/2021,Dauphin,PA,2021,293,11/7/2017,9/22/2014,1443,2585,1
10/20/2021,Juniata,PA,2021,293,11/7/2017,9/22/2014,1443,2585,1
10/20/2021,Clinton,PA,2021,293,11/7/2017,9/22/2014,1443,2585,2
10/21/2021,Allegheny,PA,2021,294,11/7/2017,9/22/2014,1444,2586,1
10/21/2021,Lancaster,PA,2021,294,11/7/2017,9/22/2014,1444,2586,1
10/21/2021,Lebanon,PA,2021,294,11/7/2017,9/22/2014,1444,2586,1
10/21/2021,Monroe,PA,2021,294,11/7/2017,9/22/2014,1444,2586,1
10/21/2021,Montgomery,PA,2021,294,11/7/2017,9/22/2014,1444,2586,1
10/21/2021,Carbon,PA,2021,294,11/7/2017,9/22/2014,1444,2586,2
10/21/2021,Berks,PA,2021,294,11/7/2017,9/22/2014,1444,2586,18
10/22/2021,Cumberland,PA,2021,295,11/7/2017,9/22/2014,1445,2587,1
10/22/2021,Delaware,PA,2021,295,11/7/2017,9/22/2014,1445,2587,1
10/22/2021,Berks,PA,2021,295,11/7/2017,9/22/2014,1445,2587,39
10/23/2021,Bucks,PA,2021,296,11/7/2017,9/22/2014,1446,2588,1
10/23/2021,Lancaster,PA,2021,296,11/7/2017,9/22/2014,1446,2588,1
10/23/2021,Chester,PA,2021,296,11/7/2017,9/22/2014,1446,2588,2
10/24/2021,Adams,PA,2021,297,11/7/2017,9/22/2014,1447,2589,1
10/24/2021,Bucks,PA,2021,297,11/7/2017,9/22/2014,1447,2589,1
10/24/2021,Lancaster,PA,2021,297,11/7/2017,9/22/2014,1447,2589,1
10/24/2021,Pike,PA,2021,297,11/7/2017,9/22/2014,1447,2589,1
10/24/2021,Chester,PA,2021,297,11/7/2017,9/22/2014,1447,2589,2
10/24/2021,York,PA,2021,297,11/7/2017,9/22/2014,1447,2589,2
10/25/2021,Chester,PA,2021,298,11/7/2017,9/22/2014,1448,2590,1
10/25/2021,Lancaster,PA,2021,298,11/7/2017,9/22/2014,1448,2590,1
10/25/2021,Philadelphia,PA,2021,298,11/7/2017,9/22/2014,1448,2590,1
10/25/2021,York,PA,2021,298,11/7/2017,9/22/2014,1448,2590,1
10/25/2021,Berks,PA,2021,298,11/7/2017,9/22/2014,1448,2590,2
10/25/2021,Cumberland,PA,2021,298,11/7/2017,9/22/2014,1448,2590,2
10/26/2021,Berks,PA,2021,299,11/7/2017,9/22/2014,1449,2591,1
10/26/2021,Philadelphia,PA,2021,299,11/7/2017,9/22/2014,1449,2591,2
10/27/2021,Chester,PA,2021,300,11/7/2017,9/22/2014,1450,2592,1
10/27/2021,York,PA,2021,300,11/7/2017,9/22/2014,1450,2592,1
10/27/2021,Montgomery,PA,2021,300,11/7/2017,9/22/2014,1450,2592,3
10/27/2021,Berks,PA,2021,300,11/7/2017,9/22/2014,1450,2592,18
10/28/2021,Allegheny,PA,2021,301,11/7/2017,9/22/2014,1451,2593,1
10/28/2021,Northampton,PA,2021,301,11/7/2017,9/22/2014,1451,2593,1
10/28/2021,Westmoreland,PA,2021,301,11/7/2017,9/22/2014,1451,2593,1
10/28/2021,Montgomery,PA,2021,301,11/7/2017,9/22/2014,1451,2593,7
10/28/2021,Berks,PA,2021,301,11/7/2017,9/22/2014,1451,2593,15
10/29/2021,Dauphin,PA,2021,302,11/7/2017,9/22/2014,1452,2594,1
10/29/2021,Lancaster,PA,2021,302,11/7/2017,9/22/2014,1452,2594,1
10/29/2021,Montgomery,PA,2021,302,11/7/2017,9/22/2014,1452,2594,2
10/30/2021,Allegheny,PA,2021,303,11/7/2017,9/22/2014,1453,2595,1
10/30/2021,Cumberland,PA,2021,303,11/7/2017,9/22/2014,1453,2595,1
10/30/2021,Delaware,PA,2021,303,11/7/2017,9/22/2014,1453,2595,1
10/30/2021,Lebanon,PA,2021,303,11/7/2017,9/22/2014,1453,2595,1
10/31/2021,York,PA,2021,304,11/7/2017,9/22/2014,1454,2596,1
11/1/2021,Lancaster,PA,2021,305,11/7/2017,9/22/2014,1455,2597,1
11/1/2021,York,PA,2021,305,11/7/2017,9/22/2014,1455,2597,1
11/1/2021,Delaware,PA,2021,305,11/7/2017,9/22/2014,1455,2597,2
11/2/2021,Allegheny,PA,2021,306,11/7/2017,9/22/2014,1456,2598,1
11/2/2021,Chester,PA,2021,306,11/7/2017,9/22/2014,1456,2598,1
11/2/2021,Cumberland,PA,2021,306,11/7/2017,9/22/2014,1456,2598,2
11/2/2021,Montgomery,PA,2021,306,11/7/2017,9/22/2014,1456,2598,2
11/3/2021,Carbon,PA,2021,307,11/7/2017,9/22/2014,1457,2599,1
11/3/2021,Cumberland,PA,2021,307,11/7/2017,9/22/2014,1457,2599,1
11/4/2021,Allegheny,PA,2021,308,11/7/2017,9/22/2014,1458,2600,1
11/4/2021,Berks,PA,2021,308,11/7/2017,9/22/2014,1458,2600,13
11/5/2021,Delaware,PA,2021,309,11/7/2017,9/22/2014,1459,2601,1
11/5/2021,Allegheny,PA,2021,309,11/7/2017,9/22/2014,1459,2601,2
11/6/2021,Chester,PA,2021,310,11/7/2017,9/22/2014,1460,2602,1
11/6/2021,York,PA,2021,310,11/7/2017,9/22/2014,1460,2602,1
11/6/2021,Montgomery,PA,2021,310,11/7/2017,9/22/2014,1460,2602,2
11/7/2021,Bucks,PA,2021,311,11/7/2017,9/22/2014,1461,2603,1
11/7/2021,Chester,PA,2021,311,11/7/2017,9/22/2014,1461,2603,1
11/7/2021,Lancaster,PA,2021,311,11/7/2017,9/22/2014,1461,2603,1
11/8/2021,Allegheny,PA,2021,312,11/7/2017,9/22/2014,1462,2604,1
11/8/2021,Westmoreland,PA,2021,312,11/7/2017,9/22/2014,1462,2604,1
11/9/2021,Dauphin,PA,2021,313,11/7/2017,9/22/2014,1463,2605,1
11/9/2021,Lancaster,PA,2021,313,11/7/2017,9/22/2014,1463,2605,1
11/9/2021,York,PA,2021,313,11/7/2017,9/22/2014,1463,2605,1
11/9/2021,Allegheny,PA,2021,313,11/7/2017,9/22/2014,1463,2605,2
11/9/2021,Delaware,PA,2021,313,11/7/2017,9/22/2014,1463,2605,2
11/9/2021,Berks,PA,2021,313,11/7/2017,9/22/2014,1463,2605,4
11/10/2021,Berks,PA,2021,314,11/7/2017,9/22/2014,1464,2606,7
11/11/2021,Delaware,PA,2021,315,11/7/2017,9/22/2014,1465,2607,5
11/12/2021,Beaver,PA,2021,316,11/7/2017,9/22/2014,1466,2608,1
11/12/2021,Delaware,PA,2021,316,11/7/2017,9/22/2014,1466,2608,1
11/12/2021,Philadelphia,PA,2021,316,11/7/2017,9/22/2014,1466,2608,1
11/12/2021,Chester,PA,2021,316,11/7/2017,9/22/2014,1466,2608,4
11/13/2021,Lancaster,PA,2021,317,11/7/2017,9/22/2014,1467,2609,1
11/13/2021,Philadelphia,PA,2021,317,11/7/2017,9/22/2014,1467,2609,1
11/14/2021,Cumberland,PA,2021,318,11/7/2017,9/22/2014,1468,2610,1
11/14/2021,Philadelphia,PA,2021,318,11/7/2017,9/22/2014,1468,2610,1
11/16/2021,Bucks,PA,2021,320,11/7/2017,9/22/2014,1470,2612,1
11/17/2021,Allegheny,PA,2021,321,11/7/2017,9/22/2014,1471,2613,1
11/18/2021,Montgomery,PA,2021,322,11/7/2017,9/22/2014,1472,2614,1
11/18/2021,Berks,PA,2021,322,11/7/2017,9/22/2014,1472,2614,10
11/20/2021,Delaware,PA,2021,324,11/7/2017,9/22/2014,1474,2616,1
11/23/2021,Allegheny,PA,2021,327,11/7/2017,9/22/2014,1477,2619,1
11/23/2021,Berks,PA,2021,327,11/7/2017,9/22/2014,1477,2619,2
11/24/2021,Berks,PA,2021,328,11/7/2017,9/22/2014,1478,2620,13
11/25/2021,Lehigh,PA,2021,329,11/7/2017,9/22/2014,1479,2621,6
11/26/2021,Berks,PA,2021,330,11/7/2017,9/22/2014,1480,2622,3
12/5/2021,York,PA,2021,339,11/7/2017,9/22/2014,1489,2631,1
12/9/2021,Montgomery,PA,2021,343,11/7/2017,9/22/2014,1493,2635,1
12/10/2021,Allegheny,PA,2021,344,11/7/2017,9/22/2014,1494,2636,1
12/14/2021,Carbon,PA,2021,348,11/7/2017,9/22/2014,1498,2640,1
12/16/2021,Allegheny,PA,2021,350,11/7/2017,9/22/2014,1500,2642,1
12/17/2021,Philadelphia,PA,2021,351,11/7/2017,9/22/2014,1501,2643,1
12/20/2021,Berks,PA,2021,354,11/7/2017,9/22/2014,1504,2646,1
12/29/2021,Chester,PA,2021,363,11/7/2017,9/22/2014,1513,2655,1
12/30/2021,Dauphin,PA,2021,364,11/7/2017,9/22/2014,1514,2656,1
12/30/2021,Lancaster,PA,2021,364,11/7/2017,9/22/2014,1514,2656,1
1/1/2022,Perry,PA,2022,1,11/7/2017,9/22/2014,1516,2658,1
1/4/2022,Chester,PA,2022,4,11/7/2017,9/22/2014,1519,2661,1
1/6/2022,Chester,PA,2022,6,11/7/2017,9/22/2014,1521,2663,1
1/8/2022,Cumberland,PA,2022,8,11/7/2017,9/22/2014,1523,2665,1
1/22/2022,Lancaster,PA,2022,22,11/7/2017,9/22/2014,1537,2679,1
1/22/2022,York,PA,2022,22,11/7/2017,9/22/2014,1537,2679,1
1/23/2022,Montgomery,PA,2022,23,11/7/2017,9/22/2014,1538,2680,1
2/2/2022,Juniata,PA,2022,33,11/7/2017,9/22/2014,1548,2690,1
2/5/2022,Allegheny,PA,2022,36,11/7/2017,9/22/2014,1551,2693,1
2/5/2022,Cumberland,PA,2022,36,11/7/2017,9/22/2014,1551,2693,1
2/12/2022,Bucks,PA,2022,43,11/7/2017,9/22/2014,1558,2700,1
2/17/2022,Allegheny,PA,2022,48,11/7/2017,9/22/2014,1563,2705,1
2/20/2022,Montgomery,PA,2022,51,11/7/2017,9/22/2014,1566,2708,1
2/22/2022,Philadelphia,PA,2022,53,11/7/2017,9/22/2014,1568,2710,1
3/5/2022,Bucks,PA,2022,64,11/7/2017,9/22/2014,1579,2721,1
3/16/2022,Dauphin,PA,2022,75,11/7/2017,9/22/2014,1590,2732,1
3/20/2022,Bucks,PA,2022,79,11/7/2017,9/22/2014,1594,2736,1
3/20/2022,Philadelphia,PA,2022,79,11/7/2017,9/22/2014,1594,2736,1
3/22/2022,Cumberland,PA,2022,81,11/7/2017,9/22/2014,1596,2738,1
3/23/2022,Montgomery,PA,2022,82,11/7/2017,9/22/2014,1597,2739,3
3/23/2022,Philadelphia,PA,2022,82,11/7/2017,9/22/2014,1597,2739,8
3/24/2022,Berks,PA,2022,83,11/7/2017,9/22/2014,1598,2740,1
3/24/2022,Delaware,PA,2022,83,11/7/2017,9/22/2014,1598,2740,1
3/25/2022,Montgomery,PA,2022,84,11/7/2017,9/22/2014,1599,2741,1
3/25/2022,Philadelphia,PA,2022,84,11/7/2017,9/22/2014,1599,2741,1
3/27/2022,Bucks,PA,2022,86,11/7/2017,9/22/2014,1601,2743,1
4/7/2022,Dauphin,PA,2022,97,11/7/2017,9/22/2014,1612,2754,1
4/15/2022,Montgomery,PA,2022,105,11/7/2017,9/22/2014,1620,2762,1
4/19/2022,Cumberland,PA,2022,109,11/7/2017,9/22/2014,1624,2766,1
4/22/2022,Montgomery,PA,2022,112,11/7/2017,9/22/2014,1627,2769,1
4/22/2022,Philadelphia,PA,2022,112,11/7/2017,9/22/2014,1627,2769,1
4/23/2022,Philadelphia,PA,2022,113,11/7/2017,9/22/2014,1628,2770,1
4/29/2022,Philadelphia,PA,2022,119,11/7/2017,9/22/2014,1634,2776,10
4/30/2022,Philadelphia,PA,2022,120,11/7/2017,9/22/2014,1635,2777,3
5/1/2022,Berks,PA,2022,121,11/7/2017,9/22/2014,1636,2778,1
5/1/2022,Delaware,PA,2022,121,11/7/2017,9/22/2014,1636,2778,1
5/1/2022,Philadelphia,PA,2022,121,11/7/2017,9/22/2014,1636,2778,4
5/2/2022,Delaware,PA,2022,122,11/7/2017,9/22/2014,1637,2779,1
5/2/2022,Philadelphia,PA,2022,122,11/7/2017,9/22/2014,1637,2779,7
5/3/2022,Philadelphia,PA,2022,123,11/7/2017,9/22/2014,1638,2780,1
5/4/2022,Philadelphia,PA,2022,124,11/7/2017,9/22/2014,1639,2781,1
5/5/2022,Philadelphia,PA,2022,125,11/7/2017,9/22/2014,1640,2782,1
5/8/2022,Philadelphia,PA,2022,128,11/7/2017,9/22/2014,1643,2785,1
5/12/2022,Philadelphia,PA,2022,132,11/7/2017,9/22/2014,1647,2789,1
5/12/2022,York,PA,2022,132,11/7/2017,9/22/2014,1647,2789,1
5/13/2022,Delaware,PA,2022,133,11/7/2017,9/22/2014,1648,2790,1
5/13/2022,Philadelphia,PA,2022,133,11/7/2017,9/22/2014,1648,2790,3
5/15/2022,Philadelphia,PA,2022,135,11/7/2017,9/22/2014,1650,2792,8
5/16/2022,Lancaster,PA,2022,136,11/7/2017,9/22/2014,1651,2793,1
5/16/2022,Philadelphia,PA,2022,136,11/7/2017,9/22/2014,1651,2793,2
5/17/2022,Allegheny,PA,2022,137,11/7/2017,9/22/2014,1652,2794,1
5/17/2022,Delaware,PA,2022,137,11/7/2017,9/22/2014,1652,2794,1
5/17/2022,Monroe,PA,2022,137,11/7/2017,9/22/2014,1652,2794,1
5/17/2022,Montgomery,PA,2022,137,11/7/2017,9/22/2014,1652,2794,1
5/17/2022,Northampton,PA,2022,137,11/7/2017,9/22/2014,1652,2794,1
5/17/2022,Philadelphia,PA,2022,137,11/7/2017,9/22/2014,1652,2794,1
5/17/2022,York,PA,2022,137,11/7/2017,9/22/2014,1652,2794,1
5/18/2022,Chester,PA,2022,138,11/7/2017,9/22/2014,1653,2795,1
5/18/2022,Delaware,PA,2022,138,11/7/2017,9/22/2014,1653,2795,1
5/18/2022,York,PA,2022,138,11/7/2017,9/22/2014,1653,2795,1
5/18/2022,Philadelphia,PA,2022,138,11/7/2017,9/22/2014,1653,2795,2
5/19/2022,Allegheny,PA,2022,139,11/7/2017,9/22/2014,1654,2796,1
5/19/2022,Lancaster,PA,2022,139,11/7/2017,9/22/2014,1654,2796,1
5/19/2022,Philadelphia,PA,2022,139,11/7/2017,9/22/2014,1654,2796,1
5/19/2022,York,PA,2022,139,11/7/2017,9/22/2014,1654,2796,1
5/20/2022,Delaware,PA,2022,140,11/7/2017,9/22/2014,1655,2797,1
5/20/2022,Philadelphia,PA,2022,140,11/7/2017,9/22/2014,1655,2797,11
5/21/2022,Philadelphia,PA,2022,141,11/7/2017,9/22/2014,1656,2798,1
5/22/2022,Bucks,PA,2022,142,11/7/2017,9/22/2014,1657,2799,1
5/22/2022,Delaware,PA,2022,142,11/7/2017,9/22/2014,1657,2799,1
5/22/2022,Lancaster,PA,2022,142,11/7/2017,9/22/2014,1657,2799,1
5/22/2022,Philadelphia,PA,2022,142,11/7/2017,9/22/2014,1657,2799,4
5/23/2022,Allegheny,PA,2022,143,11/7/2017,9/22/2014,1658,2800,1
5/23/2022,Cumberland,PA,2022,143,11/7/2017,9/22/2014,1658,2800,1
5/23/2022,Dauphin,PA,2022,143,11/7/2017,9/22/2014,1658,2800,1
5/23/2022,Monroe,PA,2022,143,11/7/2017,9/22/2014,1658,2800,1
5/23/2022,Philadelphia,PA,2022,143,11/7/2017,9/22/2014,1658,2800,3
5/24/2022,Delaware,PA,2022,144,11/7/2017,9/22/2014,1659,2801,1
5/24/2022,Philadelphia,PA,2022,144,11/7/2017,9/22/2014,1659,2801,1
5/24/2022,Allegheny,PA,2022,144,11/7/2017,9/22/2014,1659,2801,2
5/24/2022,Chester,PA,2022,144,11/7/2017,9/22/2014,1659,2801,2
5/25/2022,Berks,PA,2022,145,11/7/2017,9/22/2014,1660,2802,1
5/25/2022,Cumberland,PA,2022,145,11/7/2017,9/22/2014,1660,2802,1
5/25/2022,Dauphin,PA,2022,145,11/7/2017,9/22/2014,1660,2802,1
5/25/2022,Lehigh,PA,2022,145,11/7/2017,9/22/2014,1660,2802,1
5/25/2022,Philadelphia,PA,2022,145,11/7/2017,9/22/2014,1660,2802,1
5/25/2022,Delaware,PA,2022,145,11/7/2017,9/22/2014,1660,2802,2
5/25/2022,Allegheny,PA,2022,145,11/7/2017,9/22/2014,1660,2802,4
5/26/2022,Allegheny,PA,2022,146,11/7/2017,9/22/2014,1661,2803,1
5/26/2022,Bucks,PA,2022,146,11/7/2017,9/22/2014,1661,2803,1
5/26/2022,Lebanon,PA,2022,146,11/7/2017,9/22/2014,1661,2803,1
5/26/2022,Monroe,PA,2022,146,11/7/2017,9/22/2014,1661,2803,1
5/26/2022,Chester,PA,2022,146,11/7/2017,9/22/2014,1661,2803,2
5/26/2022,Philadelphia,PA,2022,146,11/7/2017,9/22/2014,1661,2803,2
5/27/2022,Delaware,PA,2022,147,11/7/2017,9/22/2014,1662,2804,1
5/27/2022,York,PA,2022,147,11/7/2017,9/22/2014,1662,2804,1
5/27/2022,Allegheny,PA,2022,147,11/7/2017,9/22/2014,1662,2804,2
5/27/2022,Philadelphia,PA,2022,147,11/7/2017,9/22/2014,1662,2804,2
5/28/2022,Adams,PA,2022,148,11/7/2017,9/22/2014,1663,2805,1
5/28/2022,Cumberland,PA,2022,148,11/7/2017,9/22/2014,1663,2805,1
5/28/2022,Delaware,PA,2022,148,11/7/2017,9/22/2014,1663,2805,1
5/28/2022,Allegheny,PA,2022,148,11/7/2017,9/22/2014,1663,2805,2
5/28/2022,Dauphin,PA,2022,148,11/7/2017,9/22/2014,1663,2805,4
5/28/2022,Philadelphia,PA,2022,148,11/7/2017,9/22/2014,1663,2805,4
5/29/2022,Bucks,PA,2022,149,11/7/2017,9/22/2014,1664,2806,1
5/29/2022,Chester,PA,2022,149,11/7/2017,9/22/2014,1664,2806,1
5/29/2022,Montgomery,PA,2022,149,11/7/2017,9/22/2014,1664,2806,1
5/29/2022,Allegheny,PA,2022,149,11/7/2017,9/22/2014,1664,2806,2
5/29/2022,Philadelphia,PA,2022,149,11/7/2017,9/22/2014,1664,2806,4
5/30/2022,Blair,PA,2022,150,11/7/2017,9/22/2014,1665,2807,1
5/30/2022,Chester,PA,2022,150,11/7/2017,9/22/2014,1665,2807,1
5/30/2022,Dauphin,PA,2022,150,11/7/2017,9/22/2014,1665,2807,1
5/30/2022,Luzerne,PA,2022,150,11/7/2017,9/22/2014,1665,2807,1
5/31/2022,Chester,PA,2022,151,11/7/2017,9/22/2014,1666,2808,1
5/31/2022,Dauphin,PA,2022,151,11/7/2017,9/22/2014,1666,2808,1
5/31/2022,Philadelphia,PA,2022,151,11/7/2017,9/22/2014,1666,2808,2
6/1/2022,Allegheny,PA,2022,152,11/7/2017,9/22/2014,1667,2809,1
6/2/2022,Philadelphia,PA,2022,153,11/7/2017,9/22/2014,1668,2810,2
6/3/2022,Allegheny,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
6/3/2022,Chester,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
6/3/2022,Dauphin,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
6/3/2022,Lancaster,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
6/3/2022,Luzerne,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
6/3/2022,York,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
6/3/2022,Philadelphia,PA,2022,154,11/7/2017,9/22/2014,1669,2811,2
6/4/2022,Adams,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
6/4/2022,Allegheny,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
6/4/2022,Bucks,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
6/4/2022,Dauphin,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
6/4/2022,Lehigh,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
6/4/2022,Montgomery,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
6/4/2022,Schuylkill,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
6/4/2022,Philadelphia,PA,2022,155,11/7/2017,9/22/2014,1670,2812,5
6/5/2022,Montgomery,PA,2022,156,11/7/2017,9/22/2014,1671,2813,1
6/5/2022,Philadelphia,PA,2022,156,11/7/2017,9/22/2014,1671,2813,1
6/5/2022,Bucks,PA,2022,156,11/7/2017,9/22/2014,1671,2813,2
6/6/2022,Dauphin,PA,2022,157,11/7/2017,9/22/2014,1672,2814,1
6/6/2022,Schuylkill,PA,2022,157,11/7/2017,9/22/2014,1672,2814,1
