"","ObservedDate","State","Year","DOY","FirstiNatReport","FirstInvasion","iNatSince","SinceOfficialInvasion","Count2"
"1021","7/13/2019","PA",2019,194,"11/7/2015","9/22/2014",1344,1755,14
"1022","7/13/2020","NJ",2020,195,"7/18/2018","7/17/2018",726,727,5
"1023","7/13/2020","PA",2020,195,"11/7/2015","9/22/2014",1710,2121,14
"1024","7/13/2021","NJ",2021,194,"7/18/2018","7/17/2018",1091,1092,14
"1025","7/13/2021","PA",2021,194,"11/7/2015","9/22/2014",2075,2486,7
"1026","7/13/2022","NJ",2022,194,"7/18/2018","7/17/2018",1456,1457,9
"1027","7/13/2022","NY",2022,194,"9/5/2019","8/14/2020",1042,698,13
"1028","7/13/2022","OH",2022,194,"7/13/2022","8/26/2021",0,321,1
"1029","7/13/2022","PA",2022,194,"11/7/2015","9/22/2014",2440,2851,22
"1030","7/14/2019","PA",2019,195,"11/7/2015","9/22/2014",1345,1756,12
"1031","7/14/2020","NJ",2020,196,"7/18/2018","7/17/2018",727,728,2
"1032","7/14/2020","PA",2020,196,"11/7/2015","9/22/2014",1711,2122,22
"1033","7/14/2021","NJ",2021,195,"7/18/2018","7/17/2018",1092,1093,8
"1034","7/14/2021","PA",2021,195,"11/7/2015","9/22/2014",2076,2487,9
"1035","7/14/2022","NJ",2022,195,"7/18/2018","7/17/2018",1457,1458,14
"1036","7/14/2022","NY",2022,195,"9/5/2019","8/14/2020",1043,699,8
"1037","7/14/2022","PA",2022,195,"11/7/2015","9/22/2014",2441,2852,20
"1038","7/15/2017","PA",2017,196,"11/7/2015","9/22/2014",616,1027,1
"1039","7/15/2018","PA",2018,196,"11/7/2015","9/22/2014",981,1392,3
"1040","7/15/2019","NJ",2019,196,"7/18/2018","7/17/2018",362,363,1
"1041","7/15/2019","PA",2019,196,"11/7/2015","9/22/2014",1346,1757,2
"1042","7/15/2020","NJ",2020,197,"7/18/2018","7/17/2018",728,729,2
"1043","7/15/2020","NY",2020,197,"9/5/2019","8/14/2020",314,-30,1
"1044","7/15/2020","PA",2020,197,"11/7/2015","9/22/2014",1712,2123,18
"1045","7/15/2021","NJ",2021,196,"7/18/2018","7/17/2018",1093,1094,14
"1046","7/15/2021","NY",2021,196,"9/5/2019","8/14/2020",679,335,1
"1047","7/15/2021","PA",2021,196,"11/7/2015","9/22/2014",2077,2488,12
"1048","7/15/2022","NJ",2022,196,"7/18/2018","7/17/2018",1458,1459,15
"1049","7/15/2022","NY",2022,196,"9/5/2019","8/14/2020",1044,700,19
"1050","7/15/2022","PA",2022,196,"11/7/2015","9/22/2014",2442,2853,16
"1051","7/16/2019","PA",2019,197,"11/7/2015","9/22/2014",1347,1758,2
"1052","7/16/2020","NJ",2020,198,"7/18/2018","7/17/2018",729,730,6
"1053","7/16/2020","PA",2020,198,"11/7/2015","9/22/2014",1713,2124,22
"1054","7/16/2021","NJ",2021,197,"7/18/2018","7/17/2018",1094,1095,11
"1055","7/16/2021","NY",2021,197,"9/5/2019","8/14/2020",680,336,2
"1056","7/16/2021","PA",2021,197,"11/7/2015","9/22/2014",2078,2489,10
"1057","7/16/2022","NJ",2022,197,"7/18/2018","7/17/2018",1459,1460,29
"1058","7/16/2022","NY",2022,197,"9/5/2019","8/14/2020",1045,701,22
"1059","7/16/2022","PA",2022,197,"11/7/2015","9/22/2014",2443,2854,26
"1060","7/17/2018","PA",2018,198,"11/7/2015","9/22/2014",983,1394,2
"1061","7/17/2019","NJ",2019,198,"7/18/2018","7/17/2018",364,365,1
"1062","7/17/2019","PA",2019,198,"11/7/2015","9/22/2014",1348,1759,1
"1063","7/17/2020","NJ",2020,199,"7/18/2018","7/17/2018",730,731,2
"1064","7/17/2020","PA",2020,199,"11/7/2015","9/22/2014",1714,2125,18
"1065","7/17/2021","NJ",2021,198,"7/18/2018","7/17/2018",1095,1096,15
"1066","7/17/2021","PA",2021,198,"11/7/2015","9/22/2014",2079,2490,8
"1067","7/17/2022","NJ",2022,198,"7/18/2018","7/17/2018",1460,1461,17
"1068","7/17/2022","NY",2022,198,"9/5/2019","8/14/2020",1046,702,25
"1069","7/17/2022","PA",2022,198,"11/7/2015","9/22/2014",2444,2855,27
"1070","7/18/2018","NJ",2018,199,"7/18/2018","7/17/2018",0,1,1
"1071","7/18/2018","PA",2018,199,"11/7/2015","9/22/2014",984,1395,4
"1072","7/18/2019","PA",2019,199,"11/7/2015","9/22/2014",1349,1760,3
"1073","7/18/2020","NJ",2020,200,"7/18/2018","7/17/2018",731,732,1
"1074","7/18/2020","PA",2020,200,"11/7/2015","9/22/2014",1715,2126,19
"1075","7/18/2021","NJ",2021,199,"7/18/2018","7/17/2018",1096,1097,14
"1076","7/18/2021","NY",2021,199,"9/5/2019","8/14/2020",682,338,3
"1077","7/18/2021","PA",2021,199,"11/7/2015","9/22/2014",2080,2491,18
"1078","7/18/2022","NJ",2022,199,"7/18/2018","7/17/2018",1461,1462,13
"1079","7/18/2022","NY",2022,199,"9/5/2019","8/14/2020",1047,703,10
"1080","7/18/2022","PA",2022,199,"11/7/2015","9/22/2014",2445,2856,21
"1081","7/19/2017","PA",2017,200,"11/7/2015","9/22/2014",620,1031,1
"1082","7/19/2019","NJ",2019,200,"7/18/2018","7/17/2018",366,367,1
"1083","7/19/2019","PA",2019,200,"11/7/2015","9/22/2014",1350,1761,3
"1084","7/19/2020","NJ",2020,201,"7/18/2018","7/17/2018",732,733,5
"1085","7/19/2020","PA",2020,201,"11/7/2015","9/22/2014",1716,2127,13
"1086","7/19/2021","NJ",2021,200,"7/18/2018","7/17/2018",1097,1098,12
"1087","7/19/2021","NY",2021,200,"9/5/2019","8/14/2020",683,339,4
"1088","7/19/2021","PA",2021,200,"11/7/2015","9/22/2014",2081,2492,20
"1089","7/19/2022","NJ",2022,200,"7/18/2018","7/17/2018",1462,1463,21
"1090","7/19/2022","NY",2022,200,"9/5/2019","8/14/2020",1048,704,38
"1091","7/19/2022","PA",2022,200,"11/7/2015","9/22/2014",2446,2857,12
"1092","7/2/2018","PA",2018,183,"11/7/2015","9/22/2014",968,1379,1
"1093","7/2/2019","NJ",2019,183,"7/18/2018","7/17/2018",349,350,1
"1094","7/2/2019","PA",2019,183,"11/7/2015","9/22/2014",1333,1744,4
"1095","7/2/2020","NJ",2020,184,"7/18/2018","7/17/2018",715,716,2
"1096","7/2/2020","PA",2020,184,"11/7/2015","9/22/2014",1699,2110,15
"1097","7/2/2021","NJ",2021,183,"7/18/2018","7/17/2018",1080,1081,10
"1098","7/2/2021","PA",2021,183,"11/7/2015","9/22/2014",2064,2475,6
"1099","7/2/2022","NJ",2022,183,"7/18/2018","7/17/2018",1445,1446,22
"1100","7/2/2022","NY",2022,183,"9/5/2019","8/14/2020",1031,687,11
"1101","7/2/2022","PA",2022,183,"11/7/2015","9/22/2014",2429,2840,12
"1102","7/20/2018","PA",2018,201,"11/7/2015","9/22/2014",986,1397,2
"1103","7/20/2019","PA",2019,201,"11/7/2015","9/22/2014",1351,1762,6
"1104","7/20/2020","NJ",2020,202,"7/18/2018","7/17/2018",733,734,2
"1105","7/20/2020","PA",2020,202,"11/7/2015","9/22/2014",1717,2128,19
"1106","7/20/2021","NJ",2021,201,"7/18/2018","7/17/2018",1098,1099,15
"1107","7/20/2021","NY",2021,201,"9/5/2019","8/14/2020",684,340,1
"1108","7/20/2021","PA",2021,201,"11/7/2015","9/22/2014",2082,2493,16
"1109","7/20/2022","NJ",2022,201,"7/18/2018","7/17/2018",1463,1464,16
"1110","7/20/2022","NY",2022,201,"9/5/2019","8/14/2020",1049,705,13
"1111","7/20/2022","PA",2022,201,"11/7/2015","9/22/2014",2447,2858,14
"1112","7/21/2017","PA",2017,202,"11/7/2015","9/22/2014",622,1033,1
"1113","7/21/2018","PA",2018,202,"11/7/2015","9/22/2014",987,1398,2
"1114","7/21/2019","PA",2019,202,"11/7/2015","9/22/2014",1352,1763,5
"1115","7/21/2020","PA",2020,203,"11/7/2015","9/22/2014",1718,2129,7
"1116","7/21/2021","NJ",2021,202,"7/18/2018","7/17/2018",1099,1100,13
"1117","7/21/2021","PA",2021,202,"11/7/2015","9/22/2014",2083,2494,9
"1118","7/21/2022","NJ",2022,202,"7/18/2018","7/17/2018",1464,1465,13
"1119","7/21/2022","NY",2022,202,"9/5/2019","8/14/2020",1050,706,14
"1120","7/21/2022","PA",2022,202,"11/7/2015","9/22/2014",2448,2859,17
"1121","7/22/2019","PA",2019,203,"11/7/2015","9/22/2014",1353,1764,4
"1122","7/22/2020","NJ",2020,204,"7/18/2018","7/17/2018",735,736,3
"1123","7/22/2020","PA",2020,204,"11/7/2015","9/22/2014",1719,2130,8
"1124","7/22/2021","NJ",2021,203,"7/18/2018","7/17/2018",1100,1101,9
"1125","7/22/2021","NY",2021,203,"9/5/2019","8/14/2020",686,342,1
"1126","7/22/2021","PA",2021,203,"11/7/2015","9/22/2014",2084,2495,17
"1127","7/22/2022","NJ",2022,203,"7/18/2018","7/17/2018",1465,1466,13
"1128","7/22/2022","NY",2022,203,"9/5/2019","8/14/2020",1051,707,17
"1129","7/22/2022","PA",2022,203,"11/7/2015","9/22/2014",2449,2860,12
"1130","7/23/2018","PA",2018,204,"11/7/2015","9/22/2014",989,1400,1
"1131","7/23/2019","PA",2019,204,"11/7/2015","9/22/2014",1354,1765,8
"1132","7/23/2020","NJ",2020,205,"7/18/2018","7/17/2018",736,737,6
"1133","7/23/2020","PA",2020,205,"11/7/2015","9/22/2014",1720,2131,9
"1134","7/23/2021","NJ",2021,204,"7/18/2018","7/17/2018",1101,1102,12
"1135","7/23/2021","NY",2021,204,"9/5/2019","8/14/2020",687,343,1
"1136","7/23/2021","PA",2021,204,"11/7/2015","9/22/2014",2085,2496,13
"1137","7/23/2022","NJ",2022,204,"7/18/2018","7/17/2018",1466,1467,25
"1138","7/23/2022","NY",2022,204,"9/5/2019","8/14/2020",1052,708,17
"1139","7/23/2022","PA",2022,204,"11/7/2015","9/22/2014",2450,2861,21
"1140","7/24/2018","PA",2018,205,"11/7/2015","9/22/2014",990,1401,2
"1141","7/24/2019","NJ",2019,205,"7/18/2018","7/17/2018",371,372,3
"1142","7/24/2019","PA",2019,205,"11/7/2015","9/22/2014",1355,1766,7
"1143","7/24/2020","NJ",2020,206,"7/18/2018","7/17/2018",737,738,6
"1144","7/24/2020","PA",2020,206,"11/7/2015","9/22/2014",1721,2132,7
"1145","7/24/2021","NJ",2021,205,"7/18/2018","7/17/2018",1102,1103,17
"1146","7/24/2021","PA",2021,205,"11/7/2015","9/22/2014",2086,2497,23
"1147","7/24/2022","NJ",2022,205,"7/18/2018","7/17/2018",1467,1468,18
"1148","7/24/2022","NY",2022,205,"9/5/2019","8/14/2020",1053,709,14
"1149","7/24/2022","PA",2022,205,"11/7/2015","9/22/2014",2451,2862,12
"1150","7/25/2019","PA",2019,206,"11/7/2015","9/22/2014",1356,1767,8
"1151","7/25/2020","NJ",2020,207,"7/18/2018","7/17/2018",738,739,14
"1152","7/25/2020","PA",2020,207,"11/7/2015","9/22/2014",1722,2133,23
"1153","7/25/2021","NJ",2021,206,"7/18/2018","7/17/2018",1103,1104,12
"1154","7/25/2021","PA",2021,206,"11/7/2015","9/22/2014",2087,2498,11
"1155","7/25/2022","NJ",2022,206,"7/18/2018","7/17/2018",1468,1469,7
"1156","7/25/2022","NY",2022,206,"9/5/2019","8/14/2020",1054,710,18
"1157","7/25/2022","PA",2022,206,"11/7/2015","9/22/2014",2452,2863,18
"1158","7/26/2018","PA",2018,207,"11/7/2015","9/22/2014",992,1403,1
"1159","7/26/2019","NJ",2019,207,"7/18/2018","7/17/2018",373,374,1
"1160","7/26/2019","PA",2019,207,"11/7/2015","9/22/2014",1357,1768,2
"1161","7/26/2020","NJ",2020,208,"7/18/2018","7/17/2018",739,740,3
"1162","7/26/2020","PA",2020,208,"11/7/2015","9/22/2014",1723,2134,14
"1163","7/26/2021","NJ",2021,207,"7/18/2018","7/17/2018",1104,1105,10
"1164","7/26/2021","NY",2021,207,"9/5/2019","8/14/2020",690,346,4
"1165","7/26/2021","PA",2021,207,"11/7/2015","9/22/2014",2088,2499,12
"1166","7/26/2022","NJ",2022,207,"7/18/2018","7/17/2018",1469,1470,10
"1167","7/26/2022","NY",2022,207,"9/5/2019","8/14/2020",1055,711,49
"1168","7/26/2022","PA",2022,207,"11/7/2015","9/22/2014",2453,2864,18
"1169","7/27/2019","PA",2019,208,"11/7/2015","9/22/2014",1358,1769,8
"1170","7/27/2020","NJ",2020,209,"7/18/2018","7/17/2018",740,741,3
"1171","7/27/2020","PA",2020,209,"11/7/2015","9/22/2014",1724,2135,9
"1172","7/27/2021","NJ",2021,208,"7/18/2018","7/17/2018",1105,1106,12
"1173","7/27/2021","NY",2021,208,"9/5/2019","8/14/2020",691,347,7
"1174","7/27/2021","PA",2021,208,"11/7/2015","9/22/2014",2089,2500,13
"1175","7/27/2022","NJ",2022,208,"7/18/2018","7/17/2018",1470,1471,23
"1176","7/27/2022","NY",2022,208,"9/5/2019","8/14/2020",1056,712,28
"1177","7/27/2022","PA",2022,208,"11/7/2015","9/22/2014",2454,2865,14
"1178","7/28/2018","PA",2018,209,"11/7/2015","9/22/2014",994,1405,10
"1179","7/28/2019","NJ",2019,209,"7/18/2018","7/17/2018",375,376,1
"1180","7/28/2019","PA",2019,209,"11/7/2015","9/22/2014",1359,1770,5
"1181","7/28/2020","NJ",2020,210,"7/18/2018","7/17/2018",741,742,2
"1182","7/28/2020","PA",2020,210,"11/7/2015","9/22/2014",1725,2136,10
"1183","7/28/2021","NJ",2021,209,"7/18/2018","7/17/2018",1106,1107,24
"1184","7/28/2021","NY",2021,209,"9/5/2019","8/14/2020",692,348,13
"1185","7/28/2021","PA",2021,209,"11/7/2015","9/22/2014",2090,2501,15
"1186","7/28/2022","NJ",2022,209,"7/18/2018","7/17/2018",1471,1472,10
"1187","7/28/2022","NY",2022,209,"9/5/2019","8/14/2020",1057,713,24
"1188","7/28/2022","PA",2022,209,"11/7/2015","9/22/2014",2455,2866,8
"1189","7/29/2017","PA",2017,210,"11/7/2015","9/22/2014",630,1041,1
"1190","7/29/2019","PA",2019,210,"11/7/2015","9/22/2014",1360,1771,11
"1191","7/29/2020","NJ",2020,211,"7/18/2018","7/17/2018",742,743,4
"1192","7/29/2020","PA",2020,211,"11/7/2015","9/22/2014",1726,2137,12
"1193","7/29/2021","NJ",2021,210,"7/18/2018","7/17/2018",1107,1108,7
"1194","7/29/2021","NY",2021,210,"9/5/2019","8/14/2020",693,349,3
"1195","7/29/2021","PA",2021,210,"11/7/2015","9/22/2014",2091,2502,12
"1196","7/29/2022","NJ",2022,210,"7/18/2018","7/17/2018",1472,1473,18
"1197","7/29/2022","NY",2022,210,"9/5/2019","8/14/2020",1058,714,22
"1198","7/29/2022","PA",2022,210,"11/7/2015","9/22/2014",2456,2867,17
"1199","7/3/2019","PA",2019,184,"11/7/2015","9/22/2014",1334,1745,5
"1200","7/3/2020","NJ",2020,185,"7/18/2018","7/17/2018",716,717,2
"1201","7/3/2020","PA",2020,185,"11/7/2015","9/22/2014",1700,2111,12
"1202","7/3/2021","NJ",2021,184,"7/18/2018","7/17/2018",1081,1082,10
"1203","7/3/2021","PA",2021,184,"11/7/2015","9/22/2014",2065,2476,13
"1204","7/3/2022","NJ",2022,184,"7/18/2018","7/17/2018",1446,1447,20
"1205","7/3/2022","NY",2022,184,"9/5/2019","8/14/2020",1032,688,40
"1206","7/3/2022","PA",2022,184,"11/7/2015","9/22/2014",2430,2841,16
"1207","7/30/2018","PA",2018,211,"11/7/2015","9/22/2014",996,1407,1
"1208","7/30/2019","PA",2019,211,"11/7/2015","9/22/2014",1361,1772,7
"1209","7/30/2020","NJ",2020,212,"7/18/2018","7/17/2018",743,744,3
"1210","7/30/2020","PA",2020,212,"11/7/2015","9/22/2014",1727,2138,10
"1211","7/30/2021","NJ",2021,211,"7/18/2018","7/17/2018",1108,1109,15
"1212","7/30/2021","NY",2021,211,"9/5/2019","8/14/2020",694,350,5
"1213","7/30/2021","PA",2021,211,"11/7/2015","9/22/2014",2092,2503,11
"1214","7/30/2022","NJ",2022,211,"7/18/2018","7/17/2018",1473,1474,21
"1215","7/30/2022","NY",2022,211,"9/5/2019","8/14/2020",1059,715,39
"1216","7/30/2022","PA",2022,211,"11/7/2015","9/22/2014",2457,2868,19
"1217","7/31/2019","NJ",2019,212,"7/18/2018","7/17/2018",378,379,1
"1218","7/31/2019","PA",2019,212,"11/7/2015","9/22/2014",1362,1773,5
"1219","7/31/2020","NJ",2020,213,"7/18/2018","7/17/2018",744,745,6
"1220","7/31/2020","PA",2020,213,"11/7/2015","9/22/2014",1728,2139,15
"1221","7/31/2021","NJ",2021,212,"7/18/2018","7/17/2018",1109,1110,18
"1222","7/31/2021","NY",2021,212,"9/5/2019","8/14/2020",695,351,2
"1223","7/31/2021","PA",2021,212,"11/7/2015","9/22/2014",2093,2504,16
"1224","7/31/2022","NJ",2022,212,"7/18/2018","7/17/2018",1474,1475,15
"1225","7/31/2022","NY",2022,212,"9/5/2019","8/14/2020",1060,716,40
"1226","7/31/2022","PA",2022,212,"11/7/2015","9/22/2014",2458,2869,43
"1227","7/4/2018","PA",2018,185,"11/7/2015","9/22/2014",970,1381,1
"1228","7/4/2019","PA",2019,185,"11/7/2015","9/22/2014",1335,1746,2
"1229","7/4/2020","NJ",2020,186,"7/18/2018","7/17/2018",717,718,4
"1230","7/4/2020","PA",2020,186,"11/7/2015","9/22/2014",1701,2112,15
"1231","7/4/2021","NJ",2021,185,"7/18/2018","7/17/2018",1082,1083,13
"1232","7/4/2021","NY",2021,185,"9/5/2019","8/14/2020",668,324,1
"1233","7/4/2021","PA",2021,185,"11/7/2015","9/22/2014",2066,2477,10
"1234","7/4/2022","NJ",2022,185,"7/18/2018","7/17/2018",1447,1448,20
"1235","7/4/2022","NY",2022,185,"9/5/2019","8/14/2020",1033,689,25
"1236","7/4/2022","PA",2022,185,"11/7/2015","9/22/2014",2431,2842,12
"1237","7/5/2017","PA",2017,186,"11/7/2015","9/22/2014",606,1017,1
"1238","7/5/2018","PA",2018,186,"11/7/2015","9/22/2014",971,1382,2
"1239","7/5/2019","PA",2019,186,"11/7/2015","9/22/2014",1336,1747,6
"1240","7/5/2020","NJ",2020,187,"7/18/2018","7/17/2018",718,719,5
"1241","7/5/2020","PA",2020,187,"11/7/2015","9/22/2014",1702,2113,15
"1242","7/5/2021","NJ",2021,186,"7/18/2018","7/17/2018",1083,1084,21
"1243","7/5/2021","NY",2021,186,"9/5/2019","8/14/2020",669,325,1
"1244","7/5/2021","PA",2021,186,"11/7/2015","9/22/2014",2067,2478,9
"1245","7/5/2022","NJ",2022,186,"7/18/2018","7/17/2018",1448,1449,20
"1246","7/5/2022","NY",2022,186,"9/5/2019","8/14/2020",1034,690,10
"1247","7/5/2022","PA",2022,186,"11/7/2015","9/22/2014",2432,2843,11
"1248","7/6/2019","PA",2019,187,"11/7/2015","9/22/2014",1337,1748,8
"1249","7/6/2020","NJ",2020,188,"7/18/2018","7/17/2018",719,720,3
"1250","7/6/2020","PA",2020,188,"11/7/2015","9/22/2014",1703,2114,9
"1251","7/6/2021","NJ",2021,187,"7/18/2018","7/17/2018",1084,1085,13
"1252","7/6/2021","NY",2021,187,"9/5/2019","8/14/2020",670,326,1
"1253","7/6/2021","PA",2021,187,"11/7/2015","9/22/2014",2068,2479,8
"1254","7/6/2022","NJ",2022,187,"7/18/2018","7/17/2018",1449,1450,26
"1255","7/6/2022","NY",2022,187,"9/5/2019","8/14/2020",1035,691,13
"1256","7/6/2022","PA",2022,187,"11/7/2015","9/22/2014",2433,2844,21
"1257","7/7/2019","PA",2019,188,"11/7/2015","9/22/2014",1338,1749,11
"1258","7/7/2020","NJ",2020,189,"7/18/2018","7/17/2018",720,721,2
"1259","7/7/2020","PA",2020,189,"11/7/2015","9/22/2014",1704,2115,16
"1260","7/7/2021","NJ",2021,188,"7/18/2018","7/17/2018",1085,1086,11
"1261","7/7/2021","NY",2021,188,"9/5/2019","8/14/2020",671,327,1
"1262","7/7/2021","PA",2021,188,"11/7/2015","9/22/2014",2069,2480,12
"1263","7/7/2022","NJ",2022,188,"7/18/2018","7/17/2018",1450,1451,17
"1264","7/7/2022","NY",2022,188,"9/5/2019","8/14/2020",1036,692,27
"1265","7/7/2022","PA",2022,188,"11/7/2015","9/22/2014",2434,2845,16
"1266","7/8/2017","PA",2017,189,"11/7/2015","9/22/2014",609,1020,2
"1267","7/8/2018","PA",2018,189,"11/7/2015","9/22/2014",974,1385,1
"1268","7/8/2019","NJ",2019,189,"7/18/2018","7/17/2018",355,356,1
"1269","7/8/2019","PA",2019,189,"11/7/2015","9/22/2014",1339,1750,3
"1270","7/8/2020","NJ",2020,190,"7/18/2018","7/17/2018",721,722,3
"1271","7/8/2020","PA",2020,190,"11/7/2015","9/22/2014",1705,2116,16
"1272","7/8/2021","NJ",2021,189,"7/18/2018","7/17/2018",1086,1087,11
"1273","7/8/2021","NY",2021,189,"9/5/2019","8/14/2020",672,328,1
"1274","7/8/2021","PA",2021,189,"11/7/2015","9/22/2014",2070,2481,14
"1275","7/8/2022","NJ",2022,189,"7/18/2018","7/17/2018",1451,1452,21
"1276","7/8/2022","NY",2022,189,"9/5/2019","8/14/2020",1037,693,15
"1277","7/8/2022","PA",2022,189,"11/7/2015","9/22/2014",2435,2846,13
"1278","7/9/2018","PA",2018,190,"11/7/2015","9/22/2014",975,1386,1
"1279","7/9/2019","PA",2019,190,"11/7/2015","9/22/2014",1340,1751,2
"1280","7/9/2020","NJ",2020,191,"7/18/2018","7/17/2018",722,723,3
"1281","7/9/2020","PA",2020,191,"11/7/2015","9/22/2014",1706,2117,21
"1282","7/9/2021","NJ",2021,190,"7/18/2018","7/17/2018",1087,1088,14
"1283","7/9/2021","PA",2021,190,"11/7/2015","9/22/2014",2071,2482,12
"1284","7/9/2022","NJ",2022,190,"7/18/2018","7/17/2018",1452,1453,25
"1285","7/9/2022","NY",2022,190,"9/5/2019","8/14/2020",1038,694,35
"1286","7/9/2022","PA",2022,190,"11/7/2015","9/22/2014",2436,2847,21
"1287","8/1/2019","PA",2019,213,"11/7/2015","9/22/2014",1363,1774,6
"1288","8/1/2020","NJ",2020,214,"7/18/2018","7/17/2018",745,746,5
"1289","8/1/2020","PA",2020,214,"11/7/2015","9/22/2014",1729,2140,24
"1290","8/1/2021","NJ",2021,213,"7/18/2018","7/17/2018",1110,1111,10
"1291","8/1/2021","NY",2021,213,"9/5/2019","8/14/2020",696,352,1
"1292","8/1/2021","PA",2021,213,"11/7/2015","9/22/2014",2094,2505,9
"1293","8/1/2022","NJ",2022,213,"7/18/2018","7/17/2018",1475,1476,11
"1294","8/1/2022","NY",2022,213,"9/5/2019","8/14/2020",1061,717,31
"1295","8/1/2022","PA",2022,213,"11/7/2015","9/22/2014",2459,2870,27
"1296","8/10/2018","PA",2018,222,"11/7/2015","9/22/2014",1007,1418,2
"1297","8/10/2019","PA",2019,222,"11/7/2015","9/22/2014",1372,1783,13
"1298","8/10/2020","NJ",2020,223,"7/18/2018","7/17/2018",754,755,7
"1299","8/10/2020","NY",2020,223,"9/5/2019","8/14/2020",340,-4,1
"1300","8/10/2020","PA",2020,223,"11/7/2015","9/22/2014",1738,2149,21
"1301","8/10/2021","NJ",2021,222,"7/18/2018","7/17/2018",1119,1120,15
"1302","8/10/2021","NY",2021,222,"9/5/2019","8/14/2020",705,361,12
"1303","8/10/2021","PA",2021,222,"11/7/2015","9/22/2014",2103,2514,15
"1304","8/10/2022","NJ",2022,222,"7/18/2018","7/17/2018",1484,1485,13
"1305","8/10/2022","NY",2022,222,"9/5/2019","8/14/2020",1070,726,29
"1306","8/10/2022","PA",2022,222,"11/7/2015","9/22/2014",2468,2879,20
"1307","8/11/2017","PA",2017,223,"11/7/2015","9/22/2014",643,1054,1
"1308","8/11/2018","PA",2018,223,"11/7/2015","9/22/2014",1008,1419,3
"1309","8/11/2019","PA",2019,223,"11/7/2015","9/22/2014",1373,1784,8
"1310","8/11/2020","NJ",2020,224,"7/18/2018","7/17/2018",755,756,11
"1311","8/11/2020","NY",2020,224,"9/5/2019","8/14/2020",341,-3,1
"1312","8/11/2020","PA",2020,224,"11/7/2015","9/22/2014",1739,2150,27
"1313","8/11/2021","NJ",2021,223,"7/18/2018","7/17/2018",1120,1121,19
"1314","8/11/2021","NY",2021,223,"9/5/2019","8/14/2020",706,362,7
"1315","8/11/2021","PA",2021,223,"11/7/2015","9/22/2014",2104,2515,17
"1316","8/11/2022","NJ",2022,223,"7/18/2018","7/17/2018",1485,1486,8
"1317","8/11/2022","NY",2022,223,"9/5/2019","8/14/2020",1071,727,31
"1318","8/11/2022","PA",2022,223,"11/7/2015","9/22/2014",2469,2880,12
"1319","8/12/2018","PA",2018,224,"11/7/2015","9/22/2014",1009,1420,1
"1320","8/12/2019","PA",2019,224,"11/7/2015","9/22/2014",1374,1785,7
"1321","8/12/2020","NJ",2020,225,"7/18/2018","7/17/2018",756,757,8
"1322","8/12/2020","PA",2020,225,"11/7/2015","9/22/2014",1740,2151,20
"1323","8/12/2021","NJ",2021,224,"7/18/2018","7/17/2018",1121,1122,15
"1324","8/12/2021","NY",2021,224,"9/5/2019","8/14/2020",707,363,17
"1325","8/12/2021","PA",2021,224,"11/7/2015","9/22/2014",2105,2516,9
"1326","8/12/2022","NJ",2022,224,"7/18/2018","7/17/2018",1486,1487,19
"1327","8/12/2022","NY",2022,224,"9/5/2019","8/14/2020",1072,728,24
"1328","8/12/2022","OH",2022,224,"7/13/2022","8/26/2021",30,351,2
"1329","8/12/2022","PA",2022,224,"11/7/2015","9/22/2014",2470,2881,12
"1330","8/13/2019","NJ",2019,225,"7/18/2018","7/17/2018",391,392,1
"1331","8/13/2020","NJ",2020,226,"7/18/2018","7/17/2018",757,758,4
"1332","8/13/2020","NY",2020,226,"9/5/2019","8/14/2020",343,-1,1
"1333","8/13/2020","PA",2020,226,"11/7/2015","9/22/2014",1741,2152,17
"1334","8/13/2021","NJ",2021,225,"7/18/2018","7/17/2018",1122,1123,18
"1335","8/13/2021","NY",2021,225,"9/5/2019","8/14/2020",708,364,16
"1336","8/13/2021","PA",2021,225,"11/7/2015","9/22/2014",2106,2517,10
"1337","8/13/2022","NJ",2022,225,"7/18/2018","7/17/2018",1487,1488,13
"1338","8/13/2022","NY",2022,225,"9/5/2019","8/14/2020",1073,729,23
"1339","8/13/2022","PA",2022,225,"11/7/2015","9/22/2014",2471,2882,18
"1340","8/14/2018","PA",2018,226,"11/7/2015","9/22/2014",1011,1422,1
"1341","8/14/2019","PA",2019,226,"11/7/2015","9/22/2014",1376,1787,8
"1342","8/14/2020","NJ",2020,227,"7/18/2018","7/17/2018",758,759,8
"1343","8/14/2020","NY",2020,227,"9/5/2019","8/14/2020",344,0,1
"1344","8/14/2020","PA",2020,227,"11/7/2015","9/22/2014",1742,2153,20
"1345","8/14/2021","NJ",2021,226,"7/18/2018","7/17/2018",1123,1124,28
"1346","8/14/2021","NY",2021,226,"9/5/2019","8/14/2020",709,365,21
"1347","8/14/2021","PA",2021,226,"11/7/2015","9/22/2014",2107,2518,21
"1348","8/14/2022","NJ",2022,226,"7/18/2018","7/17/2018",1488,1489,11
"1349","8/14/2022","NY",2022,226,"9/5/2019","8/14/2020",1074,730,12
"1350","8/14/2022","PA",2022,226,"11/7/2015","9/22/2014",2472,2883,18
"1351","8/15/2018","PA",2018,227,"11/7/2015","9/22/2014",1012,1423,2
"1352","8/15/2019","PA",2019,227,"11/7/2015","9/22/2014",1377,1788,11
"1353","8/15/2020","NJ",2020,228,"7/18/2018","7/17/2018",759,760,17
"1354","8/15/2020","PA",2020,228,"11/7/2015","9/22/2014",1743,2154,23
