,ObservedDate,County,State,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion,Count2
1764,5/30/2022,Blair,PA,2022,150,11/7/2017,9/22/2014,1665,2807,1
1765,5/30/2022,Chester,PA,2022,150,11/7/2017,9/22/2014,1665,2807,1
1766,5/30/2022,Dauphin,PA,2022,150,11/7/2017,9/22/2014,1665,2807,1
1770,5/30/2022,Luzerne,PA,2022,150,11/7/2017,9/22/2014,1665,2807,1
1798,5/31/2022,Chester,PA,2022,151,11/7/2017,9/22/2014,1666,2808,1
1799,5/31/2022,Dauphin,PA,2022,151,11/7/2017,9/22/2014,1666,2808,1
1802,5/31/2022,Philadelphia,PA,2022,151,11/7/2017,9/22/2014,1666,2808,2
1841,6/1/2022,Allegheny,PA,2022,152,11/7/2017,9/22/2014,1667,2809,1
2256,6/2/2022,Philadelphia,PA,2022,153,11/7/2017,9/22/2014,1668,2810,2
2670,6/3/2022,Allegheny,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
2673,6/3/2022,Chester,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
2674,6/3/2022,Dauphin,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
2678,6/3/2022,Lancaster,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
2679,6/3/2022,Luzerne,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
2686,6/3/2022,York,PA,2022,154,11/7/2017,9/22/2014,1669,2811,1
2683,6/3/2022,Philadelphia,PA,2022,154,11/7/2017,9/22/2014,1669,2811,2
2737,6/4/2022,Adams,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
2738,6/4/2022,Allegheny,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
2739,6/4/2022,Bucks,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
2742,6/4/2022,Dauphin,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
2746,6/4/2022,Lehigh,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
2747,6/4/2022,Montgomery,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
2753,6/4/2022,Schuylkill,PA,2022,155,11/7/2017,9/22/2014,1670,2812,1
2750,6/4/2022,Philadelphia,PA,2022,155,11/7/2017,9/22/2014,1670,2812,5
2780,6/5/2022,Montgomery,PA,2022,156,11/7/2017,9/22/2014,1671,2813,1
2783,6/5/2022,Philadelphia,PA,2022,156,11/7/2017,9/22/2014,1671,2813,1
2772,6/5/2022,Bucks,PA,2022,156,11/7/2017,9/22/2014,1671,2813,2
2804,6/6/2022,Dauphin,PA,2022,157,11/7/2017,9/22/2014,1672,2814,1
2812,6/6/2022,Schuylkill,PA,2022,157,11/7/2017,9/22/2014,1672,2814,1
2803,6/6/2022,Allegheny,PA,2022,157,11/7/2017,9/22/2014,1672,2814,2
2810,6/6/2022,Philadelphia,PA,2022,157,11/7/2017,9/22/2014,1672,2814,2
2829,6/7/2022,Allegheny,PA,2022,158,11/7/2017,9/22/2014,1673,2815,1
2830,6/7/2022,Berks,PA,2022,158,11/7/2017,9/22/2014,1673,2815,1
2832,6/7/2022,Chester,PA,2022,158,11/7/2017,9/22/2014,1673,2815,1
2836,6/7/2022,Lancaster,PA,2022,158,11/7/2017,9/22/2014,1673,2815,1
2838,6/7/2022,Montgomery,PA,2022,158,11/7/2017,9/22/2014,1673,2815,1
2842,6/7/2022,Philadelphia,PA,2022,158,11/7/2017,9/22/2014,1673,2815,1
2856,6/8/2022,Allegheny,PA,2022,159,11/7/2017,9/22/2014,1674,2816,1
2859,6/8/2022,Chester,PA,2022,159,11/7/2017,9/22/2014,1674,2816,1
2860,6/8/2022,Cumberland,PA,2022,159,11/7/2017,9/22/2014,1674,2816,1
2862,6/8/2022,Lackawanna,PA,2022,159,11/7/2017,9/22/2014,1674,2816,1
2868,6/8/2022,Northampton,PA,2022,159,11/7/2017,9/22/2014,1674,2816,1
2863,6/8/2022,Lancaster,PA,2022,159,11/7/2017,9/22/2014,1674,2816,2
2866,6/8/2022,Montgomery,PA,2022,159,11/7/2017,9/22/2014,1674,2816,2
2870,6/8/2022,Philadelphia,PA,2022,159,11/7/2017,9/22/2014,1674,2816,12
2892,6/9/2022,Allegheny,PA,2022,160,11/7/2017,9/22/2014,1675,2817,1
2894,6/9/2022,Dauphin,PA,2022,160,11/7/2017,9/22/2014,1675,2817,2
2905,6/9/2022,York,PA,2022,160,11/7/2017,9/22/2014,1675,2817,2
1871,6/10/2022,Dauphin,PA,2022,161,11/7/2017,9/22/2014,1676,2818,1
1868,6/10/2022,Allegheny,PA,2022,161,11/7/2017,9/22/2014,1676,2818,2
1878,6/10/2022,Philadelphia,PA,2022,161,11/7/2017,9/22/2014,1676,2818,2
1881,6/10/2022,York,PA,2022,161,11/7/2017,9/22/2014,1676,2818,3
1903,6/11/2022,Berks,PA,2022,162,11/7/2017,9/22/2014,1677,2819,1
1907,6/11/2022,Chester,PA,2022,162,11/7/2017,9/22/2014,1677,2819,1
1908,6/11/2022,Dauphin,PA,2022,162,11/7/2017,9/22/2014,1677,2819,1
1915,6/11/2022,Northampton,PA,2022,162,11/7/2017,9/22/2014,1677,2819,1
1917,6/11/2022,Philadelphia,PA,2022,162,11/7/2017,9/22/2014,1677,2819,1
1921,6/11/2022,York,PA,2022,162,11/7/2017,9/22/2014,1677,2819,1
1913,6/11/2022,Montgomery,PA,2022,162,11/7/2017,9/22/2014,1677,2819,2
1904,6/11/2022,Bucks,PA,2022,162,11/7/2017,9/22/2014,1677,2819,3
1901,6/11/2022,Allegheny,PA,2022,162,11/7/2017,9/22/2014,1677,2819,6
1945,6/12/2022,Adams,PA,2022,163,11/7/2017,9/22/2014,1678,2820,1
1949,6/12/2022,Berks,PA,2022,163,11/7/2017,9/22/2014,1678,2820,1
1951,6/12/2022,Cumberland,PA,2022,163,11/7/2017,9/22/2014,1678,2820,1
1952,6/12/2022,Dauphin,PA,2022,163,11/7/2017,9/22/2014,1678,2820,1
1953,6/12/2022,Delaware,PA,2022,163,11/7/2017,9/22/2014,1678,2820,1
1958,6/12/2022,Lebanon,PA,2022,163,11/7/2017,9/22/2014,1678,2820,1
1961,6/12/2022,Montgomery,PA,2022,163,11/7/2017,9/22/2014,1678,2820,1
1968,6/12/2022,York,PA,2022,163,11/7/2017,9/22/2014,1678,2820,1
1946,6/12/2022,Allegheny,PA,2022,163,11/7/2017,9/22/2014,1678,2820,3
1962,6/12/2022,Philadelphia,PA,2022,163,11/7/2017,9/22/2014,1678,2820,3
1992,6/13/2022,Chester,PA,2022,164,11/7/2017,9/22/2014,1679,2821,1
1993,6/13/2022,Cumberland,PA,2022,164,11/7/2017,9/22/2014,1679,2821,1
1998,6/13/2022,Luzerne,PA,2022,164,11/7/2017,9/22/2014,1679,2821,1
2001,6/13/2022,Montgomery,PA,2022,164,11/7/2017,9/22/2014,1679,2821,1
2007,6/13/2022,York,PA,2022,164,11/7/2017,9/22/2014,1679,2821,1
1989,6/13/2022,Allegheny,PA,2022,164,11/7/2017,9/22/2014,1679,2821,2
2004,6/13/2022,Philadelphia,PA,2022,164,11/7/2017,9/22/2014,1679,2821,3
2031,6/14/2022,Dauphin,PA,2022,165,11/7/2017,9/22/2014,1680,2822,1
2041,6/14/2022,Perry,PA,2022,165,11/7/2017,9/22/2014,1680,2822,1
2046,6/14/2022,York,PA,2022,165,11/7/2017,9/22/2014,1680,2822,1
2027,6/14/2022,Allegheny,PA,2022,165,11/7/2017,9/22/2014,1680,2822,3
2064,6/15/2022,Bucks,PA,2022,166,11/7/2017,9/22/2014,1681,2823,1
2066,6/15/2022,Dauphin,PA,2022,166,11/7/2017,9/22/2014,1681,2823,1
2078,6/15/2022,York,PA,2022,166,11/7/2017,9/22/2014,1681,2823,1
2073,6/15/2022,Philadelphia,PA,2022,166,11/7/2017,9/22/2014,1681,2823,2
2106,6/16/2022,Dauphin,PA,2022,167,11/7/2017,9/22/2014,1682,2824,1
2107,6/16/2022,Delaware,PA,2022,167,11/7/2017,9/22/2014,1682,2824,1
2110,6/16/2022,Lehigh,PA,2022,167,11/7/2017,9/22/2014,1682,2824,1
2113,6/16/2022,Northampton,PA,2022,167,11/7/2017,9/22/2014,1682,2824,1
2118,6/16/2022,York,PA,2022,167,11/7/2017,9/22/2014,1682,2824,1
2104,6/16/2022,Chester,PA,2022,167,11/7/2017,9/22/2014,1682,2824,2
2105,6/16/2022,Cumberland,PA,2022,167,11/7/2017,9/22/2014,1682,2824,2
2115,6/16/2022,Philadelphia,PA,2022,167,11/7/2017,9/22/2014,1682,2824,3
2136,6/17/2022,Bucks,PA,2022,168,11/7/2017,9/22/2014,1683,2825,1
2137,6/17/2022,Chester,PA,2022,168,11/7/2017,9/22/2014,1683,2825,1
2144,6/17/2022,Montgomery,PA,2022,168,11/7/2017,9/22/2014,1683,2825,1
2146,6/17/2022,Philadelphia,PA,2022,168,11/7/2017,9/22/2014,1683,2825,2
2134,6/17/2022,Allegheny,PA,2022,168,11/7/2017,9/22/2014,1683,2825,3
2172,6/18/2022,Delaware,PA,2022,169,11/7/2017,9/22/2014,1684,2826,1
2177,6/18/2022,Lancaster,PA,2022,169,11/7/2017,9/22/2014,1684,2826,1
2166,6/18/2022,Allegheny,PA,2022,169,11/7/2017,9/22/2014,1684,2826,2
2179,6/18/2022,Montgomery,PA,2022,169,11/7/2017,9/22/2014,1684,2826,9
2201,6/19/2022,Beaver,PA,2022,170,11/7/2017,9/22/2014,1685,2827,1
2203,6/19/2022,Berks,PA,2022,170,11/7/2017,9/22/2014,1685,2827,1
2204,6/19/2022,Bucks,PA,2022,170,11/7/2017,9/22/2014,1685,2827,1
2206,6/19/2022,Chester,PA,2022,170,11/7/2017,9/22/2014,1685,2827,1
2207,6/19/2022,Dauphin,PA,2022,170,11/7/2017,9/22/2014,1685,2827,1
2208,6/19/2022,Delaware,PA,2022,170,11/7/2017,9/22/2014,1685,2827,1
2212,6/19/2022,Huntingdon,PA,2022,170,11/7/2017,9/22/2014,1685,2827,1
2214,6/19/2022,Lancaster,PA,2022,170,11/7/2017,9/22/2014,1685,2827,1
2218,6/19/2022,Montgomery,PA,2022,170,11/7/2017,9/22/2014,1685,2827,1
2228,6/19/2022,York,PA,2022,170,11/7/2017,9/22/2014,1685,2827,1
2200,6/19/2022,Allegheny,PA,2022,170,11/7/2017,9/22/2014,1685,2827,2
2222,6/19/2022,Philadelphia,PA,2022,170,11/7/2017,9/22/2014,1685,2827,3
2285,6/20/2022,Berks,PA,2022,171,11/7/2017,9/22/2014,1686,2828,1
2286,6/20/2022,Bucks,PA,2022,171,11/7/2017,9/22/2014,1686,2828,1
2288,6/20/2022,Dauphin,PA,2022,171,11/7/2017,9/22/2014,1686,2828,1
2292,6/20/2022,Lancaster,PA,2022,171,11/7/2017,9/22/2014,1686,2828,1
2296,6/20/2022,Northampton,PA,2022,171,11/7/2017,9/22/2014,1686,2828,1
2283,6/20/2022,Allegheny,PA,2022,171,11/7/2017,9/22/2014,1686,2828,3
2299,6/20/2022,Philadelphia,PA,2022,171,11/7/2017,9/22/2014,1686,2828,3
2323,6/21/2022,Bucks,PA,2022,172,11/7/2017,9/22/2014,1687,2829,1
2324,6/21/2022,Cumberland,PA,2022,172,11/7/2017,9/22/2014,1687,2829,1
2325,6/21/2022,Dauphin,PA,2022,172,11/7/2017,9/22/2014,1687,2829,1
2322,6/21/2022,Allegheny,PA,2022,172,11/7/2017,9/22/2014,1687,2829,2
2331,6/21/2022,Philadelphia,PA,2022,172,11/7/2017,9/22/2014,1687,2829,6
2352,6/22/2022,Bucks,PA,2022,173,11/7/2017,9/22/2014,1688,2830,1
2353,6/22/2022,Carbon,PA,2022,173,11/7/2017,9/22/2014,1688,2830,1
2354,6/22/2022,Cumberland,PA,2022,173,11/7/2017,9/22/2014,1688,2830,1
2359,6/22/2022,Lancaster,PA,2022,173,11/7/2017,9/22/2014,1688,2830,1
2360,6/22/2022,Montgomery,PA,2022,173,11/7/2017,9/22/2014,1688,2830,1
2350,6/22/2022,Allegheny,PA,2022,173,11/7/2017,9/22/2014,1688,2830,2
2355,6/22/2022,Delaware,PA,2022,173,11/7/2017,9/22/2014,1688,2830,2
2363,6/22/2022,York,PA,2022,173,11/7/2017,9/22/2014,1688,2830,2
2361,6/22/2022,Philadelphia,PA,2022,173,11/7/2017,9/22/2014,1688,2830,3
2390,6/23/2022,Cumberland,PA,2022,174,11/7/2017,9/22/2014,1689,2831,1
2394,6/23/2022,Lancaster,PA,2022,174,11/7/2017,9/22/2014,1689,2831,1
2391,6/23/2022,Delaware,PA,2022,174,11/7/2017,9/22/2014,1689,2831,2
2425,6/24/2022,Berks,PA,2022,175,11/7/2017,9/22/2014,1690,2832,1
2429,6/24/2022,Chester,PA,2022,175,11/7/2017,9/22/2014,1690,2832,1
2430,6/24/2022,Dauphin,PA,2022,175,11/7/2017,9/22/2014,1690,2832,1
2431,6/24/2022,Delaware,PA,2022,175,11/7/2017,9/22/2014,1690,2832,1
2434,6/24/2022,Luzerne,PA,2022,175,11/7/2017,9/22/2014,1690,2832,1
2423,6/24/2022,Allegheny,PA,2022,175,11/7/2017,9/22/2014,1690,2832,2
2437,6/24/2022,Philadelphia,PA,2022,175,11/7/2017,9/22/2014,1690,2832,2
2463,6/25/2022,Allegheny,PA,2022,176,11/7/2017,9/22/2014,1691,2833,1
2468,6/25/2022,Cumberland,PA,2022,176,11/7/2017,9/22/2014,1691,2833,1
2469,6/25/2022,Dauphin,PA,2022,176,11/7/2017,9/22/2014,1691,2833,1
2474,6/25/2022,Lehigh,PA,2022,176,11/7/2017,9/22/2014,1691,2833,1
2475,6/25/2022,Lycoming,PA,2022,176,11/7/2017,9/22/2014,1691,2833,1
2479,6/25/2022,Montgomery,PA,2022,176,11/7/2017,9/22/2014,1691,2833,1
2483,6/25/2022,Philadelphia,PA,2022,176,11/7/2017,9/22/2014,1691,2833,1
2467,6/25/2022,Chester,PA,2022,176,11/7/2017,9/22/2014,1691,2833,2
2473,6/25/2022,Lancaster,PA,2022,176,11/7/2017,9/22/2014,1691,2833,2
2511,6/26/2022,Allegheny,PA,2022,177,11/7/2017,9/22/2014,1692,2834,1
2522,6/26/2022,Northampton,PA,2022,177,11/7/2017,9/22/2014,1692,2834,1
2529,6/26/2022,York,PA,2022,177,11/7/2017,9/22/2014,1692,2834,1
2510,6/26/2022,Adams,PA,2022,177,11/7/2017,9/22/2014,1692,2834,2
2514,6/26/2022,Chester,PA,2022,177,11/7/2017,9/22/2014,1692,2834,2
2515,6/26/2022,Dauphin,PA,2022,177,11/7/2017,9/22/2014,1692,2834,2
2518,6/26/2022,Lancaster,PA,2022,177,11/7/2017,9/22/2014,1692,2834,2
2525,6/26/2022,Pike,PA,2022,177,11/7/2017,9/22/2014,1692,2834,2
2524,6/26/2022,Philadelphia,PA,2022,177,11/7/2017,9/22/2014,1692,2834,4
2556,6/27/2022,Chester,PA,2022,178,11/7/2017,9/22/2014,1693,2835,1
2558,6/27/2022,Huntingdon,PA,2022,178,11/7/2017,9/22/2014,1693,2835,1
2561,6/27/2022,Montgomery,PA,2022,178,11/7/2017,9/22/2014,1693,2835,1
2565,6/27/2022,Philadelphia,PA,2022,178,11/7/2017,9/22/2014,1693,2835,4
2590,6/28/2022,Berks,PA,2022,179,11/7/2017,9/22/2014,1694,2836,1
2592,6/28/2022,Cumberland,PA,2022,179,11/7/2017,9/22/2014,1694,2836,1
2594,6/28/2022,Delaware,PA,2022,179,11/7/2017,9/22/2014,1694,2836,1
2599,6/28/2022,Huntingdon,PA,2022,179,11/7/2017,9/22/2014,1694,2836,1
2593,6/28/2022,Dauphin,PA,2022,179,11/7/2017,9/22/2014,1694,2836,2
2605,6/28/2022,Philadelphia,PA,2022,179,11/7/2017,9/22/2014,1694,2836,9
2629,6/29/2022,Berks,PA,2022,180,11/7/2017,9/22/2014,1695,2837,1
2632,6/29/2022,Chester,PA,2022,180,11/7/2017,9/22/2014,1695,2837,1
2635,6/29/2022,Dauphin,PA,2022,180,11/7/2017,9/22/2014,1695,2837,1
2639,6/29/2022,Lackawanna,PA,2022,180,11/7/2017,9/22/2014,1695,2837,1
2640,6/29/2022,Luzerne,PA,2022,180,11/7/2017,9/22/2014,1695,2837,1
2643,6/29/2022,Northampton,PA,2022,180,11/7/2017,9/22/2014,1695,2837,1
2647,6/29/2022,Philadelphia,PA,2022,180,11/7/2017,9/22/2014,1695,2837,1
2652,6/29/2022,York,PA,2022,180,11/7/2017,9/22/2014,1695,2837,1
2628,6/29/2022,Allegheny,PA,2022,180,11/7/2017,9/22/2014,1695,2837,3
2633,6/29/2022,Cumberland,PA,2022,180,11/7/2017,9/22/2014,1695,2837,3
2705,6/30/2022,Adams,PA,2022,181,11/7/2017,9/22/2014,1696,2838,1
2706,6/30/2022,Bucks,PA,2022,181,11/7/2017,9/22/2014,1696,2838,1
2711,6/30/2022,Lehigh,PA,2022,181,11/7/2017,9/22/2014,1696,2838,1
2717,6/30/2022,York,PA,2022,181,11/7/2017,9/22/2014,1696,2838,1
2708,6/30/2022,Chester,PA,2022,181,11/7/2017,9/22/2014,1696,2838,2
2715,6/30/2022,Philadelphia,PA,2022,181,11/7/2017,9/22/2014,1696,2838,4
2923,7/1/2022,Allegheny,PA,2022,182,11/7/2017,9/22/2014,1697,2839,1
2924,7/1/2022,Blair,PA,2022,182,11/7/2017,9/22/2014,1697,2839,1
2928,7/1/2022,Cumberland,PA,2022,182,11/7/2017,9/22/2014,1697,2839,1
2929,7/1/2022,Dauphin,PA,2022,182,11/7/2017,9/22/2014,1697,2839,1
2933,7/1/2022,Lancaster,PA,2022,182,11/7/2017,9/22/2014,1697,2839,1
2934,7/1/2022,Luzerne,PA,2022,182,11/7/2017,9/22/2014,1697,2839,2
2939,7/1/2022,Philadelphia,PA,2022,182,11/7/2017,9/22/2014,1697,2839,3
3472,7/2/2022,Chester,PA,2022,183,11/7/2017,9/22/2014,1698,2840,1
3473,7/2/2022,Cumberland,PA,2022,183,11/7/2017,9/22/2014,1698,2840,1
3474,7/2/2022,Dauphin,PA,2022,183,11/7/2017,9/22/2014,1698,2840,1
3482,7/2/2022,Montgomery,PA,2022,183,11/7/2017,9/22/2014,1698,2840,1
3486,7/2/2022,Philadelphia,PA,2022,183,11/7/2017,9/22/2014,1698,2840,1
3478,7/2/2022,Lancaster,PA,2022,183,11/7/2017,9/22/2014,1698,2840,3
3469,7/2/2022,Allegheny,PA,2022,183,11/7/2017,9/22/2014,1698,2840,4
4037,7/3/2022,Bucks,PA,2022,184,11/7/2017,9/22/2014,1699,2841,1
4039,7/3/2022,Dauphin,PA,2022,184,11/7/2017,9/22/2014,1699,2841,1
4043,7/3/2022,Juniata,PA,2022,184,11/7/2017,9/22/2014,1699,2841,1
4045,7/3/2022,Lancaster,PA,2022,184,11/7/2017,9/22/2014,1699,2841,1
4046,7/3/2022,Luzerne,PA,2022,184,11/7/2017,9/22/2014,1699,2841,1
4052,7/3/2022,Northumberland,PA,2022,184,11/7/2017,9/22/2014,1699,2841,1
4060,7/3/2022,York,PA,2022,184,11/7/2017,9/22/2014,1699,2841,1
4038,7/3/2022,Cumberland,PA,2022,184,11/7/2017,9/22/2014,1699,2841,2
4051,7/3/2022,Northampton,PA,2022,184,11/7/2017,9/22/2014,1699,2841,2
4054,7/3/2022,Philadelphia,PA,2022,184,11/7/2017,9/22/2014,1699,2841,2
4035,7/3/2022,Allegheny,PA,2022,184,11/7/2017,9/22/2014,1699,2841,3
4214,7/4/2022,Cumberland,PA,2022,185,11/7/2017,9/22/2014,1700,2842,1
4215,7/4/2022,Dauphin,PA,2022,185,11/7/2017,9/22/2014,1700,2842,1
4216,7/4/2022,Delaware,PA,2022,185,11/7/2017,9/22/2014,1700,2842,1
4220,7/4/2022,Lancaster,PA,2022,185,11/7/2017,9/22/2014,1700,2842,1
4221,7/4/2022,Luzerne,PA,2022,185,11/7/2017,9/22/2014,1700,2842,1
4227,7/4/2022,Philadelphia,PA,2022,185,11/7/2017,9/22/2014,1700,2842,1
4231,7/4/2022,York,PA,2022,185,11/7/2017,9/22/2014,1700,2842,1
4209,7/4/2022,Allegheny,PA,2022,185,11/7/2017,9/22/2014,1700,2842,5
4267,7/5/2022,Chester,PA,2022,186,11/7/2017,9/22/2014,1701,2843,1
4270,7/5/2022,Delaware,PA,2022,186,11/7/2017,9/22/2014,1701,2843,1
4274,7/5/2022,Lehigh,PA,2022,186,11/7/2017,9/22/2014,1701,2843,1
4264,7/5/2022,Allegheny,PA,2022,186,11/7/2017,9/22/2014,1701,2843,2
4269,7/5/2022,Dauphin,PA,2022,186,11/7/2017,9/22/2014,1701,2843,3
4281,7/5/2022,York,PA,2022,186,11/7/2017,9/22/2014,1701,2843,3
4309,7/6/2022,Berks,PA,2022,187,11/7/2017,9/22/2014,1702,2844,1
4310,7/6/2022,Blair,PA,2022,187,11/7/2017,9/22/2014,1702,2844,1
4313,7/6/2022,Cumberland,PA,2022,187,11/7/2017,9/22/2014,1702,2844,1
4314,7/6/2022,Dauphin,PA,2022,187,11/7/2017,9/22/2014,1702,2844,1
4324,7/6/2022,Montgomery,PA,2022,187,11/7/2017,9/22/2014,1702,2844,1
4327,7/6/2022,Philadelphia,PA,2022,187,11/7/2017,9/22/2014,1702,2844,1
4332,7/6/2022,Westmoreland,PA,2022,187,11/7/2017,9/22/2014,1702,2844,1
4315,7/6/2022,Delaware,PA,2022,187,11/7/2017,9/22/2014,1702,2844,2
4307,7/6/2022,Allegheny,PA,2022,187,11/7/2017,9/22/2014,1702,2844,4
4330,7/6/2022,Schuylkill,PA,2022,187,11/7/2017,9/22/2014,1702,2844,4
4333,7/6/2022,York,PA,2022,187,11/7/2017,9/22/2014,1702,2844,4
4358,7/7/2022,Beaver,PA,2022,188,11/7/2017,9/22/2014,1703,2845,1
4360,7/7/2022,Bucks,PA,2022,188,11/7/2017,9/22/2014,1703,2845,1
4361,7/7/2022,Cumberland,PA,2022,188,11/7/2017,9/22/2014,1703,2845,1
4363,7/7/2022,Delaware,PA,2022,188,11/7/2017,9/22/2014,1703,2845,1
4366,7/7/2022,Juniata,PA,2022,188,11/7/2017,9/22/2014,1703,2845,1
4372,7/7/2022,Northampton,PA,2022,188,11/7/2017,9/22/2014,1703,2845,1
4370,7/7/2022,Montgomery,PA,2022,188,11/7/2017,9/22/2014,1703,2845,2
4362,7/7/2022,Dauphin,PA,2022,188,11/7/2017,9/22/2014,1703,2845,3
4357,7/7/2022,Allegheny,PA,2022,188,11/7/2017,9/22/2014,1703,2845,5
4409,7/8/2022,Chester,PA,2022,189,11/7/2017,9/22/2014,1704,2846,1
4410,7/8/2022,Dauphin,PA,2022,189,11/7/2017,9/22/2014,1704,2846,1
4416,7/8/2022,Lancaster,PA,2022,189,11/7/2017,9/22/2014,1704,2846,1
4419,7/8/2022,Monroe,PA,2022,189,11/7/2017,9/22/2014,1704,2846,1
4420,7/8/2022,Montgomery,PA,2022,189,11/7/2017,9/22/2014,1704,2846,1
4430,7/8/2022,York,PA,2022,189,11/7/2017,9/22/2014,1704,2846,1
4407,7/8/2022,Allegheny,PA,2022,189,11/7/2017,9/22/2014,1704,2846,2
4411,7/8/2022,Delaware,PA,2022,189,11/7/2017,9/22/2014,1704,2846,2
4425,7/8/2022,Philadelphia,PA,2022,189,11/7/2017,9/22/2014,1704,2846,3
4456,7/9/2022,Adams,PA,2022,190,11/7/2017,9/22/2014,1705,2847,1
4460,7/9/2022,Delaware,PA,2022,190,11/7/2017,9/22/2014,1705,2847,1
4466,7/9/2022,Lancaster,PA,2022,190,11/7/2017,9/22/2014,1705,2847,1
4473,7/9/2022,Perry,PA,2022,190,11/7/2017,9/22/2014,1705,2847,1
4477,7/9/2022,Schuylkill,PA,2022,190,11/7/2017,9/22/2014,1705,2847,1
4459,7/9/2022,Dauphin,PA,2022,190,11/7/2017,9/22/2014,1705,2847,2
4469,7/9/2022,Montgomery,PA,2022,190,11/7/2017,9/22/2014,1705,2847,2
4464,7/9/2022,Huntingdon,PA,2022,190,11/7/2017,9/22/2014,1705,2847,3
4474,7/9/2022,Philadelphia,PA,2022,190,11/7/2017,9/22/2014,1705,2847,3
4457,7/9/2022,Allegheny,PA,2022,190,11/7/2017,9/22/2014,1705,2847,6
2970,7/10/2022,Adams,PA,2022,191,11/7/2017,9/22/2014,1706,2848,1
2974,7/10/2022,Bucks,PA,2022,191,11/7/2017,9/22/2014,1706,2848,1
2981,7/10/2022,Lancaster,PA,2022,191,11/7/2017,9/22/2014,1706,2848,1
2994,7/10/2022,York,PA,2022,191,11/7/2017,9/22/2014,1706,2848,1
2976,7/10/2022,Chester,PA,2022,191,11/7/2017,9/22/2014,1706,2848,2
2971,7/10/2022,Allegheny,PA,2022,191,11/7/2017,9/22/2014,1706,2848,5
2985,7/10/2022,Montgomery,PA,2022,191,11/7/2017,9/22/2014,1706,2848,5
2989,7/10/2022,Philadelphia,PA,2022,191,11/7/2017,9/22/2014,1706,2848,7
3034,7/11/2022,Lancaster,PA,2022,192,11/7/2017,9/22/2014,1707,2849,1
3040,7/11/2022,Perry,PA,2022,192,11/7/2017,9/22/2014,1707,2849,1
3041,7/11/2022,Philadelphia,PA,2022,192,11/7/2017,9/22/2014,1707,2849,1
3029,7/11/2022,Blair,PA,2022,192,11/7/2017,9/22/2014,1707,2849,2
3030,7/11/2022,Delaware,PA,2022,192,11/7/2017,9/22/2014,1707,2849,2
3037,7/11/2022,Montgomery,PA,2022,192,11/7/2017,9/22/2014,1707,2849,2
3044,7/11/2022,York,PA,2022,192,11/7/2017,9/22/2014,1707,2849,2
3027,7/11/2022,Allegheny,PA,2022,192,11/7/2017,9/22/2014,1707,2849,5
3069,7/12/2022,Chester,PA,2022,193,11/7/2017,9/22/2014,1708,2850,1
3070,7/12/2022,Columbia,PA,2022,193,11/7/2017,9/22/2014,1708,2850,1
3071,7/12/2022,Dauphin,PA,2022,193,11/7/2017,9/22/2014,1708,2850,1
3073,7/12/2022,Franklin,PA,2022,193,11/7/2017,9/22/2014,1708,2850,1
3087,7/12/2022,York,PA,2022,193,11/7/2017,9/22/2014,1708,2850,1
3082,7/12/2022,Philadelphia,PA,2022,193,11/7/2017,9/22/2014,1708,2850,6
3068,7/12/2022,Allegheny,PA,2022,193,11/7/2017,9/22/2014,1708,2850,7
3118,7/13/2022,Berks,PA,2022,194,11/7/2017,9/22/2014,1709,2851,1
3123,7/13/2022,Chester,PA,2022,194,11/7/2017,9/22/2014,1709,2851,1
3125,7/13/2022,Dauphin,PA,2022,194,11/7/2017,9/22/2014,1709,2851,1
3117,7/13/2022,Beaver,PA,2022,194,11/7/2017,9/22/2014,1709,2851,2
3126,7/13/2022,Delaware,PA,2022,194,11/7/2017,9/22/2014,1709,2851,2
3130,7/13/2022,Montgomery,PA,2022,194,11/7/2017,9/22/2014,1709,2851,2
3116,7/13/2022,Allegheny,PA,2022,194,11/7/2017,9/22/2014,1709,2851,3
3120,7/13/2022,Bucks,PA,2022,194,11/7/2017,9/22/2014,1709,2851,3
3136,7/13/2022,Schuylkill,PA,2022,194,11/7/2017,9/22/2014,1709,2851,3
3138,7/13/2022,York,PA,2022,194,11/7/2017,9/22/2014,1709,2851,4
3164,7/14/2022,Bucks,PA,2022,195,11/7/2017,9/22/2014,1710,2852,1
3166,7/14/2022,Dauphin,PA,2022,195,11/7/2017,9/22/2014,1710,2852,1
3170,7/14/2022,Juniata,PA,2022,195,11/7/2017,9/22/2014,1710,2852,1
3172,7/14/2022,Lancaster,PA,2022,195,11/7/2017,9/22/2014,1710,2852,1
3177,7/14/2022,Philadelphia,PA,2022,195,11/7/2017,9/22/2014,1710,2852,2
3180,7/14/2022,Schuylkill,PA,2022,195,11/7/2017,9/22/2014,1710,2852,2
