ObservedDate,County,State,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion,Count2
7/20/2021,Mercer,NJ,2021,201,7/18/2021,7/17/2018,2,1099,1
7/20/2021,Middlesex,NJ,2021,201,7/18/2021,7/17/2018,2,1099,1
7/20/2021,Hudson,NJ,2021,201,7/18/2021,7/17/2018,2,1099,2
7/20/2021,Somerset,NJ,2021,201,7/18/2021,7/17/2018,2,1099,10
7/21/2021,Camden,NJ,2021,202,7/18/2021,7/17/2018,3,1100,1
7/21/2021,Essex,NJ,2021,202,7/18/2021,7/17/2018,3,1100,1
7/21/2021,Hudson,NJ,2021,202,7/18/2021,7/17/2018,3,1100,1
7/21/2021,Warren,NJ,2021,202,7/18/2021,7/17/2018,3,1100,1
7/21/2021,Burlington,NJ,2021,202,7/18/2021,7/17/2018,3,1100,2
7/21/2021,Mercer,NJ,2021,202,7/18/2021,7/17/2018,3,1100,2
7/21/2021,Somerset,NJ,2021,202,7/18/2021,7/17/2018,3,1100,2
7/21/2021,Hunterdon,NJ,2021,202,7/18/2021,7/17/2018,3,1100,3
7/22/2021,Middlesex,NJ,2021,203,7/18/2021,7/17/2018,4,1101,1
7/22/2021,Morris,NJ,2021,203,7/18/2021,7/17/2018,4,1101,1
7/22/2021,Mercer,NJ,2021,203,7/18/2021,7/17/2018,4,1101,2
7/22/2021,Union,NJ,2021,203,7/18/2021,7/17/2018,4,1101,2
7/22/2021,Somerset,NJ,2021,203,7/18/2021,7/17/2018,4,1101,3
7/23/2021,Gloucester,NJ,2021,204,7/18/2021,7/17/2018,5,1102,1
7/23/2021,Mercer,NJ,2021,204,7/18/2021,7/17/2018,5,1102,1
7/23/2021,Morris,NJ,2021,204,7/18/2021,7/17/2018,5,1102,1
7/23/2021,Union,NJ,2021,204,7/18/2021,7/17/2018,5,1102,1
7/23/2021,Middlesex,NJ,2021,204,7/18/2021,7/17/2018,5,1102,2
7/23/2021,Burlington,NJ,2021,204,7/18/2021,7/17/2018,5,1102,3
7/23/2021,Somerset,NJ,2021,204,7/18/2021,7/17/2018,5,1102,3
7/24/2021,Gloucester,NJ,2021,205,7/18/2021,7/17/2018,6,1103,1
7/24/2021,Monmouth,NJ,2021,205,7/18/2021,7/17/2018,6,1103,1
7/24/2021,Salem,NJ,2021,205,7/18/2021,7/17/2018,6,1103,1
7/24/2021,Camden,NJ,2021,205,7/18/2021,7/17/2018,6,1103,2
7/24/2021,Mercer,NJ,2021,205,7/18/2021,7/17/2018,6,1103,2
7/24/2021,Middlesex,NJ,2021,205,7/18/2021,7/17/2018,6,1103,2
7/24/2021,Hunterdon,NJ,2021,205,7/18/2021,7/17/2018,6,1103,4
7/24/2021,Somerset,NJ,2021,205,7/18/2021,7/17/2018,6,1103,4
7/25/2021,Essex,NJ,2021,206,7/18/2021,7/17/2018,7,1104,1
7/25/2021,Mercer,NJ,2021,206,7/18/2021,7/17/2018,7,1104,1
7/25/2021,Gloucester,NJ,2021,206,7/18/2021,7/17/2018,7,1104,2
7/25/2021,Somerset,NJ,2021,206,7/18/2021,7/17/2018,7,1104,2
7/25/2021,Burlington,NJ,2021,206,7/18/2021,7/17/2018,7,1104,3
7/25/2021,Warren,NJ,2021,206,7/18/2021,7/17/2018,7,1104,3
7/26/2021,Burlington,NJ,2021,207,7/18/2021,7/17/2018,8,1105,1
7/26/2021,Gloucester,NJ,2021,207,7/18/2021,7/17/2018,8,1105,1
7/26/2021,Mercer,NJ,2021,207,7/18/2021,7/17/2018,8,1105,1
7/26/2021,Morris,NJ,2021,207,7/18/2021,7/17/2018,8,1105,1
7/26/2021,Union,NJ,2021,207,7/18/2021,7/17/2018,8,1105,1
7/26/2021,Somerset,NJ,2021,207,7/18/2021,7/17/2018,8,1105,2
7/26/2021,Middlesex,NJ,2021,207,7/18/2021,7/17/2018,8,1105,3
7/27/2021,Essex,NJ,2021,208,7/18/2021,7/17/2018,9,1106,1
7/27/2021,Ocean,NJ,2021,208,7/18/2021,7/17/2018,9,1106,1
7/27/2021,Hunterdon,NJ,2021,208,7/18/2021,7/17/2018,9,1106,2
7/27/2021,Mercer,NJ,2021,208,7/18/2021,7/17/2018,9,1106,2
7/27/2021,Somerset,NJ,2021,208,7/18/2021,7/17/2018,9,1106,2
7/27/2021,Middlesex,NJ,2021,208,7/18/2021,7/17/2018,9,1106,4
7/28/2021,Burlington,NJ,2021,209,7/18/2021,7/17/2018,10,1107,1
7/28/2021,Essex,NJ,2021,209,7/18/2021,7/17/2018,10,1107,1
7/28/2021,Hudson,NJ,2021,209,7/18/2021,7/17/2018,10,1107,1
7/28/2021,Union,NJ,2021,209,7/18/2021,7/17/2018,10,1107,1
7/28/2021,Somerset,NJ,2021,209,7/18/2021,7/17/2018,10,1107,5
7/28/2021,Middlesex,NJ,2021,209,7/18/2021,7/17/2018,10,1107,15
7/29/2021,Cumberland,NJ,2021,210,7/18/2021,7/17/2018,11,1108,1
7/29/2021,Hudson,NJ,2021,210,7/18/2021,7/17/2018,11,1108,1
7/29/2021,Middlesex,NJ,2021,210,7/18/2021,7/17/2018,11,1108,1
7/29/2021,Salem,NJ,2021,210,7/18/2021,7/17/2018,11,1108,1
7/29/2021,Somerset,NJ,2021,210,7/18/2021,7/17/2018,11,1108,1
7/29/2021,Mercer,NJ,2021,210,7/18/2021,7/17/2018,11,1108,2
7/30/2021,Bergen,NJ,2021,211,7/18/2021,7/17/2018,12,1109,1
7/30/2021,Essex,NJ,2021,211,7/18/2021,7/17/2018,12,1109,1
7/30/2021,Hudson,NJ,2021,211,7/18/2021,7/17/2018,12,1109,1
7/30/2021,Ocean,NJ,2021,211,7/18/2021,7/17/2018,12,1109,1
7/30/2021,Mercer,NJ,2021,211,7/18/2021,7/17/2018,12,1109,2
7/30/2021,Middlesex,NJ,2021,211,7/18/2021,7/17/2018,12,1109,2
7/30/2021,Union,NJ,2021,211,7/18/2021,7/17/2018,12,1109,2
7/30/2021,Somerset,NJ,2021,211,7/18/2021,7/17/2018,12,1109,5
7/31/2021,Camden,NJ,2021,212,7/18/2021,7/17/2018,13,1110,1
7/31/2021,Gloucester,NJ,2021,212,7/18/2021,7/17/2018,13,1110,1
7/31/2021,Somerset,NJ,2021,212,7/18/2021,7/17/2018,13,1110,1
7/31/2021,Sussex,NJ,2021,212,7/18/2021,7/17/2018,13,1110,1
7/31/2021,Union,NJ,2021,212,7/18/2021,7/17/2018,13,1110,1
7/31/2021,Morris,NJ,2021,212,7/18/2021,7/17/2018,13,1110,3
7/31/2021,Mercer,NJ,2021,212,7/18/2021,7/17/2018,13,1110,4
7/31/2021,Middlesex,NJ,2021,212,7/18/2021,7/17/2018,13,1110,6
8/1/2021,Camden,NJ,2021,213,7/18/2021,7/17/2018,14,1111,1
8/1/2021,Hunterdon,NJ,2021,213,7/18/2021,7/17/2018,14,1111,1
8/1/2021,Mercer,NJ,2021,213,7/18/2021,7/17/2018,14,1111,1
8/1/2021,Somerset,NJ,2021,213,7/18/2021,7/17/2018,14,1111,1
8/1/2021,Union,NJ,2021,213,7/18/2021,7/17/2018,14,1111,1
8/1/2021,Middlesex,NJ,2021,213,7/18/2021,7/17/2018,14,1111,5
8/2/2021,Bergen,NJ,2021,214,7/18/2021,7/17/2018,15,1112,1
8/2/2021,Union,NJ,2021,214,7/18/2021,7/17/2018,15,1112,1
8/2/2021,Mercer,NJ,2021,214,7/18/2021,7/17/2018,15,1112,2
8/2/2021,Middlesex,NJ,2021,214,7/18/2021,7/17/2018,15,1112,2
8/2/2021,Monmouth,NJ,2021,214,7/18/2021,7/17/2018,15,1112,2
8/2/2021,Salem,NJ,2021,214,7/18/2021,7/17/2018,15,1112,2
8/2/2021,Somerset,NJ,2021,214,7/18/2021,7/17/2018,15,1112,2
8/2/2021,Burlington,NJ,2021,214,7/18/2021,7/17/2018,15,1112,3
8/2/2021,Morris,NJ,2021,214,7/18/2021,7/17/2018,15,1112,6
8/3/2021,Bergen,NJ,2021,215,7/18/2021,7/17/2018,16,1113,1
8/3/2021,Camden,NJ,2021,215,7/18/2021,7/17/2018,16,1113,1
8/3/2021,Monmouth,NJ,2021,215,7/18/2021,7/17/2018,16,1113,1
8/3/2021,Warren,NJ,2021,215,7/18/2021,7/17/2018,16,1113,1
8/3/2021,Burlington,NJ,2021,215,7/18/2021,7/17/2018,16,1113,2
8/3/2021,Morris,NJ,2021,215,7/18/2021,7/17/2018,16,1113,2
8/3/2021,Union,NJ,2021,215,7/18/2021,7/17/2018,16,1113,2
8/3/2021,Mercer,NJ,2021,215,7/18/2021,7/17/2018,16,1113,3
8/3/2021,Middlesex,NJ,2021,215,7/18/2021,7/17/2018,16,1113,6
8/3/2021,Somerset,NJ,2021,215,7/18/2021,7/17/2018,16,1113,7
8/4/2021,Camden,NJ,2021,216,7/18/2021,7/17/2018,17,1114,1
8/4/2021,Essex,NJ,2021,216,7/18/2021,7/17/2018,17,1114,1
8/4/2021,Monmouth,NJ,2021,216,7/18/2021,7/17/2018,17,1114,1
8/4/2021,Union,NJ,2021,216,7/18/2021,7/17/2018,17,1114,1
8/4/2021,Burlington,NJ,2021,216,7/18/2021,7/17/2018,17,1114,2
8/4/2021,Mercer,NJ,2021,216,7/18/2021,7/17/2018,17,1114,2
8/4/2021,Somerset,NJ,2021,216,7/18/2021,7/17/2018,17,1114,2
8/4/2021,Middlesex,NJ,2021,216,7/18/2021,7/17/2018,17,1114,6
8/5/2021,Burlington,NJ,2021,217,7/18/2021,7/17/2018,18,1115,1
8/5/2021,Hudson,NJ,2021,217,7/18/2021,7/17/2018,18,1115,1
8/5/2021,Middlesex,NJ,2021,217,7/18/2021,7/17/2018,18,1115,1
8/5/2021,Monmouth,NJ,2021,217,7/18/2021,7/17/2018,18,1115,1
8/5/2021,Essex,NJ,2021,217,7/18/2021,7/17/2018,18,1115,2
8/5/2021,Gloucester,NJ,2021,217,7/18/2021,7/17/2018,18,1115,2
8/5/2021,Morris,NJ,2021,217,7/18/2021,7/17/2018,18,1115,2
8/5/2021,Union,NJ,2021,217,7/18/2021,7/17/2018,18,1115,2
8/5/2021,Somerset,NJ,2021,217,7/18/2021,7/17/2018,18,1115,10
8/6/2021,Burlington,NJ,2021,218,7/18/2021,7/17/2018,19,1116,1
8/6/2021,Hudson,NJ,2021,218,7/18/2021,7/17/2018,19,1116,1
8/6/2021,Hunterdon,NJ,2021,218,7/18/2021,7/17/2018,19,1116,2
8/6/2021,Union,NJ,2021,218,7/18/2021,7/17/2018,19,1116,2
8/6/2021,Camden,NJ,2021,218,7/18/2021,7/17/2018,19,1116,3
8/6/2021,Essex,NJ,2021,218,7/18/2021,7/17/2018,19,1116,3
8/6/2021,Somerset,NJ,2021,218,7/18/2021,7/17/2018,19,1116,5
8/6/2021,Middlesex,NJ,2021,218,7/18/2021,7/17/2018,19,1116,6
8/6/2021,Mercer,NJ,2021,218,7/18/2021,7/17/2018,19,1116,10
8/7/2021,Gloucester,NJ,2021,219,7/18/2021,7/17/2018,20,1117,1
8/7/2021,Passaic,NJ,2021,219,7/18/2021,7/17/2018,20,1117,1
8/7/2021,Salem,NJ,2021,219,7/18/2021,7/17/2018,20,1117,1
8/7/2021,Burlington,NJ,2021,219,7/18/2021,7/17/2018,20,1117,2
8/7/2021,Mercer,NJ,2021,219,7/18/2021,7/17/2018,20,1117,2
8/7/2021,Middlesex,NJ,2021,219,7/18/2021,7/17/2018,20,1117,2
8/7/2021,Monmouth,NJ,2021,219,7/18/2021,7/17/2018,20,1117,2
8/7/2021,Morris,NJ,2021,219,7/18/2021,7/17/2018,20,1117,2
8/7/2021,Hunterdon,NJ,2021,219,7/18/2021,7/17/2018,20,1117,3
8/7/2021,Warren,NJ,2021,219,7/18/2021,7/17/2018,20,1117,3
8/7/2021,Somerset,NJ,2021,219,7/18/2021,7/17/2018,20,1117,4
8/7/2021,Essex,NJ,2021,219,7/18/2021,7/17/2018,20,1117,5
8/7/2021,Hudson,NJ,2021,219,7/18/2021,7/17/2018,20,1117,5
8/7/2021,Union,NJ,2021,219,7/18/2021,7/17/2018,20,1117,5
8/8/2021,Essex,NJ,2021,220,7/18/2021,7/17/2018,21,1118,1
8/8/2021,Gloucester,NJ,2021,220,7/18/2021,7/17/2018,21,1118,1
8/8/2021,Union,NJ,2021,220,7/18/2021,7/17/2018,21,1118,1
8/8/2021,Bergen,NJ,2021,220,7/18/2021,7/17/2018,21,1118,2
8/8/2021,Hudson,NJ,2021,220,7/18/2021,7/17/2018,21,1118,2
8/8/2021,Hunterdon,NJ,2021,220,7/18/2021,7/17/2018,21,1118,2
8/8/2021,Somerset,NJ,2021,220,7/18/2021,7/17/2018,21,1118,2
8/8/2021,Mercer,NJ,2021,220,7/18/2021,7/17/2018,21,1118,3
8/8/2021,Middlesex,NJ,2021,220,7/18/2021,7/17/2018,21,1118,5
8/8/2021,Morris,NJ,2021,220,7/18/2021,7/17/2018,21,1118,6
8/9/2021,Bergen,NJ,2021,221,7/18/2021,7/17/2018,22,1119,1
8/9/2021,Mercer,NJ,2021,221,7/18/2021,7/17/2018,22,1119,1
8/9/2021,Passaic,NJ,2021,221,7/18/2021,7/17/2018,22,1119,1
8/9/2021,Somerset,NJ,2021,221,7/18/2021,7/17/2018,22,1119,1
8/9/2021,Camden,NJ,2021,221,7/18/2021,7/17/2018,22,1119,2
8/9/2021,Ocean,NJ,2021,221,7/18/2021,7/17/2018,22,1119,2
8/9/2021,Middlesex,NJ,2021,221,7/18/2021,7/17/2018,22,1119,4
8/9/2021,Morris,NJ,2021,221,7/18/2021,7/17/2018,22,1119,4
8/9/2021,Hudson,NJ,2021,221,7/18/2021,7/17/2018,22,1119,6
8/10/2021,Camden,NJ,2021,222,7/18/2021,7/17/2018,23,1120,1
8/10/2021,Essex,NJ,2021,222,7/18/2021,7/17/2018,23,1120,2
8/10/2021,Middlesex,NJ,2021,222,7/18/2021,7/17/2018,23,1120,2
8/10/2021,Monmouth,NJ,2021,222,7/18/2021,7/17/2018,23,1120,2
8/10/2021,Morris,NJ,2021,222,7/18/2021,7/17/2018,23,1120,2
8/10/2021,Somerset,NJ,2021,222,7/18/2021,7/17/2018,23,1120,2
8/10/2021,Mercer,NJ,2021,222,7/18/2021,7/17/2018,23,1120,4
8/11/2021,Burlington,NJ,2021,223,7/18/2021,7/17/2018,24,1121,1
8/11/2021,Camden,NJ,2021,223,7/18/2021,7/17/2018,24,1121,1
8/11/2021,Hudson,NJ,2021,223,7/18/2021,7/17/2018,24,1121,1
8/11/2021,Morris,NJ,2021,223,7/18/2021,7/17/2018,24,1121,1
8/11/2021,Warren,NJ,2021,223,7/18/2021,7/17/2018,24,1121,1
8/11/2021,Bergen,NJ,2021,223,7/18/2021,7/17/2018,24,1121,2
8/11/2021,Essex,NJ,2021,223,7/18/2021,7/17/2018,24,1121,2
8/11/2021,Union,NJ,2021,223,7/18/2021,7/17/2018,24,1121,2
8/11/2021,Somerset,NJ,2021,223,7/18/2021,7/17/2018,24,1121,3
8/11/2021,Middlesex,NJ,2021,223,7/18/2021,7/17/2018,24,1121,5
8/12/2021,Gloucester,NJ,2021,224,7/18/2021,7/17/2018,25,1122,1
8/12/2021,Ocean,NJ,2021,224,7/18/2021,7/17/2018,25,1122,1
8/12/2021,Burlington,NJ,2021,224,7/18/2021,7/17/2018,25,1122,2
8/12/2021,Morris,NJ,2021,224,7/18/2021,7/17/2018,25,1122,2
8/12/2021,Middlesex,NJ,2021,224,7/18/2021,7/17/2018,25,1122,4
8/12/2021,Union,NJ,2021,224,7/18/2021,7/17/2018,25,1122,5
8/13/2021,Burlington,NJ,2021,225,7/18/2021,7/17/2018,26,1123,1
8/13/2021,Essex,NJ,2021,225,7/18/2021,7/17/2018,26,1123,1
8/13/2021,Gloucester,NJ,2021,225,7/18/2021,7/17/2018,26,1123,1
8/13/2021,Hudson,NJ,2021,225,7/18/2021,7/17/2018,26,1123,1
8/13/2021,Hunterdon,NJ,2021,225,7/18/2021,7/17/2018,26,1123,1
8/13/2021,Mercer,NJ,2021,225,7/18/2021,7/17/2018,26,1123,1
8/13/2021,Middlesex,NJ,2021,225,7/18/2021,7/17/2018,26,1123,1
8/13/2021,Union,NJ,2021,225,7/18/2021,7/17/2018,26,1123,1
8/13/2021,Warren,NJ,2021,225,7/18/2021,7/17/2018,26,1123,1
8/13/2021,Monmouth,NJ,2021,225,7/18/2021,7/17/2018,26,1123,2
8/13/2021,Morris,NJ,2021,225,7/18/2021,7/17/2018,26,1123,7
8/14/2021,Essex,NJ,2021,226,7/18/2021,7/17/2018,27,1124,1
8/14/2021,Ocean,NJ,2021,226,7/18/2021,7/17/2018,27,1124,1
8/14/2021,Union,NJ,2021,226,7/18/2021,7/17/2018,27,1124,1
8/14/2021,Bergen,NJ,2021,226,7/18/2021,7/17/2018,27,1124,2
8/14/2021,Hunterdon,NJ,2021,226,7/18/2021,7/17/2018,27,1124,2
8/14/2021,Middlesex,NJ,2021,226,7/18/2021,7/17/2018,27,1124,2
8/14/2021,Sussex,NJ,2021,226,7/18/2021,7/17/2018,27,1124,2
8/14/2021,Warren,NJ,2021,226,7/18/2021,7/17/2018,27,1124,2
8/14/2021,Morris,NJ,2021,226,7/18/2021,7/17/2018,27,1124,3
8/14/2021,Mercer,NJ,2021,226,7/18/2021,7/17/2018,27,1124,4
8/14/2021,Somerset,NJ,2021,226,7/18/2021,7/17/2018,27,1124,8
8/15/2021,Ocean,NJ,2021,227,7/18/2021,7/17/2018,28,1125,1
8/15/2021,Passaic,NJ,2021,227,7/18/2021,7/17/2018,28,1125,1
8/15/2021,Union,NJ,2021,227,7/18/2021,7/17/2018,28,1125,1
8/15/2021,Warren,NJ,2021,227,7/18/2021,7/17/2018,28,1125,1
8/15/2021,Essex,NJ,2021,227,7/18/2021,7/17/2018,28,1125,2
8/15/2021,Hudson,NJ,2021,227,7/18/2021,7/17/2018,28,1125,2
8/15/2021,Hunterdon,NJ,2021,227,7/18/2021,7/17/2018,28,1125,3
8/15/2021,Middlesex,NJ,2021,227,7/18/2021,7/17/2018,28,1125,3
8/15/2021,Somerset,NJ,2021,227,7/18/2021,7/17/2018,28,1125,3
8/15/2021,Morris,NJ,2021,227,7/18/2021,7/17/2018,28,1125,5
8/16/2021,Atlantic,NJ,2021,228,7/18/2021,7/17/2018,29,1126,1
8/16/2021,Hudson,NJ,2021,228,7/18/2021,7/17/2018,29,1126,1
8/16/2021,Mercer,NJ,2021,228,7/18/2021,7/17/2018,29,1126,1
8/16/2021,Middlesex,NJ,2021,228,7/18/2021,7/17/2018,29,1126,4
8/16/2021,Morris,NJ,2021,228,7/18/2021,7/17/2018,29,1126,4
8/16/2021,Somerset,NJ,2021,228,7/18/2021,7/17/2018,29,1126,5
8/16/2021,Warren,NJ,2021,228,7/18/2021,7/17/2018,29,1126,6
8/17/2021,Hunterdon,NJ,2021,229,7/18/2021,7/17/2018,30,1127,1
8/17/2021,Monmouth,NJ,2021,229,7/18/2021,7/17/2018,30,1127,1
8/17/2021,Union,NJ,2021,229,7/18/2021,7/17/2018,30,1127,1
8/17/2021,Hudson,NJ,2021,229,7/18/2021,7/17/2018,30,1127,2
8/17/2021,Middlesex,NJ,2021,229,7/18/2021,7/17/2018,30,1127,3
8/17/2021,Somerset,NJ,2021,229,7/18/2021,7/17/2018,30,1127,7
8/17/2021,Morris,NJ,2021,229,7/18/2021,7/17/2018,30,1127,8
8/18/2021,Bergen,NJ,2021,230,7/18/2021,7/17/2018,31,1128,1
8/18/2021,Essex,NJ,2021,230,7/18/2021,7/17/2018,31,1128,1
8/18/2021,Hudson,NJ,2021,230,7/18/2021,7/17/2018,31,1128,1
8/18/2021,Hunterdon,NJ,2021,230,7/18/2021,7/17/2018,31,1128,1
8/18/2021,Mercer,NJ,2021,230,7/18/2021,7/17/2018,31,1128,1
8/18/2021,Morris,NJ,2021,230,7/18/2021,7/17/2018,31,1128,1
8/18/2021,Union,NJ,2021,230,7/18/2021,7/17/2018,31,1128,2
8/18/2021,Middlesex,NJ,2021,230,7/18/2021,7/17/2018,31,1128,5
8/18/2021,Somerset,NJ,2021,230,7/18/2021,7/17/2018,31,1128,6
8/19/2021,Burlington,NJ,2021,231,7/18/2021,7/17/2018,32,1129,1
8/19/2021,Essex,NJ,2021,231,7/18/2021,7/17/2018,32,1129,1
8/19/2021,Hunterdon,NJ,2021,231,7/18/2021,7/17/2018,32,1129,1
8/19/2021,Monmouth,NJ,2021,231,7/18/2021,7/17/2018,32,1129,1
8/19/2021,Somerset,NJ,2021,231,7/18/2021,7/17/2018,32,1129,1
8/19/2021,Warren,NJ,2021,231,7/18/2021,7/17/2018,32,1129,1
8/19/2021,Middlesex,NJ,2021,231,7/18/2021,7/17/2018,32,1129,3
8/19/2021,Morris,NJ,2021,231,7/18/2021,7/17/2018,32,1129,3
8/19/2021,Bergen,NJ,2021,231,7/18/2021,7/17/2018,32,1129,4
8/20/2021,Hudson,NJ,2021,232,7/18/2021,7/17/2018,33,1130,1
8/20/2021,Mercer,NJ,2021,232,7/18/2021,7/17/2018,33,1130,1
8/20/2021,Middlesex,NJ,2021,232,7/18/2021,7/17/2018,33,1130,1
8/20/2021,Salem,NJ,2021,232,7/18/2021,7/17/2018,33,1130,1
8/20/2021,Essex,NJ,2021,232,7/18/2021,7/17/2018,33,1130,2
8/20/2021,Somerset,NJ,2021,232,7/18/2021,7/17/2018,33,1130,2
8/20/2021,Morris,NJ,2021,232,7/18/2021,7/17/2018,33,1130,3
8/21/2021,Gloucester,NJ,2021,233,7/18/2021,7/17/2018,34,1131,1
8/21/2021,Monmouth,NJ,2021,233,7/18/2021,7/17/2018,34,1131,1
8/21/2021,Passaic,NJ,2021,233,7/18/2021,7/17/2018,34,1131,1
8/21/2021,Somerset,NJ,2021,233,7/18/2021,7/17/2018,34,1131,1
8/21/2021,Union,NJ,2021,233,7/18/2021,7/17/2018,34,1131,1
8/21/2021,Warren,NJ,2021,233,7/18/2021,7/17/2018,34,1131,1
8/21/2021,Burlington,NJ,2021,233,7/18/2021,7/17/2018,34,1131,2
8/21/2021,Essex,NJ,2021,233,7/18/2021,7/17/2018,34,1131,3
8/21/2021,Middlesex,NJ,2021,233,7/18/2021,7/17/2018,34,1131,3
8/21/2021,Mercer,NJ,2021,233,7/18/2021,7/17/2018,34,1131,4
8/21/2021,Morris,NJ,2021,233,7/18/2021,7/17/2018,34,1131,6
8/22/2021,Camden,NJ,2021,234,7/18/2021,7/17/2018,35,1132,1
8/22/2021,Mercer,NJ,2021,234,7/18/2021,7/17/2018,35,1132,3
8/23/2021,Atlantic,NJ,2021,235,7/18/2021,7/17/2018,36,1133,1
8/23/2021,Bergen,NJ,2021,235,7/18/2021,7/17/2018,36,1133,1
8/23/2021,Essex,NJ,2021,235,7/18/2021,7/17/2018,36,1133,1
8/23/2021,Mercer,NJ,2021,235,7/18/2021,7/17/2018,36,1133,1
8/23/2021,Middlesex,NJ,2021,235,7/18/2021,7/17/2018,36,1133,1
8/23/2021,Somerset,NJ,2021,235,7/18/2021,7/17/2018,36,1133,1
8/24/2021,Gloucester,NJ,2021,236,7/18/2021,7/17/2018,37,1134,1
8/24/2021,Middlesex,NJ,2021,236,7/18/2021,7/17/2018,37,1134,1
8/24/2021,Morris,NJ,2021,236,7/18/2021,7/17/2018,37,1134,3
8/24/2021,Monmouth,NJ,2021,236,7/18/2021,7/17/2018,37,1134,6
8/24/2021,Ocean,NJ,2021,236,7/18/2021,7/17/2018,37,1134,7
8/24/2021,Mercer,NJ,2021,236,7/18/2021,7/17/2018,37,1134,16
8/25/2021,Hunterdon,NJ,2021,237,7/18/2021,7/17/2018,38,1135,1
8/25/2021,Salem,NJ,2021,237,7/18/2021,7/17/2018,38,1135,1
8/25/2021,Somerset,NJ,2021,237,7/18/2021,7/17/2018,38,1135,1
8/25/2021,Essex,NJ,2021,237,7/18/2021,7/17/2018,38,1135,2
8/25/2021,Mercer,NJ,2021,237,7/18/2021,7/17/2018,38,1135,2
8/25/2021,Monmouth,NJ,2021,237,7/18/2021,7/17/2018,38,1135,2
8/25/2021,Morris,NJ,2021,237,7/18/2021,7/17/2018,38,1135,3
8/26/2021,Burlington,NJ,2021,238,7/18/2021,7/17/2018,39,1136,1
8/26/2021,Hudson,NJ,2021,238,7/18/2021,7/17/2018,39,1136,1
8/26/2021,Mercer,NJ,2021,238,7/18/2021,7/17/2018,39,1136,1
8/26/2021,Monmouth,NJ,2021,238,7/18/2021,7/17/2018,39,1136,1
8/26/2021,Sussex,NJ,2021,238,7/18/2021,7/17/2018,39,1136,1
8/26/2021,Middlesex,NJ,2021,238,7/18/2021,7/17/2018,39,1136,2
8/26/2021,Somerset,NJ,2021,238,7/18/2021,7/17/2018,39,1136,2
8/26/2021,Union,NJ,2021,238,7/18/2021,7/17/2018,39,1136,3
8/26/2021,Morris,NJ,2021,238,7/18/2021,7/17/2018,39,1136,4
8/26/2021,Essex,NJ,2021,238,7/18/2021,7/17/2018,39,1136,5
8/27/2021,Essex,NJ,2021,239,7/18/2021,7/17/2018,40,1137,1
8/27/2021,Hudson,NJ,2021,239,7/18/2021,7/17/2018,40,1137,1
8/27/2021,Middlesex,NJ,2021,239,7/18/2021,7/17/2018,40,1137,1
8/27/2021,Monmouth,NJ,2021,239,7/18/2021,7/17/2018,40,1137,1
8/27/2021,Union,NJ,2021,239,7/18/2021,7/17/2018,40,1137,2
8/27/2021,Morris,NJ,2021,239,7/18/2021,7/17/2018,40,1137,4
8/27/2021,Mercer,NJ,2021,239,7/18/2021,7/17/2018,40,1137,7
8/28/2021,Essex,NJ,2021,240,7/18/2021,7/17/2018,41,1138,1
8/28/2021,Gloucester,NJ,2021,240,7/18/2021,7/17/2018,41,1138,1
8/28/2021,Hudson,NJ,2021,240,7/18/2021,7/17/2018,41,1138,1
8/28/2021,Ocean,NJ,2021,240,7/18/2021,7/17/2018,41,1138,1
8/28/2021,Passaic,NJ,2021,240,7/18/2021,7/17/2018,41,1138,1
8/28/2021,Sussex,NJ,2021,240,7/18/2021,7/17/2018,41,1138,1
8/28/2021,Camden,NJ,2021,240,7/18/2021,7/17/2018,41,1138,2
8/28/2021,Middlesex,NJ,2021,240,7/18/2021,7/17/2018,41,1138,3
8/28/2021,Union,NJ,2021,240,7/18/2021,7/17/2018,41,1138,3
8/28/2021,Somerset,NJ,2021,240,7/18/2021,7/17/2018,41,1138,4
8/28/2021,Morris,NJ,2021,240,7/18/2021,7/17/2018,41,1138,8
8/28/2021,Mercer,NJ,2021,240,7/18/2021,7/17/2018,41,1138,15
8/29/2021,Essex,NJ,2021,241,7/18/2021,7/17/2018,42,1139,1
8/29/2021,Morris,NJ,2021,241,7/18/2021,7/17/2018,42,1139,1
8/29/2021,Sussex,NJ,2021,241,7/18/2021,7/17/2018,42,1139,1
8/29/2021,Union,NJ,2021,241,7/18/2021,7/17/2018,42,1139,1
8/29/2021,Burlington,NJ,2021,241,7/18/2021,7/17/2018,42,1139,2
8/29/2021,Mercer,NJ,2021,241,7/18/2021,7/17/2018,42,1139,3
8/29/2021,Middlesex,NJ,2021,241,7/18/2021,7/17/2018,42,1139,6
8/30/2021,Essex,NJ,2021,242,7/18/2021,7/17/2018,43,1140,2
8/30/2021,Mercer,NJ,2021,242,7/18/2021,7/17/2018,43,1140,4
8/30/2021,Middlesex,NJ,2021,242,7/18/2021,7/17/2018,43,1140,5
8/31/2021,Essex,NJ,2021,243,7/18/2021,7/17/2018,44,1141,1
8/31/2021,Hunterdon,NJ,2021,243,7/18/2021,7/17/2018,44,1141,1
8/31/2021,Monmouth,NJ,2021,243,7/18/2021,7/17/2018,44,1141,1
8/31/2021,Somerset,NJ,2021,243,7/18/2021,7/17/2018,44,1141,1
