ObservedDate,County,State,Count,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion
7/14/2022,Allegheny,PA,1,2022,195,11/7/2015,9/22/2014,2441,2852
7/14/2022,Allegheny,PA,1,2022,195,11/7/2015,9/22/2014,2441,2852
7/14/2022,Schuylkill,PA,1,2022,195,11/7/2015,9/22/2014,2441,2852
7/14/2022,Allegheny,PA,1,2022,195,11/7/2015,9/22/2014,2441,2852
7/12/2022,NY,NY,1,2022,193,9/5/2019,8/14/2020,1041,697
7/12/2022,NY,NY,1,2022,193,9/5/2019,8/14/2020,1041,697
7/14/2022,Ocean,NJ,1,2022,195,7/18/2018,7/17/2018,1457,1458
7/15/2022,Lancaster,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/15/2022,Allegheny,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/13/2022,Bucks,PA,1,2022,194,11/7/2015,9/22/2014,2440,2851
7/12/2022,Mercer,NJ,1,2022,193,7/18/2018,7/17/2018,1455,1456
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,Bronx,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
6/25/2022,Salem,NJ,1,2022,176,7/18/2018,7/17/2018,1438,1439
7/15/2022,Monmouth,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/13/2022,Cuyahoga,OH,1,2022,194,7/13/2022,8/26/2021,0,321
7/14/2022,Hudson,NJ,1,2022,195,7/18/2018,7/17/2018,1457,1458
7/15/2022,Ocean,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/15/2022,Somerset,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/15/2022,Queens,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,Ocean,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/15/2022,Richmond,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,York,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,Philadelphia,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,Delaware,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,Hudson,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/15/2022,Chester,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/12/2022,Allegheny,PA,1,2022,193,11/7/2015,9/22/2014,2439,2850
7/15/2022,Philadelphia,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/15/2022,Philadelphia,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/15/2022,Dauphin,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/15/2022,Middlesex,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/15/2022,Bronx,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/13/2022,NY,NY,1,2022,194,9/5/2019,8/14/2020,1042,698
7/14/2022,Chester,PA,1,2022,195,11/7/2015,9/22/2014,2441,2852
7/14/2022,Chester,PA,1,2022,195,11/7/2015,9/22/2014,2441,2852
7/15/2022,Middlesex,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/15/2022,Essex,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/15/2022,Allegheny,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/15/2022,Middlesex,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/15/2022,Northampton,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/15/2022,York,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/15/2022,Morris,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/15/2022,Morris,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,Essex,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/14/2022,Morris,NJ,1,2022,195,7/18/2018,7/17/2018,1457,1458
7/15/2022,Kings,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,Allegheny,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/13/2022,NY,NY,1,2022,194,9/5/2019,8/14/2020,1042,698
7/15/2022,Kings,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/15/2022,Allegheny,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/16/2022,Richmond,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Bergen,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Allegheny,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/15/2022,Kings,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/16/2022,Essex,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,York,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,NY,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Hudson,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/13/2022,Kings,NY,1,2022,194,9/5/2019,8/14/2020,1042,698
7/16/2022,Allegheny,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
6/27/2022,Philadelphia,PA,1,2022,178,11/7/2015,9/22/2014,2424,2835
7/16/2022,Kings,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Bronx,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Essex,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/15/2022,NY,NY,1,2022,196,9/5/2019,8/14/2020,1044,700
7/16/2022,Morris,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
6/24/2022,Somerset,NJ,1,2022,175,7/18/2018,7/17/2018,1437,1438
7/16/2022,Allegheny,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Kings,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Lancaster,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/9/2022,Richmond,NY,1,2022,190,9/5/2019,8/14/2020,1038,694
7/16/2022,Gloucester,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Bergen,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Carbon,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Essex,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Monmouth,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,NY,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Schuylkill,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,NY,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Essex,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Bucks,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Chester,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Mercer,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,NY,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Lehigh,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,NY,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Hunterdon,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Hunterdon,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Monroe,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Allegheny,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Middlesex,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Essex,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Essex,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Morris,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Mercer,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/10/2022,NY,NY,1,2022,191,9/5/2019,8/14/2020,1039,695
7/16/2022,NY,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Cumberland,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/9/2022,Allegheny,PA,1,2022,190,11/7/2015,9/22/2014,2436,2847
7/16/2022,Philadelphia,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Philadelphia,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Philadelphia,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
6/26/2022,Kings,NY,1,2022,177,9/5/2019,8/14/2020,1025,681
7/16/2022,Chester,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Chester,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Chester,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Cumberland,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
6/11/2022,Camden,NJ,1,2022,162,7/18/2018,7/17/2018,1424,1425
7/16/2022,Lancaster,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Allegheny,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/16/2022,Somerset,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,Morris,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,NY,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/4/2022,Hudson,NJ,1,2022,185,7/18/2018,7/17/2018,1447,1448
7/16/2022,Morris,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/16/2022,NY,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Bronx,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Bronx,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Bronx,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/16/2022,Kings,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
6/13/2022,Chester,PA,1,2022,164,11/7/2015,9/22/2014,2410,2821
6/25/2022,Gloucester,NJ,1,2022,176,7/18/2018,7/17/2018,1438,1439
7/16/2022,Kings,NY,1,2022,197,9/5/2019,8/14/2020,1045,701
7/17/2022,Monmouth,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
5/24/2022,Camden,NJ,1,2022,144,7/18/2018,7/17/2018,1406,1407
7/17/2022,Berks,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Morris,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
7/16/2022,Morris,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/17/2022,Kings,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,Dauphin,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
8/14/2019,Lancaster,PA,1,2019,226,11/7/2015,9/22/2014,1376,1787
7/17/2022,Allegheny,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Monmouth,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
7/17/2022,Bucks,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Delaware,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/15/2022,Essex,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,Allegheny,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Allegheny,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,York,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Bronx,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,Lackawanna,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Allegheny,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Allegheny,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Delaware,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Beaver,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Union,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/16/2022,Ocean,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/17/2022,Montgomery,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Dauphin,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Dauphin,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,Dauphin,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Northampton,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
10/7/2020,Morris,NJ,1,2020,281,7/18/2018,7/17/2018,812,813
7/17/2022,Hudson,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
7/11/2022,Philadelphia,PA,1,2022,192,11/7/2015,9/22/2014,2438,2849
7/17/2022,Somerset,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
7/15/2022,Philadelphia,PA,1,2022,196,11/7/2015,9/22/2014,2442,2853
7/17/2022,Union,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
7/17/2022,Morris,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
7/10/2022,Kings,NY,1,2022,191,9/5/2019,8/14/2020,1039,695
7/17/2022,Kings,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/14/2022,Kings,NY,1,2022,195,9/5/2019,8/14/2020,1043,699
7/17/2022,Hudson,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
7/17/2022,Richmond,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/16/2022,Chester,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/17/2022,Bucks,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Salem,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
7/16/2022,Allegheny,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/17/2022,Richmond,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/16/2022,Monmouth,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/17/2022,Lehigh,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/16/2022,Monmouth,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/17/2022,Bronx,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,Kings,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/11/2022,York,PA,1,2022,192,11/7/2015,9/22/2014,2438,2849
7/11/2022,NY,NY,1,2022,192,9/5/2019,8/14/2020,1040,696
7/17/2022,Allegheny,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/17/2022,Allegheny,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/14/2022,York,PA,1,2022,195,11/7/2015,9/22/2014,2441,2852
7/14/2022,York,PA,1,2022,195,11/7/2015,9/22/2014,2441,2852
7/17/2022,Montgomery,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/15/2022,Middlesex,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/18/2022,Kings,NY,1,2022,199,9/5/2019,8/14/2020,1047,703
7/18/2022,NY,NY,1,2022,199,9/5/2019,8/14/2020,1047,703
7/18/2022,Philadelphia,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Philadelphia,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Philadelphia,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Philadelphia,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Lancaster,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Philadelphia,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Essex,NJ,1,2022,199,7/18/2018,7/17/2018,1461,1462
7/18/2022,Hunterdon,NJ,1,2022,199,7/18/2018,7/17/2018,1461,1462
7/18/2022,Lancaster,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Northampton,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Beaver,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Northampton,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Ocean,NJ,1,2022,199,7/18/2018,7/17/2018,1461,1462
7/18/2022,Ocean,NJ,1,2022,199,7/18/2018,7/17/2018,1461,1462
7/16/2021,Rockland,NY,1,2021,197,9/5/2019,8/14/2020,680,336
7/16/2021,Rockland,NY,1,2021,197,9/5/2019,8/14/2020,680,336
7/18/2022,Kings,NY,1,2022,199,9/5/2019,8/14/2020,1047,703
7/18/2022,Dauphin,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Dauphin,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/17/2022,Somerset,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
7/13/2022,Bronx,NY,1,2022,194,9/5/2019,8/14/2020,1042,698
7/18/2022,Ocean,NJ,1,2022,199,7/18/2018,7/17/2018,1461,1462
7/18/2022,Richmond,NY,1,2022,199,9/5/2019,8/14/2020,1047,703
7/18/2022,NY,NY,1,2022,199,9/5/2019,8/14/2020,1047,703
7/18/2022,Kings,NY,1,2022,199,9/5/2019,8/14/2020,1047,703
7/18/2022,Lancaster,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Allegheny,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/18/2022,Somerset,NJ,1,2022,199,7/18/2018,7/17/2018,1461,1462
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,Delaware,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/3/2022,Lancaster,PA,1,2022,184,11/7/2015,9/22/2014,2430,2841
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,Burlington,NJ,1,2022,198,7/18/2018,7/17/2018,1460,1461
7/18/2022,Hunterdon,NJ,1,2022,199,7/18/2018,7/17/2018,1461,1462
7/18/2022,Morris,NJ,1,2022,199,7/18/2018,7/17/2018,1461,1462
7/18/2022,Union,NJ,1,2022,199,7/18/2018,7/17/2018,1461,1462
7/17/2022,Kings,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/17/2022,Kings,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/18/2022,Philadelphia,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Philadelphia,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,Kings,NY,1,2022,199,9/5/2019,8/14/2020,1047,703
7/18/2022,Allegheny,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/18/2022,NY,NY,1,2022,199,9/5/2019,8/14/2020,1047,703
7/18/2022,Middlesex,NJ,1,2022,199,7/18/2018,7/17/2018,1461,1462
7/18/2022,Allegheny,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/17/2022,Bucks,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
7/18/2022,Allegheny,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/19/2022,Ocean,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,Morris,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,Ocean,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/16/2022,Morris,NJ,1,2022,197,7/18/2018,7/17/2018,1459,1460
7/18/2022,Kings,NY,1,2022,199,9/5/2019,8/14/2020,1047,703
7/19/2022,York,PA,1,2022,200,11/7/2015,9/22/2014,2446,2857
7/19/2022,Philadelphia,PA,1,2022,200,11/7/2015,9/22/2014,2446,2857
6/8/2022,Morris,NJ,1,2022,159,7/18/2018,7/17/2018,1421,1422
7/19/2022,Schuylkill,PA,1,2022,200,11/7/2015,9/22/2014,2446,2857
7/19/2022,Richmond,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Kings,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Bucks,PA,1,2022,200,11/7/2015,9/22/2014,2446,2857
7/19/2022,Passaic,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/16/2022,York,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Essex,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,Ocean,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,Morris,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Hudson,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/18/2022,Richmond,NY,1,2022,199,9/5/2019,8/14/2020,1047,703
7/19/2022,Warren,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,Bergen,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/17/2022,NY,NY,1,2022,198,9/5/2019,8/14/2020,1046,702
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Westchester,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Atlantic,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,Allegheny,PA,1,2022,200,11/7/2015,9/22/2014,2446,2857
7/16/2022,Lancaster,PA,1,2022,197,11/7/2015,9/22/2014,2443,2854
7/19/2022,Allegheny,PA,1,2022,200,11/7/2015,9/22/2014,2446,2857
7/19/2022,Morris,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,Dauphin,PA,1,2022,200,11/7/2015,9/22/2014,2446,2857
7/19/2022,Richmond,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Allegheny,PA,1,2022,200,11/7/2015,9/22/2014,2446,2857
7/19/2022,Bergen,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,Middlesex,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,Bergen,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,Kings,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Kings,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Kings,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Lancaster,PA,1,2022,200,11/7/2015,9/22/2014,2446,2857
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Lehigh,PA,1,2022,200,11/7/2015,9/22/2014,2446,2857
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/19/2022,Bergen,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/19/2022,Warren,NJ,1,2022,200,7/18/2018,7/17/2018,1462,1463
7/15/2022,Monmouth,NJ,1,2022,196,7/18/2018,7/17/2018,1458,1459
7/19/2022,Bronx,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/18/2022,Montgomery,PA,1,2022,199,11/7/2015,9/22/2014,2445,2856
7/19/2022,NY,NY,1,2022,200,9/5/2019,8/14/2020,1048,704
7/20/2022,Chester,PA,1,2022,201,11/7/2015,9/22/2014,2447,2858
7/20/2022,Richmond,NY,1,2022,201,9/5/2019,8/14/2020,1049,705
7/20/2022,Allegheny,PA,1,2022,201,11/7/2015,9/22/2014,2447,2858
7/20/2022,Union,NJ,1,2022,201,7/18/2018,7/17/2018,1463,1464
7/20/2022,Hudson,NJ,1,2022,201,7/18/2018,7/17/2018,1463,1464
7/19/2022,Allegheny,PA,1,2022,200,11/7/2015,9/22/2014,2446,2857
7/20/2022,Monroe,PA,1,2022,201,11/7/2015,9/22/2014,2447,2858
7/20/2022,Hunterdon,NJ,1,2022,201,7/18/2018,7/17/2018,1463,1464
7/17/2022,Delaware,PA,1,2022,198,11/7/2015,9/22/2014,2444,2855
